   0.00120	  22.45940
   0.00121	  22.42234
   0.00122	  22.38444
   0.00123	  22.34568
   0.00124	  22.30608
   0.00125	  22.26562
   0.00126	  22.22432
   0.00127	  22.18216
   0.00128	  22.13916
   0.00129	  22.09530
   0.00130	  22.05060
   0.00131	  22.00504
   0.00132	  21.95864
   0.00133	  21.91138
   0.00134	  21.86327
   0.00135	  21.81432
   0.00136	  21.76451
   0.00137	  21.71385
   0.00138	  21.66235
   0.00139	  21.60999
   0.00140	  21.55678
   0.00141	  21.50272
   0.00142	  21.44782
   0.00143	  21.39206
   0.00144	  21.33545
   0.00145	  21.27799
   0.00146	  21.21969
   0.00147	  21.16053
   0.00148	  21.10052
   0.00149	  21.03966
   0.00150	  20.97795
   0.00151	  20.91539
   0.00152	  20.85198
   0.00153	  20.78773
   0.00154	  20.72262
   0.00155	  20.65666
   0.00156	  20.58985
   0.00157	  20.52219
   0.00158	  20.45368
   0.00159	  20.38432
   0.00160	  20.31411
   0.00161	  20.24305
   0.00162	  20.17114
   0.00163	  20.09838
   0.00164	  20.02477
   0.00165	  19.95031
   0.00166	  19.87500
   0.00167	  19.79883
   0.00168	  19.72182
   0.00169	  19.64396
   0.00170	  19.56525
   0.00171	  19.48569
   0.00172	  19.40528
   0.00173	  19.32402
   0.00174	  19.24190
   0.00175	  19.15894
   0.00176	  19.07513
   0.00177	  18.99047
   0.00178	  18.90496
   0.00179	  18.81859
   0.00180	  18.73138
   0.00181	  18.64332
   0.00182	  18.55440
   0.00183	  18.46464
   0.00184	  18.37403
   0.00185	  18.28256
   0.00186	  18.19025
   0.00187	  18.09709
   0.00188	  18.00307
   0.00189	  17.90821
   0.00190	  17.81249
   0.00191	  17.71593
   0.00192	  17.61852
   0.00193	  17.52025
   0.00194	  17.42114
   0.00195	  17.32117
   0.00196	  17.22036
   0.00197	  17.11869
   0.00198	  17.01618
   0.00199	  16.91281
   0.00200	  16.80859
   0.00201	  16.70353
   0.00202	  16.59761
   0.00203	  16.49085
   0.00204	  16.38323
   0.00205	  16.27476
   0.00206	  16.16545
   0.00207	  16.05528
   0.00208	  15.94427
   0.00209	  15.83240
   0.00210	  15.71968
   0.00211	  15.60611
   0.00212	  15.49170
   0.00213	  15.37643
   0.00214	  15.26031
   0.00215	  15.14334
   0.00216	  15.02553
   0.00217	  14.90686
   0.00218	  14.78734
   0.00219	  14.66697
   0.00220	  14.54575
   0.00221	  14.42369
   0.00222	  14.30077
   0.00223	  14.17700
   0.00224	  14.05238
   0.00225	  13.92691
   0.00226	  13.80059
   0.00227	  13.67342
   0.00228	  13.54540
   0.00229	  13.41653
   0.00230	  13.28681
   0.00231	  13.15624
   0.00232	  13.02482
   0.00233	  12.89255
   0.00234	  12.75943
   0.00235	  12.62546
   0.00236	  12.49064
   0.00237	  12.35497
   0.00238	  12.21845
   0.00239	  12.08108
   0.00240	  11.94286
   0.00241	  11.80379
   0.00242	  11.66386
   0.00243	  11.52309
   0.00244	  11.38147
   0.00245	  11.23900
   0.00246	  11.09568
   0.00247	  10.95150
   0.00248	  10.80648
   0.00249	  10.66061
   0.00250	  10.51389
   0.00251	  10.36631
   0.00252	  10.21789
   0.00253	  10.06862
   0.00254	   9.91850
   0.00255	   9.76752
   0.00256	   9.61570
   0.00257	   9.46303
   0.00258	   9.30950
   0.00259	   9.15513
   0.00260	   8.99990
   0.00261	   8.84383
   0.00262	   8.68691
   0.00263	   8.52913
   0.00264	   8.37051
   0.00265	   8.21103
   0.00266	   8.05071
   0.00267	   7.88953
   0.00268	   7.72751
   0.00269	   7.56463
   0.00270	   7.40091
   0.00271	   7.23633
   0.00272	   7.07091
   0.00273	   6.90463
   0.00274	   6.73750
   0.00275	   6.56953
   0.00276	   6.40070
   0.00277	   6.23103
   0.00278	   6.06050
   0.00279	   5.88912
   0.00280	   5.71690
   0.00281	   5.54382
   0.00282	   5.36989
   0.00283	   5.19511
   0.00284	   5.01949
   0.00285	   4.84301
   0.00286	   4.66568
   0.00287	   4.48750
   0.00288	   4.30848
   0.00289	   4.12860
   0.00290	   3.94787
   0.00291	   3.76629
   0.00292	   3.58386
   0.00293	   3.40058
   0.00294	   3.21646
   0.00295	   3.03148
   0.00296	   2.84565
   0.00297	   2.65897
   0.00298	   2.47144
   0.00299	   2.28306
   0.00300	   2.09383
   0.00301	   1.90375
   0.00302	   1.71282
   0.00303	   1.52104
   0.00304	   1.32841
   0.00305	   1.13493
   0.00306	   0.94060
   0.00307	   0.74542
   0.00308	   0.54939
   0.00309	   0.35251
   0.00310	   0.15478
   0.00311	  -0.04380
   0.00312	  -0.24324
   0.00313	  -0.44352
   0.00314	  -0.64465
   0.00315	  -0.84663
   0.00316	  -1.04946
   0.00317	  -1.25314
   0.00318	  -1.45768
   0.00319	  -1.66306
   0.00320	  -1.86929
   0.00321	  -2.07637
   0.00322	  -2.28431
   0.00323	  -2.49309
   0.00324	  -2.70272
   0.00325	  -2.91320
   0.00326	  -3.12454
   0.00327	  -3.33672
   0.00328	  -3.54975
   0.00329	  -3.76364
   0.00330	  -3.97837
   0.00331	  -4.19396
   0.00332	  -4.41039
   0.00333	  -4.62767
   0.00334	  -4.84581
   0.00335	  -5.06479
   0.00336	  -5.28463
   0.00337	  -5.50531
   0.00338	  -5.72685
   0.00339	  -5.94923
   0.00340	  -6.17247
   0.00341	  -6.39655
   0.00342	  -6.62149
   0.00343	  -6.84727
   0.00344	  -7.07391
   0.00345	  -7.30139
   0.00346	  -7.52973
   0.00347	  -7.75892
   0.00348	  -7.98895
   0.00349	  -8.21984
