# time, fQ
0,1.000
10,0.934
20,0.935
30,0.904
40,0.877
50,0.876
60,0.819
70,0.808
80,0.781
90,0.786
100,0.755
110,0.727
120,0.759
130,0.773
140,0.782
150,0.774
160,0.785
170,0.742
180,0.762
190,0.778
200,0.794
210,0.771
220,0.781
230,0.736
240,0.743
250,0.756
260,0.686
270,0.678
280,0.674
290,0.645
300,0.651
310,0.613
320,0.608
330,0.575
340,0.530
350,0.570
360,0.556
370,0.548
380,0.525
390,0.493
400,0.541
410,0.521
420,0.465
430,0.457
440,0.464
450,0.434
460,0.413
470,0.395
480,0.367
490,0.384
500,0.360
510,0.309
520,0.283
530,0.276
540,0.295
550,0.307
560,0.286
570,0.296
580,0.290
590,0.283
600,0.288
610,0.257
620,0.223
630,0.227
640,0.230
650,0.229
660,0.225
670,0.246
680,0.230
690,0.218
700,0.198
710,0.172
720,0.181
730,0.177
740,0.206
750,0.194
760,0.206
770,0.185
780,0.192
790,0.175
800,0.173
810,0.164
820,0.141
830,0.138
840,0.135
850,0.138
860,0.093
870,0.127
880,0.108
890,0.088
900,0.099
910,0.091
920,0.103
930,0.112
940,0.122
950,0.104
960,0.115
970,0.110
980,0.097
990,0.087
1000,0.100
1010,0.084
1020,0.097
1030,0.103
1040,0.100
1050,0.095
1060,0.096
1070,0.091
1080,0.095
1090,0.095
1100,0.101
1110,0.087
1120,0.089
1130,0.084
1140,0.095
1150,0.068
1160,0.091
1170,0.069
1180,0.073
1190,0.049
1200,0.041
1210,0.055
1220,0.051
1230,0.047
1240,0.046
1250,0.043
1260,0.041
1270,0.053
1280,0.026
1290,0.042
1300,0.045
1310,0.039
1320,0.047
1330,0.050
1340,0.038
1350,0.039
1360,0.045
1370,0.041
1380,0.035
1390,0.043
1400,0.035
1410,0.049
1420,0.037
1430,0.032
1440,0.034
1450,0.030
1460,0.041
1470,0.042
1480,0.049
1490,0.047
1500,0.031
1510,0.028
1520,0.037
1530,0.037
1540,0.031
1550,0.035
1560,0.053
1570,0.043
1580,0.042
1590,0.037
1600,0.028
1610,0.028
1620,0.037
1630,0.028
1640,0.049
1650,0.050
1660,0.046
1670,0.038
1680,0.037
1690,0.045
1700,0.043
1710,0.050
1720,0.043
1730,0.042
1740,0.034
1750,0.037
1760,0.049
1770,0.037
1780,0.037
1790,0.046
1800,0.041
1810,0.035
1820,0.039
1830,0.035
1840,0.032
1850,0.038
1860,0.037
1870,0.028
1880,0.026
1890,0.028
1900,0.035
1910,0.039
1920,0.043
1930,0.046
1940,0.032
1950,0.034
1960,0.022
1970,0.028
1980,0.027
1990,0.035
2000,0.041
