# time, fQ
0,1.000
10,0.953
20,0.905
30,0.869
40,0.842
50,0.850
60,0.794
70,0.800
80,0.802
90,0.790
100,0.788
110,0.769
120,0.759
130,0.739
140,0.736
150,0.697
160,0.660
170,0.677
180,0.679
190,0.639
200,0.628
210,0.643
220,0.656
230,0.658
240,0.613
250,0.645
260,0.655
270,0.643
280,0.591
290,0.605
300,0.572
310,0.590
320,0.579
330,0.563
340,0.553
350,0.537
360,0.543
370,0.543
380,0.539
390,0.543
400,0.480
410,0.495
420,0.530
430,0.478
440,0.483
450,0.417
460,0.402
470,0.403
480,0.387
490,0.418
500,0.413
510,0.418
520,0.414
530,0.424
540,0.424
550,0.388
560,0.417
570,0.391
580,0.364
590,0.364
600,0.336
610,0.334
620,0.322
630,0.330
640,0.304
650,0.303
660,0.309
670,0.292
680,0.261
690,0.248
700,0.215
710,0.229
720,0.198
730,0.198
740,0.194
750,0.202
760,0.203
770,0.229
780,0.202
790,0.188
800,0.175
810,0.157
820,0.157
830,0.149
840,0.165
850,0.162
860,0.157
870,0.154
880,0.134
890,0.157
900,0.171
910,0.156
920,0.154
930,0.157
940,0.181
950,0.171
960,0.156
970,0.154
980,0.145
990,0.153
1000,0.149
1010,0.168
1020,0.162
1030,0.139
1040,0.133
1050,0.143
1060,0.131
1070,0.124
1080,0.118
1090,0.111
1100,0.114
1110,0.099
1120,0.103
1130,0.111
1140,0.083
1150,0.078
1160,0.089
1170,0.077
1180,0.089
1190,0.076
1200,0.070
1210,0.076
1220,0.064
1230,0.074
1240,0.073
1250,0.055
1260,0.053
1270,0.062
1280,0.050
1290,0.070
1300,0.054
1310,0.053
1320,0.053
1330,0.055
1340,0.066
1350,0.060
1360,0.042
1370,0.058
1380,0.051
1390,0.060
1400,0.061
1410,0.066
1420,0.060
1430,0.069
1440,0.053
1450,0.053
1460,0.051
1470,0.057
1480,0.055
1490,0.051
1500,0.062
1510,0.049
1520,0.066
1530,0.064
1540,0.047
1550,0.054
1560,0.065
1570,0.055
1580,0.077
1590,0.081
1600,0.072
1610,0.053
1620,0.053
1630,0.054
1640,0.049
1650,0.050
1660,0.062
1670,0.073
1680,0.062
1690,0.061
1700,0.068
1710,0.046
1720,0.051
1730,0.060
1740,0.047
1750,0.066
1760,0.053
1770,0.064
1780,0.039
1790,0.046
1800,0.039
1810,0.047
1820,0.047
1830,0.051
1840,0.054
1850,0.050
1860,0.045
1870,0.053
1880,0.064
1890,0.058
1900,0.042
1910,0.049
1920,0.055
1930,0.051
1940,0.041
1950,0.037
1960,0.030
1970,0.032
1980,0.042
1990,0.031
2000,0.026
