# time, fQ
0,1.000
10,0.932
20,0.877
30,0.882
40,0.853
50,0.831
60,0.823
70,0.797
80,0.771
90,0.758
100,0.774
110,0.758
120,0.760
130,0.769
140,0.773
150,0.744
160,0.744
170,0.720
180,0.719
190,0.664
200,0.650
210,0.644
220,0.658
230,0.673
240,0.640
250,0.671
260,0.675
270,0.652
280,0.667
290,0.667
300,0.647
310,0.674
320,0.641
330,0.621
340,0.643
350,0.616
360,0.605
370,0.585
380,0.589
390,0.627
400,0.568
410,0.606
420,0.604
430,0.609
440,0.605
450,0.590
460,0.589
470,0.562
480,0.528
490,0.524
500,0.498
510,0.510
520,0.505
530,0.488
540,0.461
550,0.415
560,0.421
570,0.407
580,0.390
590,0.356
600,0.364
610,0.355
620,0.292
630,0.337
640,0.307
650,0.315
660,0.296
670,0.291
680,0.296
690,0.313
700,0.286
710,0.302
720,0.290
730,0.276
740,0.284
750,0.300
760,0.250
770,0.268
780,0.257
790,0.234
800,0.258
810,0.260
820,0.252
830,0.246
840,0.249
850,0.246
860,0.221
870,0.226
880,0.226
890,0.223
900,0.230
910,0.202
920,0.202
930,0.189
940,0.195
950,0.204
960,0.198
970,0.177
980,0.173
990,0.179
1000,0.165
1010,0.154
1020,0.156
1030,0.169
1040,0.147
1050,0.138
1060,0.118
1070,0.139
1080,0.129
1090,0.133
1100,0.142
1110,0.141
1120,0.137
1130,0.122
1140,0.133
1150,0.115
1160,0.122
1170,0.091
1180,0.088
1190,0.092
1200,0.111
1210,0.099
1220,0.089
1230,0.081
1240,0.092
1250,0.060
1260,0.074
1270,0.080
1280,0.073
1290,0.065
1300,0.070
1310,0.078
1320,0.057
1330,0.057
1340,0.080
1350,0.053
1360,0.061
1370,0.053
1380,0.054
1390,0.047
1400,0.042
1410,0.062
1420,0.069
1430,0.053
1440,0.050
1450,0.050
1460,0.058
1470,0.049
1480,0.050
1490,0.043
1500,0.030
1510,0.042
1520,0.046
1530,0.043
1540,0.046
1550,0.055
1560,0.046
1570,0.055
1580,0.058
1590,0.069
1600,0.069
1610,0.070
1620,0.046
1630,0.081
1640,0.066
1650,0.050
1660,0.041
1670,0.064
1680,0.051
1690,0.054
1700,0.043
1710,0.046
1720,0.038
1730,0.041
1740,0.045
1750,0.034
1760,0.032
1770,0.031
1780,0.034
1790,0.027
1800,0.032
1810,0.016
1820,0.022
1830,0.023
1840,0.028
1850,0.019
1860,0.020
1870,0.034
1880,0.034
1890,0.038
1900,0.030
1910,0.039
1920,0.027
1930,0.031
1940,0.024
1950,0.032
1960,0.034
1970,0.039
1980,0.037
1990,0.046
2000,0.038
