# time, fQ
0,1.000
10,0.903
20,0.893
30,0.863
40,0.851
50,0.850
60,0.805
70,0.778
80,0.781
90,0.740
100,0.731
110,0.714
120,0.706
130,0.737
140,0.731
150,0.679
160,0.686
170,0.667
180,0.644
190,0.655
200,0.635
210,0.606
220,0.606
230,0.559
240,0.586
250,0.539
260,0.522
270,0.549
280,0.518
290,0.514
300,0.505
310,0.495
320,0.501
330,0.453
340,0.459
350,0.474
360,0.478
370,0.426
380,0.402
390,0.410
400,0.367
410,0.390
420,0.371
430,0.364
440,0.356
450,0.387
460,0.359
470,0.329
480,0.318
490,0.298
500,0.261
510,0.296
520,0.252
530,0.250
540,0.240
550,0.235
560,0.246
570,0.241
580,0.254
590,0.229
600,0.231
610,0.231
620,0.231
630,0.242
640,0.240
650,0.206
660,0.202
670,0.211
680,0.210
690,0.215
700,0.212
710,0.211
720,0.215
730,0.215
740,0.208
750,0.208
760,0.217
770,0.203
780,0.218
790,0.202
800,0.188
810,0.179
820,0.183
830,0.171
840,0.162
850,0.165
860,0.142
870,0.131
880,0.139
890,0.135
900,0.137
910,0.131
920,0.124
930,0.138
940,0.152
950,0.122
960,0.106
970,0.114
980,0.115
990,0.124
1000,0.111
1010,0.107
1020,0.091
1030,0.095
1040,0.099
1050,0.112
1060,0.106
1070,0.091
1080,0.088
1090,0.078
1100,0.080
1110,0.073
1120,0.078
1130,0.073
1140,0.085
1150,0.089
1160,0.081
1170,0.070
1180,0.085
1190,0.065
1200,0.065
1210,0.069
1220,0.066
1230,0.061
1240,0.069
1250,0.069
1260,0.073
1270,0.060
1280,0.042
1290,0.045
1300,0.047
1310,0.051
1320,0.049
1330,0.060
1340,0.057
1350,0.046
1360,0.055
1370,0.060
1380,0.042
1390,0.043
1400,0.053
1410,0.046
1420,0.054
1430,0.047
1440,0.058
1450,0.054
1460,0.065
1470,0.053
1480,0.050
1490,0.042
1500,0.055
1510,0.055
1520,0.055
1530,0.058
1540,0.046
1550,0.043
1560,0.050
1570,0.050
1580,0.035
1590,0.051
1600,0.050
1610,0.045
1620,0.049
1630,0.043
1640,0.058
1650,0.060
1660,0.064
1670,0.070
1680,0.065
1690,0.057
1700,0.049
1710,0.035
1720,0.039
1730,0.041
1740,0.060
1750,0.054
1760,0.041
1770,0.039
1780,0.045
1790,0.050
1800,0.046
1810,0.047
1820,0.042
1830,0.032
1840,0.037
1850,0.045
1860,0.038
1870,0.051
1880,0.045
1890,0.053
1900,0.045
1910,0.046
1920,0.034
1930,0.039
1940,0.041
1950,0.045
1960,0.037
1970,0.051
1980,0.049
1990,0.042
2000,0.041
