# time, fQ
0,1.000
10,0.904
20,0.916
30,0.871
40,0.831
50,0.806
60,0.805
70,0.752
80,0.733
90,0.685
100,0.720
110,0.720
120,0.696
130,0.706
140,0.677
150,0.685
160,0.679
170,0.678
180,0.668
190,0.670
200,0.690
210,0.662
220,0.652
230,0.650
240,0.618
250,0.591
260,0.610
270,0.599
280,0.560
290,0.560
300,0.518
310,0.528
320,0.487
330,0.478
340,0.467
350,0.467
360,0.491
370,0.486
380,0.452
390,0.483
400,0.467
410,0.476
420,0.441
430,0.406
440,0.395
450,0.346
460,0.327
470,0.346
480,0.333
490,0.303
500,0.286
510,0.325
520,0.314
530,0.315
540,0.296
550,0.300
560,0.286
570,0.292
580,0.292
590,0.275
600,0.271
610,0.246
620,0.237
630,0.235
640,0.207
650,0.194
660,0.185
670,0.176
680,0.173
690,0.169
700,0.185
710,0.194
720,0.202
730,0.177
740,0.166
750,0.150
760,0.156
770,0.157
780,0.171
790,0.166
800,0.139
810,0.135
820,0.133
830,0.137
840,0.120
850,0.127
860,0.118
870,0.093
880,0.091
890,0.085
900,0.068
910,0.080
920,0.092
930,0.080
940,0.068
950,0.066
960,0.062
970,0.061
980,0.077
990,0.062
1000,0.061
1010,0.064
1020,0.081
1030,0.070
1040,0.069
1050,0.070
1060,0.078
1070,0.077
1080,0.074
1090,0.068
1100,0.066
1110,0.069
1120,0.061
1130,0.043
1140,0.032
1150,0.053
1160,0.045
1170,0.047
1180,0.039
1190,0.050
1200,0.053
1210,0.051
1220,0.039
1230,0.047
1240,0.034
1250,0.035
1260,0.038
1270,0.031
1280,0.027
1290,0.027
1300,0.038
1310,0.026
1320,0.031
1330,0.026
1340,0.027
1350,0.028
1360,0.034
1370,0.032
1380,0.032
1390,0.046
1400,0.045
1410,0.034
1420,0.046
1430,0.041
1440,0.039
1450,0.037
1460,0.037
1470,0.039
1480,0.042
1490,0.032
1500,0.058
1510,0.049
1520,0.038
1530,0.042
1540,0.026
1550,0.042
1560,0.049
1570,0.043
1580,0.035
1590,0.039
1600,0.035
1610,0.043
1620,0.046
1630,0.050
1640,0.047
1650,0.047
1660,0.064
1670,0.054
1680,0.049
1690,0.053
1700,0.039
1710,0.053
1720,0.030
1730,0.039
1740,0.028
1750,0.030
1760,0.026
1770,0.014
1780,0.015
1790,0.023
1800,0.022
1810,0.019
1820,0.019
1830,0.023
1840,0.024
1850,0.023
1860,0.026
1870,0.016
1880,0.030
1890,0.031
1900,0.034
1910,0.030
1920,0.022
1930,0.026
1940,0.019
1950,0.020
1960,0.028
1970,0.023
1980,0.020
1990,0.012
2000,0.024
