# time, fQ
0,1.000
10,0.947
20,0.901
30,0.882
40,0.808
50,0.812
60,0.789
70,0.786
80,0.755
90,0.701
100,0.683
110,0.705
120,0.698
130,0.690
140,0.632
150,0.644
160,0.639
170,0.616
180,0.609
190,0.612
200,0.604
210,0.553
220,0.558
230,0.543
240,0.513
250,0.514
260,0.509
270,0.498
280,0.555
290,0.541
300,0.529
310,0.526
320,0.451
330,0.445
340,0.421
350,0.395
360,0.398
370,0.398
380,0.384
390,0.392
400,0.403
410,0.418
420,0.371
430,0.327
440,0.337
450,0.341
460,0.355
470,0.329
480,0.292
490,0.260
500,0.276
510,0.256
520,0.261
530,0.245
540,0.240
550,0.229
560,0.214
570,0.189
580,0.211
590,0.195
600,0.177
610,0.181
620,0.191
630,0.183
640,0.169
650,0.156
660,0.149
670,0.147
680,0.137
690,0.129
700,0.100
710,0.114
720,0.099
730,0.095
740,0.085
750,0.069
760,0.087
770,0.088
780,0.080
790,0.055
800,0.068
810,0.061
820,0.054
830,0.053
840,0.055
850,0.064
860,0.076
870,0.077
880,0.068
890,0.072
900,0.061
910,0.061
920,0.053
930,0.055
940,0.053
950,0.053
960,0.064
970,0.054
980,0.055
990,0.050
1000,0.039
1010,0.055
1020,0.032
1030,0.038
1040,0.035
1050,0.038
1060,0.045
1070,0.039
1080,0.047
1090,0.042
1100,0.064
1110,0.046
1120,0.037
1130,0.027
1140,0.028
1150,0.032
1160,0.035
1170,0.028
1180,0.034
1190,0.035
1200,0.032
1210,0.028
1220,0.038
1230,0.031
1240,0.026
1250,0.027
1260,0.023
1270,0.035
1280,0.030
1290,0.032
1300,0.039
1310,0.035
1320,0.023
1330,0.020
1340,0.032
1350,0.020
1360,0.020
1370,0.026
1380,0.022
1390,0.035
1400,0.042
1410,0.042
1420,0.039
1430,0.037
1440,0.039
1450,0.031
1460,0.037
1470,0.023
1480,0.039
1490,0.046
1500,0.039
1510,0.051
1520,0.039
1530,0.046
1540,0.054
1550,0.054
1560,0.041
1570,0.049
1580,0.041
1590,0.038
1600,0.045
1610,0.043
1620,0.041
1630,0.051
1640,0.041
1650,0.049
1660,0.046
1670,0.042
1680,0.041
1690,0.045
1700,0.032
1710,0.039
1720,0.035
1730,0.039
1740,0.039
1750,0.050
1760,0.051
1770,0.049
1780,0.039
1790,0.030
1800,0.039
1810,0.034
1820,0.039
1830,0.035
1840,0.042
1850,0.043
1860,0.043
1870,0.047
1880,0.050
1890,0.046
1900,0.042
1910,0.042
1920,0.037
1930,0.027
1940,0.032
1950,0.041
1960,0.045
1970,0.045
1980,0.039
1990,0.043
2000,0.038
