# time, fQ
0,1.000
10,0.961
20,0.928
30,0.930
40,0.867
50,0.892
60,0.890
70,0.862
80,0.858
90,0.854
100,0.854
110,0.824
120,0.820
130,0.808
140,0.827
150,0.804
160,0.782
170,0.808
180,0.790
190,0.789
200,0.778
210,0.789
220,0.752
230,0.767
240,0.774
250,0.765
260,0.755
270,0.760
280,0.763
290,0.766
300,0.744
310,0.762
320,0.728
330,0.743
340,0.746
350,0.725
360,0.724
370,0.724
380,0.744
390,0.732
400,0.710
410,0.732
420,0.717
430,0.729
440,0.744
450,0.729
460,0.716
470,0.712
480,0.717
490,0.724
500,0.697
510,0.700
520,0.690
530,0.704
540,0.704
550,0.709
560,0.704
570,0.701
580,0.678
590,0.662
600,0.685
610,0.685
620,0.686
630,0.674
640,0.648
650,0.682
660,0.654
670,0.656
680,0.656
690,0.614
700,0.648
710,0.643
720,0.641
730,0.686
740,0.678
750,0.683
760,0.654
770,0.644
780,0.652
790,0.629
800,0.650
810,0.658
820,0.658
830,0.662
840,0.670
850,0.678
860,0.681
870,0.670
880,0.654
890,0.652
900,0.629
910,0.613
920,0.612
930,0.597
940,0.595
950,0.583
960,0.598
970,0.597
980,0.595
990,0.599
1000,0.583
1010,0.601
1020,0.586
1030,0.610
1040,0.594
1050,0.575
1060,0.567
1070,0.564
1080,0.570
1090,0.578
1100,0.595
1110,0.556
1120,0.544
1130,0.586
1140,0.566
1150,0.553
1160,0.541
1170,0.529
1180,0.545
1190,0.512
1200,0.530
1210,0.524
1220,0.522
1230,0.495
1240,0.499
1250,0.483
1260,0.490
1270,0.479
1280,0.487
1290,0.497
1300,0.493
1310,0.483
1320,0.468
1330,0.452
1340,0.476
1350,0.479
1360,0.480
1370,0.506
1380,0.486
1390,0.480
1400,0.484
1410,0.476
1420,0.471
1430,0.512
1440,0.506
1450,0.493
1460,0.493
1470,0.495
1480,0.486
1490,0.487
1500,0.472
1510,0.479
1520,0.505
1530,0.480
1540,0.491
1550,0.482
1560,0.460
1570,0.461
1580,0.456
1590,0.424
1600,0.449
1610,0.421
1620,0.442
1630,0.457
1640,0.440
1650,0.449
1660,0.448
1670,0.442
1680,0.461
1690,0.452
1700,0.453
1710,0.452
1720,0.472
1730,0.456
1740,0.465
1750,0.460
1760,0.460
1770,0.465
1780,0.441
1790,0.434
1800,0.447
1810,0.448
1820,0.444
1830,0.464
1840,0.433
1850,0.426
1860,0.437
1870,0.425
1880,0.430
1890,0.438
1900,0.440
1910,0.440
1920,0.452
1930,0.432
1940,0.424
1950,0.441
1960,0.437
1970,0.437
1980,0.413
1990,0.456
2000,0.433
2010,0.425
2020,0.444
2030,0.407
2040,0.398
2050,0.375
2060,0.363
2070,0.368
2080,0.373
2090,0.334
2100,0.345
2110,0.352
2120,0.345
2130,0.333
2140,0.337
2150,0.329
2160,0.337
2170,0.342
2180,0.353
2190,0.338
2200,0.342
2210,0.342
2220,0.323
2230,0.346
2240,0.341
2250,0.368
2260,0.369
2270,0.363
2280,0.340
2290,0.350
2300,0.367
2310,0.336
2320,0.359
2330,0.332
2340,0.357
2350,0.352
2360,0.317
2370,0.323
2380,0.337
2390,0.334
2400,0.349
2410,0.376
2420,0.373
2430,0.364
2440,0.398
2450,0.369
2460,0.356
2470,0.373
2480,0.363
2490,0.372
2500,0.349
2510,0.340
2520,0.317
2530,0.317
2540,0.325
2550,0.334
2560,0.345
2570,0.344
2580,0.352
2590,0.361
2600,0.350
2610,0.334
2620,0.353
2630,0.342
2640,0.353
2650,0.352
2660,0.348
2670,0.352
2680,0.333
2690,0.340
2700,0.350
2710,0.340
2720,0.360
2730,0.367
2740,0.349
2750,0.327
2760,0.311
2770,0.322
2780,0.306
2790,0.287
2800,0.271
2810,0.291
2820,0.287
2830,0.277
2840,0.300
2850,0.276
2860,0.252
2870,0.276
2880,0.269
2890,0.271
2900,0.280
2910,0.295
2920,0.286
2930,0.256
2940,0.268
2950,0.241
2960,0.268
2970,0.257
2980,0.268
2990,0.260
3000,0.244
3010,0.241
3020,0.257
3030,0.242
3040,0.258
3050,0.235
3060,0.265
3070,0.238
3080,0.281
3090,0.240
3100,0.241
3110,0.253
3120,0.252
3130,0.246
3140,0.249
3150,0.263
3160,0.264
3170,0.263
3180,0.238
3190,0.254
3200,0.234
3210,0.254
3220,0.235
3230,0.238
3240,0.229
3250,0.245
3260,0.229
3270,0.226
3280,0.238
3290,0.219
3300,0.229
3310,0.226
3320,0.223
3330,0.222
3340,0.222
3350,0.214
3360,0.225
3370,0.223
3380,0.223
3390,0.218
3400,0.233
3410,0.231
3420,0.241
3430,0.238
3440,0.234
3450,0.237
3460,0.246
3470,0.235
3480,0.241
3490,0.231
3500,0.233
3510,0.215
