# time, fQ
0,1.000
10,0.965
20,0.942
30,0.968
40,0.963
50,0.912
60,0.884
70,0.904
80,0.903
90,0.865
100,0.899
110,0.892
120,0.908
130,0.931
140,0.924
150,0.870
160,0.876
170,0.881
180,0.876
190,0.846
200,0.866
210,0.863
220,0.869
230,0.881
240,0.886
250,0.824
260,0.821
270,0.847
280,0.851
290,0.809
300,0.819
310,0.806
320,0.815
330,0.817
340,0.812
350,0.800
360,0.828
370,0.819
380,0.847
390,0.842
400,0.829
410,0.828
420,0.816
430,0.788
440,0.792
450,0.851
460,0.794
470,0.825
480,0.811
490,0.782
500,0.801
510,0.792
520,0.788
530,0.817
540,0.806
550,0.809
560,0.824
570,0.824
580,0.828
590,0.809
600,0.835
610,0.827
620,0.825
630,0.813
640,0.796
650,0.811
660,0.823
670,0.782
680,0.813
690,0.836
700,0.813
710,0.801
720,0.782
730,0.779
740,0.760
750,0.790
760,0.766
770,0.770
780,0.792
790,0.781
800,0.800
810,0.796
820,0.797
830,0.789
840,0.789
850,0.774
860,0.762
870,0.754
880,0.773
890,0.744
900,0.740
910,0.733
920,0.756
930,0.779
940,0.762
950,0.793
960,0.790
970,0.769
980,0.785
990,0.779
1000,0.756
1010,0.786
1020,0.755
1030,0.769
1040,0.796
1050,0.771
1060,0.766
1070,0.756
1080,0.767
1090,0.778
1100,0.737
1110,0.750
1120,0.777
1130,0.774
1140,0.775
1150,0.790
1160,0.754
1170,0.750
1180,0.769
1190,0.783
1200,0.760
1210,0.760
1220,0.756
1230,0.756
1240,0.740
1250,0.742
1260,0.747
1270,0.771
1280,0.775
1290,0.779
1300,0.750
1310,0.755
1320,0.751
1330,0.766
1340,0.747
1350,0.740
1360,0.716
1370,0.732
1380,0.683
1390,0.697
1400,0.719
1410,0.698
1420,0.704
1430,0.746
1440,0.713
1450,0.693
1460,0.670
1470,0.691
1480,0.677
1490,0.670
1500,0.717
1510,0.720
1520,0.708
1530,0.683
1540,0.659
1550,0.668
1560,0.666
1570,0.685
1580,0.670
1590,0.655
1600,0.697
1610,0.693
1620,0.698
1630,0.666
1640,0.697
1650,0.674
1660,0.687
1670,0.686
1680,0.698
1690,0.724
1700,0.720
1710,0.702
1720,0.679
1730,0.670
1740,0.624
1750,0.636
1760,0.614
1770,0.631
1780,0.632
1790,0.639
1800,0.647
1810,0.606
1820,0.620
1830,0.608
1840,0.586
1850,0.574
1860,0.570
1870,0.585
1880,0.575
1890,0.581
1900,0.597
1910,0.599
1920,0.597
1930,0.606
1940,0.612
1950,0.593
1960,0.598
1970,0.586
1980,0.581
1990,0.560
2000,0.566
2010,0.562
2020,0.578
2030,0.613
2040,0.582
2050,0.572
2060,0.575
2070,0.595
2080,0.575
2090,0.568
2100,0.539
2110,0.552
2120,0.560
2130,0.562
2140,0.522
2150,0.544
2160,0.547
2170,0.553
2180,0.548
2190,0.594
2200,0.614
2210,0.617
2220,0.625
2230,0.586
2240,0.644
2250,0.612
2260,0.616
2270,0.582
2280,0.605
2290,0.576
2300,0.585
2310,0.612
2320,0.627
2330,0.633
2340,0.606
2350,0.625
2360,0.627
2370,0.598
2380,0.591
2390,0.591
2400,0.560
2410,0.582
2420,0.586
2430,0.585
2440,0.598
2450,0.574
2460,0.581
2470,0.582
2480,0.583
2490,0.568
2500,0.575
2510,0.564
2520,0.551
2530,0.567
2540,0.549
2550,0.581
2560,0.585
2570,0.564
2580,0.555
2590,0.560
2600,0.559
2610,0.570
2620,0.553
2630,0.548
2640,0.558
2650,0.547
2660,0.562
2670,0.549
2680,0.553
2690,0.529
2700,0.510
2710,0.543
2720,0.501
2730,0.516
2740,0.543
2750,0.532
2760,0.553
2770,0.536
2780,0.535
2790,0.553
2800,0.539
2810,0.540
2820,0.540
2830,0.549
2840,0.530
2850,0.526
2860,0.533
2870,0.556
2880,0.545
2890,0.574
2900,0.555
2910,0.566
2920,0.579
2930,0.562
2940,0.599
2950,0.566
2960,0.555
2970,0.575
2980,0.559
2990,0.566
3000,0.572
3010,0.563
3020,0.558
3030,0.529
3040,0.549
3050,0.537
3060,0.530
3070,0.543
3080,0.555
3090,0.539
3100,0.535
3110,0.522
3120,0.518
3130,0.518
3140,0.528
3150,0.518
3160,0.532
3170,0.525
3180,0.552
3190,0.560
3200,0.559
3210,0.537
3220,0.544
3230,0.544
3240,0.536
3250,0.490
3260,0.526
3270,0.521
3280,0.540
3290,0.539
3300,0.506
3310,0.503
3320,0.499
3330,0.494
3340,0.457
3350,0.495
3360,0.502
3370,0.484
3380,0.490
3390,0.491
3400,0.499
3410,0.502
3420,0.499
3430,0.512
3440,0.480
3450,0.480
3460,0.465
3470,0.472
3480,0.498
3490,0.467
3500,0.444
3510,0.447
3520,0.432
3530,0.474
3540,0.456
3550,0.419
3560,0.447
3570,0.452
3580,0.438
3590,0.463
3600,0.445
3610,0.486
3620,0.476
3630,0.483
3640,0.463
3650,0.498
3660,0.486
3670,0.480
3680,0.452
3690,0.438
3700,0.467
3710,0.475
3720,0.486
3730,0.440
3740,0.453
3750,0.464
3760,0.438
3770,0.432
3780,0.402
3790,0.413
3800,0.430
3810,0.429
3820,0.422
3830,0.442
3840,0.419
3850,0.405
3860,0.402
3870,0.406
3880,0.396
3890,0.403
3900,0.392
3910,0.417
3920,0.428
3930,0.410
3940,0.396
3950,0.367
3960,0.352
3970,0.359
3980,0.398
3990,0.373
4000,0.388
4010,0.367
4020,0.376
4030,0.382
4040,0.395
4050,0.398
4060,0.382
4070,0.414
4080,0.388
4090,0.394
4100,0.384
4110,0.401
4120,0.372
4130,0.373
4140,0.359
4150,0.372
4160,0.392
4170,0.383
4180,0.364
4190,0.364
4200,0.367
4210,0.350
4220,0.379
4230,0.367
4240,0.378
4250,0.380
4260,0.372
4270,0.349
4280,0.337
4290,0.337
4300,0.329
4310,0.349
4320,0.355
4330,0.368
4340,0.360
4350,0.348
4360,0.345
4370,0.342
4380,0.352
4390,0.375
4400,0.364
4410,0.338
4420,0.346
4430,0.344
4440,0.373
4450,0.371
4460,0.375
4470,0.360
4480,0.337
4490,0.349
4500,0.342
4510,0.346
4520,0.317
4530,0.342
4540,0.345
4550,0.349
4560,0.325
4570,0.359
4580,0.332
4590,0.355
4600,0.344
4610,0.364
4620,0.344
4630,0.356
4640,0.334
4650,0.341
4660,0.338
4670,0.342
4680,0.346
4690,0.340
4700,0.327
4710,0.334
4720,0.303
4730,0.304
4740,0.327
4750,0.338
4760,0.345
4770,0.336
4780,0.318
4790,0.303
4800,0.332
4810,0.311
4820,0.309
4830,0.323
4840,0.313
4850,0.296
4860,0.279
4870,0.280
4880,0.268
4890,0.287
4900,0.296
4910,0.306
4920,0.292
4930,0.315
4940,0.296
4950,0.295
4960,0.317
4970,0.302
4980,0.302
4990,0.296
5000,0.288
5010,0.271
5020,0.288
5030,0.295
5040,0.284
5050,0.296
5060,0.267
5070,0.280
5080,0.287
5090,0.277
5100,0.298
5110,0.272
5120,0.299
5130,0.284
5140,0.296
5150,0.307
5160,0.292
5170,0.299
5180,0.281
5190,0.299
5200,0.295
5210,0.309
5220,0.299
5230,0.292
5240,0.273
5250,0.292
5260,0.298
5270,0.309
5280,0.284
5290,0.287
5300,0.291
5310,0.287
5320,0.286
5330,0.299
5340,0.284
5350,0.296
5360,0.288
5370,0.294
5380,0.294
5390,0.290
5400,0.275
5410,0.281
5420,0.272
5430,0.286
5440,0.296
5450,0.299
5460,0.300
5470,0.306
5480,0.302
5490,0.269
5500,0.275
5510,0.280
5520,0.292
5530,0.269
5540,0.281
5550,0.306
5560,0.268
5570,0.268
5580,0.294
5590,0.300
5600,0.295
5610,0.281
5620,0.281
5630,0.286
5640,0.302
5650,0.290
5660,0.288
5670,0.307
5680,0.298
5690,0.323
5700,0.318
5710,0.296
5720,0.300
5730,0.306
5740,0.299
5750,0.287
5760,0.310
5770,0.303
5780,0.302
5790,0.313
5800,0.317
5810,0.313
5820,0.329
5830,0.309
5840,0.313
5850,0.302
5860,0.306
5870,0.296
5880,0.286
5890,0.267
5900,0.277
5910,0.280
5920,0.288
5930,0.281
5940,0.271
5950,0.272
5960,0.277
5970,0.269
5980,0.277
5990,0.273
6000,0.254
6010,0.272
6020,0.260
6030,0.276
6040,0.272
6050,0.279
6060,0.268
6070,0.277
6080,0.299
6090,0.295
6100,0.286
6110,0.290
6120,0.310
6130,0.292
6140,0.281
6150,0.280
6160,0.290
6170,0.309
6180,0.287
6190,0.279
6200,0.277
6210,0.265
6220,0.280
6230,0.261
6240,0.265
6250,0.260
6260,0.273
6270,0.277
6280,0.272
6290,0.267
6300,0.263
6310,0.263
6320,0.252
6330,0.256
6340,0.252
6350,0.245
6360,0.237
6370,0.235
6380,0.250
6390,0.253
6400,0.248
6410,0.256
6420,0.250
6430,0.252
6440,0.246
6450,0.261
6460,0.263
6470,0.265
6480,0.267
6490,0.260
6500,0.260
6510,0.244
6520,0.241
6530,0.237
6540,0.233
6550,0.235
6560,0.244
6570,0.244
6580,0.230
6590,0.223
6600,0.233
6610,0.227
6620,0.222
6630,0.226
6640,0.208
6650,0.226
6660,0.231
6670,0.234
6680,0.200
6690,0.184
6700,0.195
6710,0.188
6720,0.215
6730,0.218
6740,0.211
6750,0.230
6760,0.195
6770,0.194
6780,0.189
6790,0.180
6800,0.175
6810,0.164
6820,0.185
6830,0.175
6840,0.180
6850,0.188
6860,0.191
6870,0.187
6880,0.194
6890,0.192
6900,0.194
6910,0.194
6920,0.181
6930,0.177
6940,0.171
6950,0.169
6960,0.175
6970,0.176
6980,0.172
6990,0.169
7000,0.164
7010,0.189
7020,0.183
7030,0.179
7040,0.162
7050,0.166
7060,0.168
7070,0.153
7080,0.165
7090,0.161
7100,0.156
7110,0.129
7120,0.146
7130,0.150
7140,0.149
7150,0.141
7160,0.146
7170,0.135
7180,0.150
7190,0.158
7200,0.152
7210,0.146
7220,0.143
7230,0.130
7240,0.131
7250,0.134
7260,0.150
7270,0.147
7280,0.134
7290,0.133
7300,0.131
7310,0.131
7320,0.126
7330,0.130
7340,0.133
7350,0.127
7360,0.142
7370,0.124
7380,0.130
7390,0.133
7400,0.126
7410,0.119
7420,0.135
7430,0.129
7440,0.120
7450,0.112
7460,0.129
7470,0.111
7480,0.122
7490,0.104
7500,0.097
7510,0.111
7520,0.114
7530,0.120
7540,0.115
7550,0.103
7560,0.111
7570,0.103
7580,0.104
7590,0.097
7600,0.101
7610,0.085
7620,0.084
7630,0.104
7640,0.103
7650,0.096
7660,0.107
7670,0.115
7680,0.124
7690,0.131
7700,0.123
7710,0.111
7720,0.116
7730,0.123
7740,0.115
7750,0.131
7760,0.141
7770,0.143
7780,0.134
7790,0.126
7800,0.138
7810,0.146
7820,0.146
7830,0.143
7840,0.141
7850,0.153
7860,0.153
7870,0.147
7880,0.149
7890,0.147
7900,0.152
7910,0.149
7920,0.147
7930,0.126
7940,0.133
7950,0.134
7960,0.130
7970,0.138
7980,0.131
7990,0.131
8000,0.149
