# time, fQ
0,1.000
10,0.980
20,0.932
30,0.917
40,0.867
50,0.873
60,0.843
70,0.877
80,0.877
90,0.842
100,0.847
110,0.829
120,0.836
130,0.840
140,0.829
150,0.792
160,0.778
170,0.789
180,0.792
190,0.794
200,0.793
210,0.782
220,0.785
230,0.816
240,0.790
250,0.824
260,0.777
270,0.763
280,0.767
290,0.762
300,0.762
310,0.748
320,0.763
330,0.793
340,0.785
350,0.751
360,0.743
370,0.769
380,0.769
390,0.763
400,0.769
410,0.777
420,0.786
430,0.789
440,0.781
450,0.778
460,0.786
470,0.793
480,0.758
490,0.786
500,0.797
510,0.798
520,0.808
530,0.801
540,0.790
550,0.805
560,0.774
570,0.752
580,0.754
590,0.733
600,0.770
610,0.744
620,0.765
630,0.731
640,0.717
650,0.790
660,0.731
670,0.765
680,0.773
690,0.754
700,0.775
710,0.760
720,0.770
730,0.736
740,0.759
750,0.774
760,0.754
770,0.751
780,0.763
790,0.748
800,0.728
810,0.725
820,0.708
830,0.723
840,0.701
850,0.725
860,0.725
870,0.714
880,0.698
890,0.691
900,0.706
910,0.729
920,0.748
930,0.727
940,0.705
950,0.682
960,0.714
970,0.704
980,0.729
990,0.739
1000,0.723
1010,0.731
1020,0.717
1030,0.720
1040,0.717
1050,0.713
1060,0.712
1070,0.706
1080,0.709
1090,0.696
1100,0.752
1110,0.736
1120,0.721
1130,0.760
1140,0.709
1150,0.748
1160,0.728
1170,0.704
1180,0.701
1190,0.716
1200,0.667
1210,0.670
1220,0.686
1230,0.677
1240,0.671
1250,0.689
1260,0.658
1270,0.696
1280,0.687
1290,0.698
1300,0.677
1310,0.673
1320,0.663
1330,0.655
1340,0.701
1350,0.700
1360,0.671
1370,0.704
1380,0.678
1390,0.667
1400,0.658
1410,0.655
1420,0.632
1430,0.641
1440,0.652
1450,0.663
1460,0.639
1470,0.641
1480,0.655
1490,0.651
1500,0.644
1510,0.608
1520,0.628
1530,0.597
1540,0.627
1550,0.624
1560,0.629
1570,0.639
1580,0.595
1590,0.608
1600,0.613
1610,0.616
1620,0.604
1630,0.586
1640,0.587
1650,0.581
1660,0.582
1670,0.575
1680,0.570
1690,0.581
1700,0.562
1710,0.567
1720,0.567
1730,0.576
1740,0.562
1750,0.564
1760,0.567
1770,0.598
1780,0.589
1790,0.556
1800,0.581
1810,0.585
1820,0.572
1830,0.583
1840,0.563
1850,0.579
1860,0.576
1870,0.537
1880,0.543
1890,0.552
1900,0.558
1910,0.568
1920,0.518
1930,0.556
1940,0.532
1950,0.548
1960,0.553
1970,0.574
1980,0.570
1990,0.543
2000,0.548
2010,0.533
2020,0.533
2030,0.548
2040,0.547
2050,0.555
2060,0.543
2070,0.570
2080,0.575
2090,0.567
2100,0.553
2110,0.564
2120,0.543
2130,0.544
2140,0.570
2150,0.572
2160,0.576
2170,0.558
2180,0.568
2190,0.552
2200,0.564
2210,0.545
2220,0.522
2230,0.556
2240,0.551
2250,0.545
2260,0.535
2270,0.536
2280,0.545
2290,0.522
2300,0.530
2310,0.560
2320,0.536
2330,0.509
2340,0.520
2350,0.499
2360,0.513
2370,0.513
2380,0.502
2390,0.535
2400,0.521
2410,0.518
2420,0.520
2430,0.501
2440,0.487
2450,0.493
2460,0.503
2470,0.491
2480,0.465
2490,0.484
2500,0.498
2510,0.486
2520,0.484
2530,0.493
2540,0.495
2550,0.483
2560,0.468
2570,0.479
2580,0.517
2590,0.482
2600,0.484
2610,0.498
2620,0.476
2630,0.488
2640,0.488
2650,0.499
2660,0.488
2670,0.483
2680,0.486
2690,0.465
2700,0.480
2710,0.498
2720,0.491
2730,0.480
2740,0.497
2750,0.483
2760,0.487
2770,0.486
2780,0.478
2790,0.498
2800,0.493
2810,0.470
2820,0.453
2830,0.457
2840,0.488
2850,0.451
2860,0.449
2870,0.463
2880,0.453
2890,0.455
2900,0.457
2910,0.467
2920,0.474
2930,0.456
2940,0.453
2950,0.456
2960,0.461
2970,0.464
2980,0.456
2990,0.433
3000,0.406
3010,0.409
3020,0.415
3030,0.432
3040,0.428
3050,0.419
3060,0.441
3070,0.407
3080,0.402
3090,0.392
3100,0.403
3110,0.398
3120,0.403
3130,0.399
3140,0.391
3150,0.403
3160,0.415
3170,0.391
3180,0.407
3190,0.401
