# time, fQ
0,1.000
10,0.942
20,0.947
30,0.913
40,0.919
50,0.923
60,0.919
70,0.907
80,0.935
90,0.900
100,0.912
110,0.913
120,0.892
130,0.923
140,0.892
150,0.873
160,0.865
170,0.865
180,0.894
190,0.888
200,0.871
210,0.838
220,0.858
230,0.854
240,0.848
250,0.840
260,0.821
270,0.863
280,0.850
290,0.824
300,0.827
310,0.816
320,0.836
330,0.834
340,0.781
350,0.817
360,0.823
370,0.811
380,0.788
390,0.783
400,0.740
410,0.774
420,0.813
430,0.825
440,0.801
450,0.767
460,0.775
470,0.789
480,0.793
490,0.782
500,0.788
510,0.813
520,0.804
530,0.755
540,0.777
550,0.794
560,0.760
570,0.760
580,0.759
590,0.759
600,0.754
610,0.754
620,0.759
630,0.721
640,0.713
650,0.700
660,0.702
670,0.667
680,0.678
690,0.678
700,0.658
710,0.651
720,0.631
730,0.656
740,0.647
750,0.625
760,0.616
770,0.625
780,0.628
790,0.604
800,0.625
810,0.624
820,0.621
830,0.629
840,0.610
850,0.610
860,0.618
870,0.647
880,0.628
890,0.620
900,0.614
910,0.621
920,0.608
930,0.617
940,0.621
950,0.624
960,0.613
970,0.637
980,0.606
990,0.604
1000,0.636
1010,0.606
1020,0.606
1030,0.589
1040,0.591
1050,0.585
1060,0.587
1070,0.609
1080,0.587
1090,0.570
1100,0.539
1110,0.558
1120,0.567
1130,0.570
1140,0.555
1150,0.547
1160,0.552
1170,0.578
1180,0.572
1190,0.572
1200,0.556
1210,0.574
1220,0.553
1230,0.560
1240,0.583
1250,0.583
1260,0.567
1270,0.571
1280,0.574
1290,0.552
1300,0.539
1310,0.552
1320,0.545
1330,0.530
1340,0.510
1350,0.514
1360,0.522
1370,0.509
1380,0.516
1390,0.494
1400,0.491
1410,0.498
1420,0.482
1430,0.497
1440,0.510
1450,0.503
1460,0.502
1470,0.491
1480,0.471
1490,0.470
1500,0.497
1510,0.482
1520,0.476
1530,0.474
1540,0.475
1550,0.455
1560,0.452
1570,0.493
1580,0.459
1590,0.457
1600,0.455
1610,0.465
1620,0.482
1630,0.452
1640,0.490
1650,0.467
1660,0.478
1670,0.494
1680,0.475
1690,0.459
1700,0.478
1710,0.456
1720,0.452
1730,0.456
1740,0.471
1750,0.482
1760,0.478
1770,0.476
1780,0.449
1790,0.459
1800,0.444
1810,0.421
1820,0.399
1830,0.421
1840,0.415
1850,0.410
1860,0.414
1870,0.419
1880,0.407
1890,0.418
1900,0.418
1910,0.421
1920,0.417
1930,0.391
1940,0.414
1950,0.376
1960,0.387
1970,0.387
1980,0.395
1990,0.376
2000,0.390
2010,0.380
2020,0.399
2030,0.365
2040,0.383
2050,0.419
2060,0.401
2070,0.402
2080,0.382
2090,0.405
2100,0.386
2110,0.378
2120,0.402
2130,0.388
2140,0.373
2150,0.387
2160,0.372
2170,0.382
2180,0.364
2190,0.359
2200,0.352
2210,0.348
2220,0.350
2230,0.346
2240,0.367
2250,0.360
2260,0.368
2270,0.359
2280,0.372
2290,0.375
2300,0.368
2310,0.378
2320,0.367
2330,0.388
2340,0.373
2350,0.356
2360,0.355
2370,0.359
2380,0.360
2390,0.337
2400,0.348
2410,0.359
2420,0.376
2430,0.348
2440,0.346
2450,0.350
2460,0.344
2470,0.330
2480,0.341
2490,0.340
2500,0.344
2510,0.325
2520,0.337
2530,0.318
2540,0.323
2550,0.317
2560,0.307
2570,0.290
2580,0.315
2590,0.315
2600,0.304
2610,0.307
2620,0.295
2630,0.291
2640,0.286
2650,0.326
2660,0.286
2670,0.299
2680,0.281
2690,0.290
2700,0.310
2710,0.306
2720,0.303
2730,0.296
2740,0.311
2750,0.288
2760,0.310
2770,0.277
2780,0.273
2790,0.279
2800,0.267
2810,0.287
2820,0.268
2830,0.248
2840,0.261
2850,0.257
2860,0.250
2870,0.265
2880,0.281
2890,0.280
2900,0.277
2910,0.277
2920,0.287
2930,0.271
2940,0.286
2950,0.281
2960,0.265
2970,0.267
2980,0.254
2990,0.264
3000,0.242
3010,0.225
3020,0.233
3030,0.234
3040,0.229
3050,0.252
3060,0.241
3070,0.230
3080,0.233
3090,0.234
3100,0.254
3110,0.246
3120,0.237
3130,0.261
3140,0.258
3150,0.237
3160,0.244
3170,0.256
3180,0.248
3190,0.249
3200,0.248
3210,0.234
3220,0.230
3230,0.240
3240,0.241
3250,0.242
3260,0.234
3270,0.245
3280,0.245
3290,0.242
3300,0.276
3310,0.252
3320,0.235
3330,0.250
3340,0.245
3350,0.265
3360,0.234
3370,0.240
3380,0.226
3390,0.222
3400,0.226
3410,0.207
3420,0.207
3430,0.204
3440,0.231
3450,0.231
3460,0.221
3470,0.202
3480,0.227
3490,0.233
3500,0.254
3510,0.229
3520,0.207
3530,0.223
3540,0.214
3550,0.194
3560,0.215
3570,0.206
3580,0.217
3590,0.231
3600,0.230
3610,0.219
3620,0.215
3630,0.214
3640,0.202
3650,0.212
3660,0.206
3670,0.211
3680,0.200
3690,0.194
3700,0.175
3710,0.191
3720,0.188
3730,0.171
3740,0.183
3750,0.177
3760,0.172
3770,0.165
3780,0.150
3790,0.142
3800,0.153
3810,0.153
3820,0.150
3830,0.134
3840,0.137
3850,0.150
3860,0.153
3870,0.153
3880,0.147
3890,0.157
3900,0.141
3910,0.153
3920,0.146
3930,0.137
3940,0.138
3950,0.127
3960,0.108
3970,0.111
3980,0.108
3990,0.107
4000,0.089
4010,0.099
4020,0.097
4030,0.101
4040,0.091
4050,0.096
4060,0.091
4070,0.099
4080,0.107
4090,0.106
4100,0.096
4110,0.084
4120,0.103
4130,0.091
4140,0.089
4150,0.100
4160,0.089
4170,0.081
4180,0.087
4190,0.087
4200,0.085
4210,0.076
4220,0.077
4230,0.084
4240,0.070
4250,0.065
4260,0.085
4270,0.083
4280,0.083
4290,0.074
4300,0.068
4310,0.070
4320,0.080
4330,0.073
4340,0.073
4350,0.074
4360,0.061
4370,0.064
4380,0.060
4390,0.058
4400,0.073
4410,0.074
4420,0.076
4430,0.065
4440,0.064
4450,0.058
4460,0.060
4470,0.065
4480,0.061
4490,0.064
4500,0.062
4510,0.064
4520,0.064
4530,0.057
4540,0.045
4550,0.042
4560,0.051
4570,0.060
4580,0.057
4590,0.049
4600,0.051
4610,0.060
4620,0.054
4630,0.045
4640,0.045
4650,0.049
4660,0.053
4670,0.043
4680,0.049
4690,0.060
4700,0.051
4710,0.061
4720,0.065
4730,0.062
4740,0.050
4750,0.058
4760,0.054
4770,0.046
4780,0.053
4790,0.049
4800,0.049
4810,0.046
4820,0.041
4830,0.037
4840,0.053
4850,0.041
4860,0.041
4870,0.032
4880,0.042
4890,0.054
4900,0.046
4910,0.046
4920,0.046
4930,0.041
4940,0.039
4950,0.046
4960,0.057
4970,0.058
4980,0.047
4990,0.068
5000,0.064
5010,0.049
5020,0.039
5030,0.042
5040,0.046
5050,0.053
5060,0.043
5070,0.053
5080,0.046
5090,0.043
5100,0.046
5110,0.038
5120,0.041
5130,0.027
5140,0.035
5150,0.041
5160,0.034
5170,0.049
5180,0.046
5190,0.047
5200,0.032
5210,0.019
5220,0.035
5230,0.037
5240,0.032
5250,0.032
5260,0.034
5270,0.034
5280,0.027
5290,0.035
5300,0.023
5310,0.031
5320,0.039
5330,0.043
5340,0.045
5350,0.039
5360,0.042
5370,0.053
5380,0.046
5390,0.038
5400,0.043
5410,0.041
5420,0.037
5430,0.045
5440,0.051
5450,0.054
5460,0.037
5470,0.043
5480,0.030
5490,0.027
5500,0.031
5510,0.032
5520,0.041
5530,0.038
5540,0.037
5550,0.038
5560,0.028
5570,0.027
5580,0.030
5590,0.028
5600,0.032
5610,0.042
5620,0.035
5630,0.039
5640,0.030
5650,0.031
5660,0.031
5670,0.027
5680,0.028
5690,0.024
5700,0.027
5710,0.026
5720,0.019
5730,0.030
5740,0.024
5750,0.038
5760,0.042
5770,0.043
5780,0.039
5790,0.034
5800,0.037
5810,0.043
5820,0.039
5830,0.047
5840,0.039
5850,0.045
5860,0.039
5870,0.024
5880,0.032
5890,0.026
5900,0.032
5910,0.023
5920,0.027
5930,0.024
5940,0.037
5950,0.031
5960,0.031
5970,0.038
5980,0.037
5990,0.030
6000,0.043
6010,0.041
6020,0.038
6030,0.038
6040,0.032
6050,0.032
6060,0.026
6070,0.031
6080,0.028
6090,0.024
6100,0.019
6110,0.030
6120,0.030
6130,0.024
6140,0.020
6150,0.014
6160,0.015
6170,0.019
6180,0.030
6190,0.019
6200,0.015
6210,0.012
6220,0.014
6230,0.011
6240,0.012
6250,0.022
6260,0.020
6270,0.028
6280,0.027
6290,0.028
6300,0.026
6310,0.027
6320,0.028
6330,0.024
6340,0.024
6350,0.020
6360,0.018
6370,0.018
6380,0.020
6390,0.015
6400,0.016
6410,0.018
6420,0.022
6430,0.030
6440,0.030
6450,0.031
6460,0.024
6470,0.037
6480,0.031
6490,0.034
6500,0.030
6510,0.032
6520,0.024
6530,0.028
6540,0.028
6550,0.024
6560,0.032
6570,0.038
6580,0.034
6590,0.037
6600,0.034
6610,0.032
6620,0.035
6630,0.031
6640,0.042
6650,0.030
6660,0.032
6670,0.037
6680,0.047
6690,0.047
6700,0.045
6710,0.045
6720,0.043
6730,0.038
6740,0.043
6750,0.045
6760,0.045
6770,0.041
6780,0.043
6790,0.061
6800,0.055
6810,0.055
6820,0.054
6830,0.047
6840,0.043
6850,0.042
6860,0.045
6870,0.046
6880,0.045
6890,0.047
6900,0.046
6910,0.043
6920,0.054
6930,0.053
6940,0.042
6950,0.055
6960,0.053
6970,0.043
6980,0.047
6990,0.045
7000,0.049
7010,0.035
7020,0.028
7030,0.038
7040,0.043
7050,0.039
7060,0.032
7070,0.034
7080,0.041
7090,0.023
7100,0.031
7110,0.032
7120,0.030
7130,0.038
7140,0.024
7150,0.028
7160,0.037
7170,0.031
7180,0.028
7190,0.027
7200,0.018
7210,0.023
7220,0.022
7230,0.035
7240,0.035
7250,0.035
7260,0.032
7270,0.032
7280,0.035
7290,0.026
7300,0.032
7310,0.032
7320,0.028
7330,0.028
7340,0.027
7350,0.026
7360,0.027
7370,0.032
7380,0.028
7390,0.028
7400,0.032
7410,0.035
7420,0.035
7430,0.034
7440,0.028
7450,0.032
7460,0.020
7470,0.027
7480,0.027
7490,0.030
7500,0.031
7510,0.027
7520,0.030
7530,0.045
7540,0.034
7550,0.038
7560,0.031
7570,0.024
7580,0.026
7590,0.030
7600,0.028
7610,0.034
7620,0.041
7630,0.032
7640,0.041
7650,0.046
7660,0.047
7670,0.041
7680,0.043
7690,0.037
7700,0.030
7710,0.041
7720,0.035
7730,0.038
7740,0.035
7750,0.027
7760,0.043
7770,0.042
7780,0.038
7790,0.042
7800,0.035
7810,0.035
7820,0.050
7830,0.030
7840,0.039
7850,0.034
7860,0.035
7870,0.045
7880,0.060
7890,0.047
7900,0.053
7910,0.043
7920,0.045
7930,0.051
7940,0.057
7950,0.050
7960,0.060
7970,0.043
7980,0.061
7990,0.060
8000,0.066
