   0.00120	  21.96480
   0.00121	  21.91589
   0.00122	  21.86580
   0.00123	  21.81453
   0.00124	  21.76208
   0.00125	  21.70845
   0.00126	  21.65364
   0.00127	  21.59766
   0.00128	  21.54049
   0.00129	  21.48214
   0.00130	  21.42261
   0.00131	  21.36191
   0.00132	  21.30002
   0.00133	  21.23696
   0.00134	  21.17271
   0.00135	  21.10729
   0.00136	  21.04068
   0.00137	  20.97290
   0.00138	  20.90394
   0.00139	  20.83379
   0.00140	  20.76247
   0.00141	  20.68997
   0.00142	  20.61629
   0.00143	  20.54143
   0.00144	  20.46538
   0.00145	  20.38816
   0.00146	  20.30976
   0.00147	  20.23019
   0.00148	  20.14943
   0.00149	  20.06749
   0.00150	  19.98437
   0.00151	  19.90007
   0.00152	  19.81460
   0.00153	  19.72794
   0.00154	  19.64010
   0.00155	  19.55109
   0.00156	  19.46089
   0.00157	  19.36952
   0.00158	  19.27696
   0.00159	  19.18323
   0.00160	  19.08831
   0.00161	  18.99222
   0.00162	  18.89495
   0.00163	  18.79650
   0.00164	  18.69687
   0.00165	  18.59605
   0.00166	  18.49406
   0.00167	  18.39089
   0.00168	  18.28654
   0.00169	  18.18101
   0.00170	  18.07430
   0.00171	  17.96642
   0.00172	  17.85735
   0.00173	  17.74710
   0.00174	  17.63567
   0.00175	  17.52307
   0.00176	  17.40928
   0.00177	  17.29431
   0.00178	  17.17817
   0.00179	  17.06084
   0.00180	  16.94234
   0.00181	  16.82265
   0.00182	  16.70179
   0.00183	  16.57975
   0.00184	  16.45652
   0.00185	  16.33212
   0.00186	  16.20654
   0.00187	  16.07978
   0.00188	  15.95184
   0.00189	  15.82272
   0.00190	  15.69242
   0.00191	  15.56094
   0.00192	  15.42828
   0.00193	  15.29444
   0.00194	  15.15942
   0.00195	  15.02322
   0.00196	  14.88585
   0.00197	  14.74729
   0.00198	  14.60755
   0.00199	  14.46664
   0.00200	  14.32454
   0.00201	  14.18127
   0.00202	  14.03681
   0.00203	  13.89118
   0.00204	  13.74436
   0.00205	  13.59637
   0.00206	  13.44720
   0.00207	  13.29684
   0.00208	  13.14531
   0.00209	  12.99260
   0.00210	  12.83871
   0.00211	  12.68364
   0.00212	  12.52739
   0.00213	  12.36996
   0.00214	  12.21135
   0.00215	  12.05156
   0.00216	  11.89059
   0.00217	  11.72844
   0.00218	  11.56512
   0.00219	  11.40061
   0.00220	  11.23492
   0.00221	  11.06806
   0.00222	  10.90001
   0.00223	  10.73078
   0.00224	  10.56038
   0.00225	  10.38880
   0.00226	  10.21603
   0.00227	  10.04209
   0.00228	   9.86696
   0.00229	   9.69066
   0.00230	   9.51318
   0.00231	   9.33452
   0.00232	   9.15468
   0.00233	   8.97366
   0.00234	   8.79146
   0.00235	   8.60808
   0.00236	   8.42352
   0.00237	   8.23778
   0.00238	   8.05086
   0.00239	   7.86276
   0.00240	   7.67348
   0.00241	   7.48302
   0.00242	   7.29139
   0.00243	   7.09857
   0.00244	   6.90458
   0.00245	   6.70940
   0.00246	   6.51304
   0.00247	   6.31551
   0.00248	   6.11680
   0.00249	   5.91690
   0.00250	   5.71583
   0.00251	   5.51358
   0.00252	   5.31014
   0.00253	   5.10553
   0.00254	   4.89974
   0.00255	   4.69277
   0.00256	   4.48462
   0.00257	   4.27529
   0.00258	   4.06478
   0.00259	   3.85309
   0.00260	   3.64022
   0.00261	   3.42617
   0.00262	   3.21094
   0.00263	   2.99454
   0.00264	   2.77695
   0.00265	   2.55818
   0.00266	   2.33824
   0.00267	   2.11711
   0.00268	   1.89481
   0.00269	   1.67132
   0.00270	   1.44666
   0.00271	   1.22081
   0.00272	   0.99379
   0.00273	   0.76559
   0.00274	   0.53620
   0.00275	   0.30564
   0.00276	   0.07390
   0.00277	  -0.15902
   0.00278	  -0.39312
   0.00279	  -0.62840
   0.00280	  -0.86486
   0.00281	  -1.10250
   0.00282	  -1.34132
   0.00283	  -1.58132
   0.00284	  -1.82250
   0.00285	  -2.06485
   0.00286	  -2.30839
   0.00287	  -2.55311
   0.00288	  -2.79900
   0.00289	  -3.04608
   0.00290	  -3.29434
   0.00291	  -3.54377
   0.00292	  -3.79439
   0.00293	  -4.04618
   0.00294	  -4.29915
   0.00295	  -4.55331
   0.00296	  -4.80864
   0.00297	  -5.06515
   0.00298	  -5.32284
   0.00299	  -5.58171
   0.00300	  -5.84177
   0.00301	  -6.10300
   0.00302	  -6.36541
   0.00303	  -6.62900
   0.00304	  -6.89376
   0.00305	  -7.15971
   0.00306	  -7.42684
   0.00307	  -7.69515
   0.00308	  -7.96464
   0.00309	  -8.23530
   0.00310	  -8.50715
   0.00311	  -8.78018
   0.00312	  -9.05438
   0.00313	  -9.32977
   0.00314	  -9.60633
   0.00315	  -9.88408
   0.00316	 -10.16300
   0.00317	 -10.44310
   0.00318	 -10.72439
   0.00319	 -11.00685
   0.00320	 -11.29049
   0.00321	 -11.57531
   0.00322	 -11.86131
   0.00323	 -12.14849
   0.00324	 -12.43685
   0.00325	 -12.72639
   0.00326	 -13.01711
   0.00327	 -13.30901
   0.00328	 -13.60209
   0.00329	 -13.89635
   0.00330	 -14.19179
   0.00331	 -14.48840
   0.00332	 -14.78620
   0.00333	 -15.08518
   0.00334	 -15.38533
   0.00335	 -15.68667
   0.00336	 -15.98918
   0.00337	 -16.29288
   0.00338	 -16.59775
   0.00339	 -16.90380
   0.00340	 -17.21104
   0.00341	 -17.51945
   0.00342	 -17.82904
   0.00343	 -18.13981
   0.00344	 -18.45176
   0.00345	 -18.76490
   0.00346	 -19.07921
   0.00347	 -19.39470
   0.00348	 -19.71137
   0.00349	 -20.02921
