# time, fQ
0,0.760
10,0.675
20,0.620
30,0.593
40,0.578
50,0.572
60,0.571
70,0.571
80,0.549
90,0.566
100,0.560
110,0.537
120,0.541
130,0.521
140,0.524
150,0.507
160,0.512
170,0.501
180,0.516
190,0.517
200,0.506
210,0.518
220,0.547
230,0.521
240,0.513
250,0.510
260,0.498
270,0.480
280,0.474
290,0.486
300,0.486
310,0.464
320,0.486
330,0.465
340,0.457
350,0.444
360,0.449
370,0.455
380,0.440
390,0.449
400,0.467
410,0.433
420,0.445
430,0.413
440,0.436
450,0.429
460,0.447
470,0.434
480,0.419
490,0.456
500,0.437
510,0.440
520,0.432
530,0.436
540,0.417
550,0.407
560,0.398
570,0.405
580,0.383
590,0.392
600,0.399
610,0.371
620,0.406
630,0.379
640,0.364
650,0.399
660,0.394
670,0.425
680,0.394
690,0.409
700,0.418
710,0.418
720,0.418
730,0.409
740,0.398
750,0.414
760,0.402
770,0.382
780,0.382
790,0.372
800,0.386
810,0.378
820,0.367
830,0.372
840,0.363
850,0.365
860,0.341
870,0.364
880,0.368
890,0.379
900,0.373
910,0.350
920,0.352
930,0.341
940,0.355
950,0.333
960,0.314
970,0.310
980,0.309
990,0.309
1000,0.329
1010,0.319
1020,0.314
1030,0.321
1040,0.302
1050,0.296
1060,0.303
1070,0.302
1080,0.295
1090,0.283
1100,0.291
1110,0.287
1120,0.315
1130,0.287
1140,0.292
1150,0.287
1160,0.264
1170,0.275
1180,0.281
1190,0.294
1200,0.294
1210,0.268
1220,0.264
1230,0.253
1240,0.254
1250,0.227
1260,0.234
1270,0.237
1280,0.240
1290,0.215
1300,0.215
1310,0.200
1320,0.225
1330,0.223
1340,0.215
1350,0.223
1360,0.211
1370,0.215
1380,0.227
1390,0.211
1400,0.214
1410,0.207
1420,0.208
1430,0.206
1440,0.217
1450,0.234
1460,0.218
1470,0.215
1480,0.199
1490,0.210
1500,0.189
1510,0.199
1520,0.206
1530,0.206
1540,0.196
1550,0.187
1560,0.189
1570,0.187
1580,0.202
1590,0.199
1600,0.192
1610,0.204
1620,0.196
1630,0.185
1640,0.187
1650,0.176
1660,0.185
1670,0.173
1680,0.164
1690,0.179
1700,0.184
1710,0.162
1720,0.192
1730,0.179
1740,0.179
1750,0.191
1760,0.181
1770,0.191
1780,0.180
1790,0.180
1800,0.187
1810,0.188
1820,0.172
1830,0.181
1840,0.166
1850,0.172
1860,0.142
1870,0.156
1880,0.141
1890,0.138
1900,0.153
1910,0.143
1920,0.134
1930,0.137
1940,0.135
1950,0.124
1960,0.143
1970,0.141
1980,0.135
1990,0.139
2000,0.141
2010,0.154
2020,0.133
2030,0.135
2040,0.135
2050,0.129
2060,0.119
2070,0.129
2080,0.097
2090,0.108
2100,0.106
2110,0.107
2120,0.110
2130,0.099
2140,0.104
2150,0.108
2160,0.087
2170,0.095
2180,0.095
2190,0.091
2200,0.106
2210,0.092
2220,0.106
2230,0.097
2240,0.104
2250,0.096
2260,0.101
2270,0.096
2280,0.085
2290,0.112
2300,0.085
2310,0.096
2320,0.106
2330,0.106
2340,0.104
2350,0.116
2360,0.095
2370,0.099
2380,0.104
2390,0.101
2400,0.096
2410,0.095
2420,0.096
2430,0.099
2440,0.099
2450,0.104
2460,0.100
2470,0.099
2480,0.104
2490,0.108
2500,0.104
2510,0.116
2520,0.106
2530,0.115
2540,0.100
2550,0.106
2560,0.095
2570,0.093
2580,0.099
2590,0.085
2600,0.092
2610,0.107
2620,0.114
2630,0.119
2640,0.111
2650,0.111
2660,0.115
2670,0.110
2680,0.108
2690,0.101
2700,0.096
2710,0.110
2720,0.099
2730,0.103
2740,0.101
2750,0.093
2760,0.092
2770,0.088
2780,0.081
2790,0.083
2800,0.068
2810,0.070
2820,0.073
2830,0.070
2840,0.057
2850,0.057
2860,0.047
2870,0.045
2880,0.053
2890,0.055
2900,0.057
2910,0.058
2920,0.053
2930,0.057
2940,0.061
2950,0.051
2960,0.053
2970,0.055
2980,0.053
2990,0.046
3000,0.053
3010,0.045
3020,0.042
3030,0.043
3040,0.039
3050,0.035
3060,0.035
3070,0.037
3080,0.049
3090,0.061
3100,0.050
3110,0.045
3120,0.038
3130,0.042
3140,0.043
3150,0.041
3160,0.050
3170,0.047
3180,0.055
3190,0.054
3200,0.054
3210,0.055
3220,0.051
3230,0.047
3240,0.034
3250,0.030
3260,0.026
3270,0.024
3280,0.035
3290,0.030
3300,0.035
3310,0.031
3320,0.043
3330,0.037
3340,0.047
3350,0.028
3360,0.042
3370,0.042
3380,0.049
3390,0.042
3400,0.046
3410,0.051
3420,0.045
3430,0.038
3440,0.041
3450,0.038
3460,0.027
3470,0.045
3480,0.041
3490,0.023
3500,0.028
3510,0.026
3520,0.024
3530,0.028
3540,0.027
3550,0.028
3560,0.028
3570,0.027
3580,0.020
3590,0.027
3600,0.035
3610,0.031
3620,0.034
3630,0.035
3640,0.041
3650,0.039
3660,0.031
3670,0.043
3680,0.032
3690,0.028
3700,0.032
3710,0.035
3720,0.032
3730,0.032
3740,0.024
3750,0.016
3760,0.022
3770,0.026
3780,0.026
3790,0.027
3800,0.032
3810,0.034
3820,0.037
3830,0.037
3840,0.030
3850,0.027
3860,0.027
3870,0.037
3880,0.032
3890,0.031
3900,0.031
3910,0.026
3920,0.035
3930,0.020
3940,0.028
3950,0.037
3960,0.023
3970,0.030
3980,0.012
3990,0.018
4000,0.023
