# time, fQ
0,0.760
10,0.616
20,0.610
30,0.583
40,0.568
50,0.547
60,0.537
70,0.501
80,0.480
90,0.498
100,0.491
110,0.448
120,0.470
130,0.457
140,0.476
150,0.465
160,0.451
170,0.472
180,0.470
190,0.440
200,0.441
210,0.451
220,0.429
230,0.410
240,0.442
250,0.442
260,0.467
270,0.440
280,0.434
290,0.447
300,0.403
310,0.367
320,0.375
330,0.352
340,0.337
350,0.302
360,0.303
370,0.322
380,0.321
390,0.315
400,0.306
410,0.300
420,0.296
430,0.264
440,0.268
450,0.280
460,0.294
470,0.310
480,0.317
490,0.317
500,0.298
510,0.304
520,0.310
530,0.277
540,0.281
550,0.296
560,0.288
570,0.294
580,0.287
590,0.271
600,0.258
610,0.257
620,0.264
630,0.260
640,0.244
650,0.271
660,0.260
670,0.256
680,0.230
690,0.229
700,0.218
710,0.214
720,0.223
730,0.210
740,0.194
750,0.230
760,0.195
770,0.208
780,0.207
790,0.181
800,0.172
810,0.176
820,0.188
830,0.184
840,0.162
850,0.160
860,0.169
870,0.142
880,0.146
890,0.166
900,0.143
910,0.137
920,0.129
930,0.127
940,0.127
950,0.116
960,0.120
970,0.124
980,0.124
990,0.116
1000,0.115
1010,0.111
1020,0.115
1030,0.101
1040,0.123
1050,0.122
1060,0.106
1070,0.087
1080,0.089
1090,0.104
1100,0.106
1110,0.115
1120,0.126
1130,0.106
1140,0.123
1150,0.100
1160,0.118
1170,0.108
1180,0.110
1190,0.107
1200,0.123
1210,0.112
1220,0.111
1230,0.104
1240,0.106
1250,0.095
1260,0.112
1270,0.108
1280,0.115
1290,0.111
1300,0.111
1310,0.099
1320,0.114
1330,0.112
1340,0.119
1350,0.119
1360,0.100
1370,0.104
1380,0.112
1390,0.107
1400,0.111
1410,0.110
1420,0.106
1430,0.099
1440,0.107
1450,0.116
1460,0.110
1470,0.108
1480,0.099
1490,0.101
1500,0.104
1510,0.108
1520,0.111
1530,0.116
1540,0.114
1550,0.104
1560,0.108
1570,0.108
1580,0.089
1590,0.087
1600,0.120
1610,0.115
1620,0.106
1630,0.089
1640,0.106
1650,0.100
1660,0.099
1670,0.096
1680,0.073
1690,0.083
1700,0.084
1710,0.091
1720,0.078
1730,0.074
1740,0.077
1750,0.078
1760,0.085
1770,0.088
1780,0.089
1790,0.088
1800,0.097
1810,0.084
1820,0.115
1830,0.099
1840,0.084
1850,0.087
1860,0.077
1870,0.070
1880,0.077
1890,0.083
1900,0.083
1910,0.088
1920,0.077
1930,0.073
1940,0.070
1950,0.069
1960,0.068
1970,0.077
1980,0.076
1990,0.076
2000,0.058
2010,0.060
2020,0.051
2030,0.057
2040,0.053
2050,0.057
2060,0.062
2070,0.065
2080,0.066
2090,0.093
2100,0.057
2110,0.062
2120,0.070
2130,0.057
2140,0.050
2150,0.047
2160,0.053
2170,0.042
2180,0.046
2190,0.031
2200,0.047
2210,0.049
2220,0.046
2230,0.047
2240,0.050
2250,0.043
2260,0.038
2270,0.031
2280,0.034
2290,0.045
2300,0.045
2310,0.053
2320,0.061
2330,0.049
2340,0.062
2350,0.061
2360,0.062
2370,0.055
2380,0.054
2390,0.051
2400,0.039
2410,0.038
2420,0.049
2430,0.045
2440,0.043
2450,0.045
2460,0.035
2470,0.031
2480,0.027
2490,0.041
2500,0.039
2510,0.045
2520,0.039
2530,0.045
2540,0.047
2550,0.049
2560,0.047
2570,0.053
2580,0.046
2590,0.045
2600,0.053
2610,0.050
2620,0.054
2630,0.050
2640,0.046
2650,0.046
2660,0.058
2670,0.042
2680,0.046
2690,0.064
2700,0.055
2710,0.061
2720,0.065
2730,0.060
2740,0.057
2750,0.060
2760,0.045
2770,0.041
2780,0.038
2790,0.041
2800,0.041
2810,0.041
2820,0.047
2830,0.043
2840,0.041
2850,0.042
2860,0.028
2870,0.032
2880,0.030
2890,0.042
2900,0.043
2910,0.049
2920,0.045
2930,0.038
2940,0.030
2950,0.027
2960,0.037
2970,0.028
2980,0.030
2990,0.037
3000,0.045
3010,0.049
3020,0.058
3030,0.061
3040,0.058
3050,0.054
3060,0.051
3070,0.049
3080,0.058
3090,0.055
3100,0.049
3110,0.058
3120,0.054
3130,0.053
3140,0.055
3150,0.055
3160,0.049
3170,0.055
3180,0.043
3190,0.053
3200,0.042
3210,0.060
3220,0.047
3230,0.037
3240,0.038
3250,0.035
3260,0.042
3270,0.042
3280,0.046
3290,0.034
3300,0.037
3310,0.038
3320,0.037
3330,0.037
3340,0.030
3350,0.038
3360,0.032
3370,0.034
3380,0.030
3390,0.030
3400,0.032
3410,0.046
3420,0.043
3430,0.038
3440,0.038
3450,0.031
3460,0.039
3470,0.049
3480,0.049
3490,0.045
3500,0.038
3510,0.043
3520,0.034
3530,0.038
3540,0.035
3550,0.035
3560,0.042
3570,0.035
3580,0.049
3590,0.046
3600,0.042
3610,0.035
3620,0.043
3630,0.055
3640,0.068
3650,0.050
3660,0.047
3670,0.042
3680,0.049
3690,0.037
3700,0.032
3710,0.032
3720,0.026
3730,0.024
3740,0.030
3750,0.037
3760,0.035
3770,0.030
3780,0.030
3790,0.026
3800,0.031
3810,0.027
3820,0.022
3830,0.027
3840,0.023
3850,0.019
3860,0.030
3870,0.024
3880,0.026
3890,0.027
3900,0.028
3910,0.031
3920,0.038
3930,0.030
3940,0.028
3950,0.039
3960,0.024
3970,0.032
3980,0.023
3990,0.028
4000,0.020
