# time, fQ
0,0.774
10,0.675
20,0.658
30,0.643
40,0.650
50,0.643
60,0.606
70,0.608
80,0.614
90,0.602
100,0.618
110,0.585
120,0.585
130,0.582
140,0.593
150,0.587
160,0.525
170,0.551
180,0.556
190,0.535
200,0.537
210,0.530
220,0.517
230,0.517
240,0.537
250,0.526
260,0.524
270,0.521
280,0.526
290,0.541
300,0.545
310,0.512
320,0.514
330,0.543
340,0.545
350,0.536
360,0.524
370,0.506
380,0.510
390,0.484
400,0.484
410,0.470
420,0.471
430,0.457
440,0.464
450,0.488
460,0.478
470,0.486
480,0.442
490,0.482
500,0.498
510,0.491
520,0.478
530,0.509
540,0.478
550,0.453
560,0.448
570,0.449
580,0.479
590,0.467
600,0.456
610,0.442
620,0.428
630,0.432
640,0.414
650,0.402
660,0.387
670,0.390
680,0.407
690,0.382
700,0.382
710,0.378
720,0.399
730,0.402
740,0.406
750,0.418
760,0.407
770,0.395
780,0.403
790,0.395
800,0.384
810,0.407
820,0.383
830,0.399
840,0.391
850,0.414
860,0.414
870,0.442
880,0.426
890,0.449
900,0.445
910,0.419
920,0.440
930,0.403
940,0.403
950,0.417
960,0.413
970,0.418
980,0.407
990,0.405
1000,0.403
1010,0.410
1020,0.395
1030,0.410
1040,0.422
1050,0.430
1060,0.410
1070,0.391
1080,0.414
1090,0.405
1100,0.406
1110,0.419
1120,0.391
1130,0.382
1140,0.375
1150,0.361
1160,0.379
1170,0.367
1180,0.365
1190,0.360
1200,0.333
1210,0.337
1220,0.310
1230,0.338
1240,0.368
1250,0.326
1260,0.322
1270,0.329
1280,0.340
1290,0.336
1300,0.326
1310,0.326
1320,0.327
1330,0.323
1340,0.334
1350,0.327
1360,0.325
1370,0.303
1380,0.311
1390,0.314
1400,0.314
1410,0.307
1420,0.315
1430,0.311
1440,0.315
1450,0.322
1460,0.313
1470,0.311
1480,0.317
1490,0.309
1500,0.303
1510,0.311
1520,0.295
1530,0.292
1540,0.280
1550,0.275
1560,0.271
1570,0.275
1580,0.275
1590,0.268
1600,0.258
1610,0.265
1620,0.273
1630,0.250
1640,0.237
1650,0.227
1660,0.222
1670,0.229
1680,0.222
1690,0.221
1700,0.230
1710,0.226
1720,0.215
1730,0.206
1740,0.198
1750,0.218
1760,0.210
1770,0.203
1780,0.227
1790,0.218
1800,0.210
1810,0.218
1820,0.240
1830,0.226
1840,0.242
1850,0.253
1860,0.253
1870,0.257
1880,0.254
1890,0.234
1900,0.218
1910,0.249
1920,0.223
1930,0.222
1940,0.198
1950,0.212
1960,0.189
1970,0.187
1980,0.195
1990,0.208
2000,0.222
2010,0.214
2020,0.199
2030,0.195
2040,0.196
2050,0.219
2060,0.218
2070,0.203
2080,0.195
2090,0.192
2100,0.198
2110,0.191
2120,0.198
2130,0.175
2140,0.187
2150,0.191
2160,0.192
2170,0.189
2180,0.191
2190,0.165
2200,0.169
2210,0.166
2220,0.168
2230,0.171
2240,0.169
2250,0.168
2260,0.164
2270,0.158
2280,0.188
2290,0.172
2300,0.161
2310,0.171
2320,0.181
2330,0.177
2340,0.177
2350,0.164
2360,0.168
2370,0.160
2380,0.171
2390,0.177
2400,0.188
2410,0.185
2420,0.172
2430,0.179
2440,0.179
2450,0.189
2460,0.172
2470,0.179
2480,0.176
2490,0.171
2500,0.158
2510,0.143
2520,0.142
2530,0.149
2540,0.162
2550,0.152
2560,0.152
2570,0.172
2580,0.165
2590,0.152
2600,0.158
2610,0.149
2620,0.137
2630,0.150
2640,0.142
2650,0.161
2660,0.150
2670,0.147
2680,0.150
2690,0.154
2700,0.139
2710,0.138
2720,0.147
