# time, fQ
0,0.774
10,0.636
20,0.622
30,0.590
40,0.612
50,0.595
60,0.591
70,0.556
80,0.560
90,0.566
100,0.559
110,0.545
120,0.539
130,0.560
140,0.572
150,0.559
160,0.547
170,0.537
180,0.530
190,0.530
200,0.536
210,0.537
220,0.525
230,0.532
240,0.540
250,0.530
260,0.505
270,0.532
280,0.522
290,0.518
300,0.543
310,0.545
320,0.537
330,0.540
340,0.536
350,0.540
360,0.526
370,0.525
380,0.518
390,0.488
400,0.502
410,0.497
420,0.480
430,0.510
440,0.474
450,0.471
460,0.484
470,0.498
480,0.467
490,0.493
500,0.474
510,0.483
520,0.491
530,0.453
540,0.457
550,0.471
560,0.470
570,0.480
580,0.470
590,0.448
600,0.486
610,0.465
620,0.459
630,0.457
640,0.425
650,0.428
660,0.425
670,0.447
680,0.438
690,0.442
700,0.426
710,0.441
720,0.425
730,0.448
740,0.451
750,0.424
760,0.425
770,0.411
780,0.436
790,0.451
800,0.424
810,0.409
820,0.453
830,0.437
840,0.426
850,0.428
860,0.436
870,0.442
880,0.436
890,0.417
900,0.399
910,0.440
920,0.421
930,0.411
940,0.422
950,0.394
960,0.405
970,0.430
980,0.390
990,0.401
1000,0.386
1010,0.373
1020,0.380
1030,0.373
1040,0.368
1050,0.396
1060,0.378
1070,0.378
1080,0.390
1090,0.399
1100,0.390
1110,0.382
1120,0.387
1130,0.403
1140,0.422
1150,0.438
1160,0.413
1170,0.406
1180,0.403
1190,0.414
1200,0.386
1210,0.398
1220,0.379
1230,0.387
1240,0.368
1250,0.387
1260,0.365
1270,0.365
1280,0.369
1290,0.386
1300,0.373
1310,0.372
1320,0.359
1330,0.382
1340,0.360
1350,0.380
1360,0.380
1370,0.380
1380,0.368
1390,0.369
1400,0.392
1410,0.380
1420,0.379
1430,0.356
1440,0.349
1450,0.356
1460,0.353
1470,0.355
1480,0.345
1490,0.338
1500,0.350
1510,0.334
1520,0.344
1530,0.327
1540,0.332
1550,0.333
1560,0.340
1570,0.336
1580,0.332
1590,0.310
1600,0.309
1610,0.321
1620,0.311
1630,0.319
1640,0.295
1650,0.304
1660,0.327
1670,0.332
1680,0.307
1690,0.303
1700,0.340
1710,0.317
1720,0.311
1730,0.323
1740,0.310
1750,0.317
1760,0.323
1770,0.327
1780,0.310
1790,0.307
1800,0.290
1810,0.283
1820,0.263
1830,0.276
1840,0.281
1850,0.290
1860,0.283
1870,0.271
1880,0.254
1890,0.240
1900,0.256
1910,0.271
1920,0.263
1930,0.263
1940,0.265
1950,0.265
1960,0.276
1970,0.252
1980,0.261
1990,0.267
2000,0.269
2010,0.253
2020,0.252
2030,0.246
2040,0.256
2050,0.252
2060,0.257
2070,0.227
2080,0.214
2090,0.226
2100,0.214
2110,0.212
2120,0.214
2130,0.231
2140,0.215
2150,0.219
2160,0.231
2170,0.223
2180,0.212
2190,0.240
2200,0.229
2210,0.233
2220,0.208
2230,0.225
2240,0.241
2250,0.234
2260,0.242
2270,0.222
2280,0.231
2290,0.240
2300,0.248
2310,0.245
2320,0.241
2330,0.233
2340,0.242
2350,0.238
2360,0.258
2370,0.263
2380,0.261
2390,0.265
2400,0.245
2410,0.235
2420,0.252
2430,0.244
2440,0.223
2450,0.221
2460,0.229
2470,0.229
2480,0.225
2490,0.221
2500,0.244
2510,0.237
2520,0.226
2530,0.219
2540,0.210
2550,0.223
2560,0.233
2570,0.212
2580,0.231
2590,0.196
2600,0.221
2610,0.229
2620,0.222
2630,0.218
2640,0.229
2650,0.235
2660,0.225
2670,0.246
2680,0.233
2690,0.229
2700,0.214
2710,0.199
2720,0.229
2730,0.226
2740,0.226
2750,0.223
2760,0.235
2770,0.231
2780,0.227
2790,0.196
2800,0.207
2810,0.217
2820,0.211
2830,0.211
2840,0.222
2850,0.227
2860,0.206
2870,0.226
2880,0.214
2890,0.226
2900,0.218
2910,0.218
2920,0.219
2930,0.217
2940,0.199
2950,0.200
2960,0.210
2970,0.214
2980,0.199
2990,0.196
3000,0.195
3010,0.194
3020,0.199
3030,0.185
3040,0.181
3050,0.179
3060,0.175
3070,0.185
3080,0.180
3090,0.168
3100,0.200
3110,0.173
3120,0.181
3130,0.179
3140,0.165
3150,0.168
3160,0.177
3170,0.176
3180,0.180
3190,0.173
3200,0.175
3210,0.169
3220,0.164
3230,0.154
3240,0.165
3250,0.158
3260,0.164
3270,0.162
3280,0.172
3290,0.164
3300,0.165
3310,0.180
3320,0.180
3330,0.162
3340,0.161
3350,0.177
3360,0.168
3370,0.169
3380,0.161
3390,0.156
3400,0.171
3410,0.156
3420,0.157
3430,0.171
3440,0.179
3450,0.175
3460,0.169
3470,0.179
3480,0.177
3490,0.176
3500,0.165
3510,0.175
3520,0.162
3530,0.164
3540,0.164
3550,0.185
3560,0.169
3570,0.156
3580,0.146
3590,0.141
3600,0.150
3610,0.149
3620,0.139
3630,0.133
3640,0.142
3650,0.124
3660,0.114
3670,0.124
3680,0.112
3690,0.111
3700,0.108
3710,0.099
3720,0.107
3730,0.103
3740,0.111
3750,0.116
3760,0.116
3770,0.114
3780,0.120
3790,0.122
3800,0.138
3810,0.139
3820,0.137
3830,0.133
3840,0.123
3850,0.114
3860,0.111
3870,0.115
3880,0.110
3890,0.123
3900,0.114
3910,0.120
3920,0.124
3930,0.130
3940,0.126
3950,0.124
3960,0.111
3970,0.100
3980,0.101
3990,0.095
4000,0.108
4010,0.111
4020,0.103
4030,0.104
4040,0.100
4050,0.095
4060,0.104
4070,0.099
4080,0.089
4090,0.097
4100,0.093
4110,0.085
4120,0.072
4130,0.070
4140,0.077
4150,0.076
4160,0.089
4170,0.080
4180,0.099
4190,0.093
4200,0.087
4210,0.083
4220,0.061
4230,0.072
4240,0.078
4250,0.085
4260,0.083
4270,0.076
4280,0.074
4290,0.072
4300,0.083
4310,0.077
4320,0.078
4330,0.080
4340,0.091
4350,0.091
4360,0.089
4370,0.089
4380,0.084
4390,0.083
4400,0.084
4410,0.077
4420,0.080
4430,0.078
4440,0.072
4450,0.081
4460,0.084
4470,0.072
4480,0.084
4490,0.073
4500,0.068
4510,0.061
4520,0.055
4530,0.055
4540,0.058
4550,0.062
4560,0.066
4570,0.055
4580,0.066
4590,0.073
4600,0.076
4610,0.072
4620,0.070
4630,0.068
4640,0.066
4650,0.065
4660,0.072
4670,0.080
4680,0.064
4690,0.080
4700,0.074
4710,0.061
4720,0.065
