# time, fQ
0,0.760
10,0.625
20,0.574
30,0.503
40,0.491
50,0.499
60,0.499
70,0.476
80,0.472
90,0.406
100,0.395
110,0.368
120,0.359
130,0.309
140,0.336
150,0.333
160,0.326
170,0.307
180,0.261
190,0.269
200,0.280
210,0.275
220,0.253
230,0.225
240,0.222
250,0.204
260,0.214
270,0.169
280,0.147
290,0.157
300,0.138
310,0.137
320,0.130
330,0.138
340,0.131
350,0.129
360,0.115
370,0.124
380,0.116
390,0.110
400,0.112
410,0.091
420,0.089
430,0.077
440,0.080
450,0.073
460,0.074
470,0.080
480,0.072
490,0.097
500,0.088
510,0.108
520,0.097
530,0.092
540,0.078
550,0.064
560,0.073
570,0.073
580,0.060
590,0.073
600,0.068
610,0.061
620,0.049
630,0.070
640,0.060
650,0.064
660,0.060
670,0.060
680,0.054
690,0.068
700,0.043
710,0.047
720,0.043
730,0.034
740,0.035
750,0.035
760,0.041
770,0.035
780,0.051
790,0.054
800,0.045
810,0.042
820,0.045
830,0.050
840,0.035
850,0.037
860,0.035
870,0.039
880,0.039
890,0.046
900,0.054
910,0.060
920,0.050
930,0.050
940,0.050
950,0.057
960,0.054
970,0.047
980,0.043
990,0.046
1000,0.042
1010,0.038
1020,0.045
1030,0.049
1040,0.041
1050,0.034
1060,0.027
1070,0.026
1080,0.031
1090,0.038
1100,0.037
1110,0.034
1120,0.037
1130,0.042
1140,0.047
1150,0.043
1160,0.043
1170,0.047
1180,0.043
1190,0.062
1200,0.037
1210,0.030
1220,0.026
1230,0.037
1240,0.038
1250,0.024
1260,0.023
1270,0.030
1280,0.014
1290,0.023
1300,0.028
1310,0.022
1320,0.024
1330,0.022
1340,0.022
1350,0.032
1360,0.045
1370,0.042
1380,0.031
1390,0.028
1400,0.023
1410,0.024
1420,0.015
1430,0.027
1440,0.023
1450,0.024
1460,0.032
1470,0.031
1480,0.041
1490,0.038
1500,0.042
1510,0.041
1520,0.037
1530,0.024
1540,0.027
1550,0.037
1560,0.038
1570,0.035
1580,0.041
1590,0.028
1600,0.032
1610,0.024
1620,0.030
1630,0.027
1640,0.027
1650,0.016
1660,0.022
1670,0.020
1680,0.026
1690,0.027
1700,0.024
1710,0.027
1720,0.018
1730,0.015
1740,0.018
1750,0.019
1760,0.022
1770,0.018
1780,0.015
1790,0.016
1800,0.027
1810,0.026
1820,0.020
1830,0.016
1840,0.012
1850,0.014
1860,0.019
1870,0.016
1880,0.024
1890,0.018
1900,0.019
1910,0.020
1920,0.023
1930,0.023
1940,0.037
1950,0.026
1960,0.027
1970,0.039
1980,0.030
1990,0.023
2000,0.039
