# time, fQ
0,0.704
10,0.576
20,0.562
30,0.540
40,0.540
50,0.532
60,0.503
70,0.517
80,0.479
90,0.467
100,0.463
110,0.488
120,0.457
130,0.437
140,0.430
150,0.445
160,0.413
170,0.430
180,0.409
190,0.383
200,0.375
210,0.378
220,0.350
230,0.350
240,0.345
250,0.333
260,0.329
270,0.360
280,0.329
290,0.302
300,0.299
310,0.307
320,0.307
330,0.295
340,0.286
350,0.280
360,0.276
370,0.290
380,0.271
390,0.267
400,0.268
410,0.254
420,0.249
430,0.240
440,0.217
450,0.221
460,0.218
470,0.217
480,0.229
490,0.241
500,0.215
510,0.254
520,0.234
530,0.211
540,0.217
550,0.210
560,0.214
570,0.222
580,0.218
590,0.211
600,0.200
610,0.195
620,0.180
630,0.179
640,0.187
650,0.192
660,0.195
670,0.196
680,0.194
690,0.196
700,0.196
710,0.185
720,0.195
730,0.180
740,0.158
750,0.173
760,0.191
770,0.188
780,0.185
790,0.194
800,0.180
810,0.184
820,0.165
830,0.146
840,0.138
850,0.137
860,0.139
870,0.146
880,0.157
890,0.142
900,0.138
910,0.129
920,0.123
930,0.120
940,0.134
950,0.122
960,0.114
970,0.127
980,0.119
990,0.114
1000,0.107
1010,0.103
1020,0.110
1030,0.093
1040,0.111
1050,0.092
1060,0.096
1070,0.103
1080,0.091
1090,0.089
1100,0.078
1110,0.095
1120,0.078
1130,0.083
1140,0.089
1150,0.091
1160,0.087
1170,0.081
1180,0.080
1190,0.074
1200,0.081
1210,0.069
1220,0.076
1230,0.073
1240,0.076
1250,0.084
1260,0.087
1270,0.091
1280,0.074
1290,0.076
1300,0.087
1310,0.083
1320,0.091
1330,0.100
1340,0.093
1350,0.093
1360,0.096
1370,0.077
1380,0.069
1390,0.073
1400,0.078
1410,0.066
1420,0.070
1430,0.070
1440,0.076
1450,0.066
1460,0.073
1470,0.057
1480,0.073
1490,0.065
1500,0.065
1510,0.051
1520,0.060
1530,0.047
1540,0.064
1550,0.060
1560,0.061
1570,0.068
1580,0.077
1590,0.081
1600,0.060
1610,0.070
1620,0.070
1630,0.066
1640,0.070
1650,0.066
1660,0.068
1670,0.070
1680,0.083
1690,0.065
1700,0.065
1710,0.062
1720,0.068
1730,0.065
1740,0.068
1750,0.042
1760,0.045
1770,0.038
1780,0.034
1790,0.042
1800,0.034
1810,0.041
1820,0.039
1830,0.043
1840,0.026
1850,0.045
1860,0.041
1870,0.041
1880,0.055
1890,0.030
1900,0.038
1910,0.037
1920,0.042
1930,0.041
1940,0.037
1950,0.041
1960,0.043
1970,0.049
1980,0.034
1990,0.051
2000,0.047
2010,0.049
2020,0.050
2030,0.057
2040,0.060
2050,0.053
2060,0.061
2070,0.053
2080,0.068
2090,0.050
2100,0.055
2110,0.068
2120,0.064
2130,0.050
2140,0.057
2150,0.060
2160,0.055
2170,0.054
2180,0.042
2190,0.055
2200,0.047
2210,0.055
2220,0.051
2230,0.046
2240,0.050
2250,0.050
2260,0.050
2270,0.049
2280,0.053
2290,0.049
2300,0.049
2310,0.045
2320,0.055
2330,0.055
2340,0.053
2350,0.043
2360,0.039
2370,0.045
2380,0.043
2390,0.051
2400,0.062
2410,0.058
2420,0.049
2430,0.053
2440,0.043
2450,0.043
2460,0.053
2470,0.045
2480,0.047
2490,0.047
2500,0.037
2510,0.041
2520,0.043
2530,0.041
2540,0.034
2550,0.043
2560,0.038
2570,0.041
2580,0.043
2590,0.039
2600,0.043
2610,0.045
2620,0.042
2630,0.030
2640,0.042
2650,0.042
2660,0.038
2670,0.034
2680,0.028
2690,0.035
2700,0.037
2710,0.030
2720,0.023
2730,0.031
2740,0.022
2750,0.034
2760,0.038
2770,0.031
2780,0.028
2790,0.032
2800,0.024
2810,0.019
2820,0.019
2830,0.024
2840,0.026
2850,0.030
2860,0.022
2870,0.019
2880,0.022
2890,0.024
2900,0.020
2910,0.023
2920,0.026
2930,0.023
2940,0.020
2950,0.022
2960,0.020
2970,0.022
2980,0.022
2990,0.024
3000,0.031
3010,0.032
3020,0.034
3030,0.028
3040,0.020
3050,0.027
3060,0.024
3070,0.016
3080,0.020
3090,0.023
3100,0.019
3110,0.026
3120,0.019
3130,0.028
3140,0.022
3150,0.027
3160,0.026
3170,0.023
3180,0.031
3190,0.039
3200,0.035
3210,0.020
3220,0.031
3230,0.032
3240,0.024
3250,0.031
3260,0.034
3270,0.031
3280,0.032
3290,0.024
3300,0.032
3310,0.032
3320,0.030
3330,0.031
3340,0.030
3350,0.027
3360,0.028
3370,0.028
3380,0.026
3390,0.024
3400,0.026
3410,0.024
3420,0.032
3430,0.026
3440,0.024
3450,0.035
3460,0.031
3470,0.032
3480,0.028
3490,0.028
3500,0.026
3510,0.035
3520,0.031
3530,0.023
3540,0.031
3550,0.034
3560,0.037
3570,0.028
3580,0.020
3590,0.020
3600,0.015
3610,0.016
3620,0.020
3630,0.016
3640,0.015
3650,0.023
3660,0.016
3670,0.016
3680,0.023
3690,0.022
3700,0.022
3710,0.026
3720,0.027
3730,0.022
3740,0.023
3750,0.027
3760,0.019
3770,0.019
3780,0.027
3790,0.027
3800,0.037
3810,0.028
3820,0.046
3830,0.034
3840,0.028
3850,0.034
3860,0.026
3870,0.022
3880,0.016
3890,0.015
3900,0.012
3910,0.016
3920,0.012
3930,0.007
3940,0.015
3950,0.032
3960,0.020
3970,0.024
3980,0.019
3990,0.018
4000,0.018
