# time, fQ
0,0.704
10,0.601
20,0.555
30,0.533
40,0.517
50,0.537
60,0.574
70,0.517
80,0.509
90,0.530
100,0.520
110,0.488
120,0.517
130,0.509
140,0.512
150,0.478
160,0.501
170,0.486
180,0.453
190,0.474
200,0.467
210,0.459
220,0.426
230,0.421
240,0.406
250,0.421
260,0.411
270,0.398
280,0.415
290,0.424
300,0.411
310,0.410
320,0.421
330,0.387
340,0.399
350,0.406
360,0.357
370,0.363
380,0.342
390,0.332
400,0.322
410,0.326
420,0.337
430,0.307
440,0.322
450,0.314
460,0.303
470,0.303
480,0.303
490,0.296
500,0.276
510,0.283
520,0.281
530,0.269
540,0.268
550,0.254
560,0.265
570,0.256
580,0.249
590,0.269
600,0.271
610,0.261
620,0.273
630,0.272
640,0.253
650,0.268
660,0.253
670,0.235
680,0.256
690,0.277
700,0.275
710,0.269
720,0.254
730,0.245
740,0.257
750,0.273
760,0.269
770,0.268
780,0.263
790,0.218
800,0.226
810,0.246
820,0.225
830,0.230
840,0.226
850,0.221
860,0.240
870,0.229
880,0.242
890,0.231
900,0.223
910,0.204
920,0.202
930,0.177
940,0.175
950,0.181
960,0.166
970,0.142
980,0.162
990,0.164
1000,0.161
1010,0.176
1020,0.165
1030,0.171
1040,0.158
1050,0.161
1060,0.172
1070,0.189
1080,0.191
1090,0.199
1100,0.165
1110,0.142
1120,0.142
1130,0.138
1140,0.145
1150,0.141
1160,0.156
1170,0.158
1180,0.124
1190,0.129
1200,0.116
1210,0.133
1220,0.129
1230,0.129
1240,0.124
1250,0.114
1260,0.120
1270,0.110
1280,0.110
1290,0.120
1300,0.088
1310,0.106
1320,0.095
1330,0.078
1340,0.074
1350,0.087
1360,0.092
1370,0.085
1380,0.080
1390,0.064
1400,0.070
1410,0.076
1420,0.053
1430,0.076
1440,0.076
1450,0.057
1460,0.058
1470,0.055
1480,0.051
1490,0.064
1500,0.062
1510,0.065
1520,0.070
1530,0.076
1540,0.062
1550,0.070
1560,0.081
1570,0.062
1580,0.058
1590,0.060
1600,0.055
1610,0.068
1620,0.062
1630,0.051
1640,0.070
1650,0.057
1660,0.072
1670,0.065
1680,0.068
1690,0.065
1700,0.058
1710,0.060
1720,0.054
1730,0.058
1740,0.066
1750,0.057
1760,0.058
1770,0.069
1780,0.066
1790,0.061
1800,0.057
1810,0.047
1820,0.058
1830,0.050
1840,0.038
1850,0.043
1860,0.050
1870,0.058
1880,0.049
1890,0.041
1900,0.050
1910,0.032
1920,0.038
1930,0.024
1940,0.045
1950,0.041
1960,0.047
1970,0.039
1980,0.039
1990,0.031
2000,0.038
2010,0.030
2020,0.024
2030,0.026
2040,0.028
2050,0.047
2060,0.049
2070,0.041
2080,0.034
2090,0.034
2100,0.043
2110,0.050
2120,0.053
2130,0.041
2140,0.043
2150,0.051
2160,0.042
2170,0.027
2180,0.034
2190,0.038
2200,0.035
2210,0.034
2220,0.028
2230,0.038
2240,0.043
2250,0.041
2260,0.042
2270,0.030
2280,0.031
2290,0.035
2300,0.027
2310,0.032
2320,0.018
2330,0.027
2340,0.028
2350,0.024
2360,0.023
2370,0.022
2380,0.038
2390,0.030
2400,0.027
2410,0.034
2420,0.026
2430,0.032
2440,0.039
2450,0.028
2460,0.031
2470,0.028
2480,0.018
2490,0.023
2500,0.022
2510,0.019
2520,0.019
2530,0.019
2540,0.020
2550,0.037
2560,0.031
2570,0.027
2580,0.030
2590,0.026
2600,0.028
2610,0.031
2620,0.034
2630,0.028
2640,0.035
2650,0.026
2660,0.024
2670,0.020
2680,0.028
2690,0.041
2700,0.043
2710,0.038
2720,0.041
2730,0.045
2740,0.035
2750,0.030
2760,0.034
2770,0.031
2780,0.042
2790,0.038
2800,0.038
2810,0.030
2820,0.035
2830,0.028
2840,0.031
2850,0.027
2860,0.030
2870,0.041
2880,0.032
2890,0.034
2900,0.046
2910,0.035
2920,0.043
2930,0.037
2940,0.039
2950,0.038
2960,0.045
2970,0.035
2980,0.038
2990,0.042
3000,0.050
3010,0.047
3020,0.038
3030,0.041
3040,0.042
3050,0.041
3060,0.043
3070,0.037
3080,0.026
3090,0.026
3100,0.027
3110,0.027
3120,0.027
3130,0.014
3140,0.018
3150,0.018
3160,0.018
3170,0.024
3180,0.020
3190,0.019
3200,0.020
3210,0.023
3220,0.020
3230,0.020
3240,0.026
3250,0.023
3260,0.023
3270,0.031
3280,0.023
3290,0.024
3300,0.020
3310,0.020
3320,0.023
3330,0.031
3340,0.026
3350,0.028
3360,0.027
3370,0.031
3380,0.026
3390,0.026
3400,0.028
3410,0.035
3420,0.031
3430,0.028
3440,0.024
3450,0.030
3460,0.028
3470,0.026
3480,0.037
3490,0.027
3500,0.032
3510,0.022
3520,0.019
3530,0.022
3540,0.030
3550,0.031
3560,0.026
3570,0.015
3580,0.020
3590,0.024
3600,0.020
3610,0.024
3620,0.024
3630,0.031
3640,0.018
3650,0.018
3660,0.026
3670,0.020
3680,0.014
3690,0.022
3700,0.020
3710,0.023
3720,0.023
3730,0.024
3740,0.022
3750,0.023
3760,0.016
3770,0.022
3780,0.027
3790,0.027
3800,0.030
3810,0.024
3820,0.028
3830,0.024
3840,0.024
3850,0.024
3860,0.022
3870,0.023
3880,0.024
3890,0.027
3900,0.024
3910,0.026
3920,0.026
3930,0.027
3940,0.031
3950,0.024
3960,0.027
3970,0.024
3980,0.026
3990,0.028
4000,0.023
