# time, fQ
0,0.774
10,0.645
20,0.650
30,0.643
40,0.608
50,0.602
60,0.612
70,0.635
80,0.602
90,0.582
100,0.587
110,0.543
120,0.576
130,0.525
140,0.509
150,0.495
160,0.518
170,0.487
180,0.498
190,0.503
200,0.502
210,0.493
220,0.463
230,0.479
240,0.455
250,0.482
260,0.456
270,0.455
280,0.463
290,0.428
300,0.460
310,0.467
320,0.451
330,0.453
340,0.441
350,0.407
360,0.413
370,0.392
380,0.394
390,0.410
400,0.434
410,0.413
420,0.409
430,0.411
440,0.406
450,0.396
460,0.419
470,0.429
480,0.402
490,0.402
500,0.375
510,0.380
520,0.371
530,0.348
540,0.353
550,0.329
560,0.337
570,0.322
580,0.321
590,0.340
600,0.338
610,0.341
620,0.353
630,0.341
640,0.342
650,0.349
660,0.341
670,0.323
680,0.318
690,0.332
700,0.323
710,0.323
720,0.302
730,0.303
740,0.299
750,0.317
760,0.304
770,0.321
780,0.321
790,0.287
800,0.287
810,0.292
820,0.298
830,0.260
840,0.261
850,0.279
860,0.246
870,0.241
880,0.223
890,0.210
900,0.215
910,0.217
920,0.211
930,0.194
940,0.192
950,0.210
960,0.187
970,0.222
980,0.214
990,0.212
1000,0.199
1010,0.187
1020,0.189
1030,0.180
1040,0.172
1050,0.181
1060,0.184
1070,0.164
1080,0.166
1090,0.179
1100,0.171
1110,0.168
1120,0.161
1130,0.158
1140,0.166
1150,0.137
1160,0.152
1170,0.137
1180,0.135
1190,0.142
1200,0.133
1210,0.138
1220,0.133
1230,0.129
1240,0.115
1250,0.115
1260,0.107
1270,0.129
1280,0.110
1290,0.103
1300,0.092
1310,0.104
1320,0.118
1330,0.097
1340,0.101
1350,0.112
1360,0.101
1370,0.106
1380,0.107
1390,0.093
1400,0.081
1410,0.112
1420,0.097
1430,0.087
1440,0.097
1450,0.087
1460,0.096
1470,0.097
1480,0.089
1490,0.101
1500,0.081
1510,0.096
1520,0.097
1530,0.093
1540,0.081
1550,0.095
1560,0.091
1570,0.076
1580,0.093
1590,0.078
1600,0.085
1610,0.053
1620,0.070
1630,0.072
1640,0.074
1650,0.065
1660,0.058
1670,0.060
1680,0.060
1690,0.078
1700,0.062
1710,0.055
1720,0.043
1730,0.057
1740,0.064
1750,0.066
1760,0.069
1770,0.061
1780,0.068
1790,0.070
1800,0.055
1810,0.061
1820,0.053
1830,0.054
1840,0.061
1850,0.057
1860,0.055
1870,0.050
1880,0.047
1890,0.046
1900,0.041
1910,0.042
1920,0.047
1930,0.042
1940,0.030
1950,0.030
1960,0.032
1970,0.038
1980,0.039
1990,0.035
2000,0.035
2010,0.038
2020,0.039
2030,0.028
2040,0.039
2050,0.032
2060,0.026
2070,0.042
2080,0.042
2090,0.046
2100,0.049
2110,0.047
2120,0.037
2130,0.028
2140,0.031
2150,0.039
2160,0.031
2170,0.032
2180,0.035
2190,0.041
2200,0.037
2210,0.038
2220,0.024
2230,0.028
2240,0.026
2250,0.043
2260,0.041
2270,0.039
2280,0.034
2290,0.028
2300,0.038
2310,0.026
2320,0.034
2330,0.030
2340,0.028
2350,0.027
2360,0.024
2370,0.027
2380,0.042
2390,0.032
2400,0.051
2410,0.045
2420,0.037
2430,0.035
2440,0.030
2450,0.032
2460,0.034
2470,0.037
2480,0.038
2490,0.027
2500,0.022
2510,0.023
2520,0.024
2530,0.024
2540,0.016
2550,0.032
2560,0.035
2570,0.022
2580,0.031
2590,0.027
2600,0.034
2610,0.024
2620,0.030
2630,0.028
2640,0.030
2650,0.031
2660,0.037
2670,0.039
2680,0.034
2690,0.038
2700,0.034
2710,0.034
2720,0.030
2730,0.030
2740,0.034
2750,0.031
2760,0.031
2770,0.027
2780,0.032
2790,0.041
2800,0.043
2810,0.043
2820,0.045
2830,0.045
2840,0.037
2850,0.039
2860,0.043
2870,0.043
2880,0.049
2890,0.041
2900,0.055
2910,0.038
2920,0.046
2930,0.043
2940,0.049
2950,0.060
2960,0.041
2970,0.054
2980,0.047
2990,0.047
3000,0.037
3010,0.034
3020,0.027
3030,0.037
3040,0.037
3050,0.034
3060,0.027
3070,0.028
3080,0.030
3090,0.035
3100,0.028
3110,0.024
3120,0.014
3130,0.020
3140,0.016
3150,0.023
3160,0.022
3170,0.022
3180,0.023
3190,0.032
3200,0.026
3210,0.019
3220,0.018
3230,0.019
3240,0.019
3250,0.022
3260,0.007
3270,0.024
3280,0.028
3290,0.024
3300,0.022
3310,0.023
3320,0.026
3330,0.027
3340,0.030
3350,0.035
3360,0.032
3370,0.024
3380,0.020
3390,0.020
3400,0.020
3410,0.020
3420,0.027
3430,0.024
3440,0.026
3450,0.034
3460,0.028
3470,0.026
3480,0.027
3490,0.023
3500,0.020
3510,0.019
3520,0.014
3530,0.019
3540,0.024
3550,0.018
3560,0.022
3570,0.022
3580,0.022
3590,0.027
3600,0.026
3610,0.019
3620,0.026
3630,0.030
3640,0.027
3650,0.028
3660,0.035
3670,0.038
3680,0.038
3690,0.039
3700,0.042
3710,0.046
3720,0.047
3730,0.042
3740,0.031
3750,0.038
3760,0.035
3770,0.032
3780,0.028
3790,0.028
3800,0.027
3810,0.023
3820,0.023
3830,0.028
3840,0.020
3850,0.027
3860,0.022
3870,0.023
3880,0.027
3890,0.026
3900,0.028
3910,0.023
3920,0.023
3930,0.019
3940,0.019
3950,0.031
3960,0.032
3970,0.035
3980,0.032
3990,0.028
4000,0.041
