# time, fQ
0,0.774
10,0.677
20,0.685
30,0.643
40,0.636
50,0.687
60,0.644
70,0.664
80,0.658
90,0.650
100,0.650
110,0.650
120,0.647
130,0.660
140,0.678
150,0.663
160,0.640
170,0.643
180,0.631
190,0.635
200,0.624
210,0.627
220,0.617
230,0.618
240,0.612
250,0.612
260,0.614
270,0.605
280,0.632
290,0.602
300,0.612
310,0.613
320,0.609
330,0.609
340,0.637
350,0.599
360,0.602
370,0.595
380,0.585
390,0.574
400,0.587
410,0.585
420,0.610
430,0.589
440,0.585
450,0.586
460,0.581
470,0.593
480,0.597
490,0.594
500,0.599
510,0.575
520,0.568
530,0.594
540,0.553
550,0.563
560,0.547
570,0.563
580,0.553
590,0.560
600,0.547
610,0.563
620,0.571
630,0.578
640,0.579
650,0.560
660,0.547
670,0.560
680,0.544
690,0.553
700,0.572
710,0.559
720,0.535
730,0.544
740,0.549
750,0.545
760,0.552
770,0.539
780,0.537
790,0.566
800,0.544
810,0.524
820,0.545
830,0.526
840,0.553
850,0.545
860,0.570
870,0.552
880,0.533
890,0.541
900,0.522
910,0.548
920,0.543
930,0.521
940,0.528
950,0.501
960,0.526
970,0.522
980,0.513
990,0.521
1000,0.487
1010,0.502
1020,0.482
1030,0.488
1040,0.513
1050,0.482
1060,0.518
1070,0.512
1080,0.537
1090,0.535
1100,0.536
1110,0.530
1120,0.510
1130,0.487
1140,0.483
1150,0.465
1160,0.480
1170,0.482
1180,0.480
1190,0.491
1200,0.487
1210,0.488
1220,0.488
1230,0.503
1240,0.478
1250,0.479
1260,0.465
1270,0.491
1280,0.467
1290,0.470
1300,0.467
1310,0.432
1320,0.436
1330,0.413
1340,0.437
1350,0.447
1360,0.457
1370,0.440
1380,0.438
1390,0.447
1400,0.475
1410,0.497
1420,0.459
1430,0.463
1440,0.448
1450,0.459
1460,0.455
1470,0.474
1480,0.465
1490,0.433
1500,0.432
1510,0.437
1520,0.438
1530,0.419
1540,0.452
1550,0.432
1560,0.447
1570,0.441
1580,0.460
1590,0.451
1600,0.447
1610,0.456
1620,0.467
1630,0.448
1640,0.472
1650,0.448
1660,0.453
1670,0.456
1680,0.453
1690,0.447
1700,0.449
1710,0.447
1720,0.452
1730,0.455
1740,0.425
1750,0.425
1760,0.445
1770,0.437
1780,0.453
1790,0.434
1800,0.430
1810,0.428
1820,0.434
1830,0.428
1840,0.438
1850,0.455
1860,0.451
1870,0.436
1880,0.419
1890,0.413
1900,0.413
1910,0.411
1920,0.417
1930,0.402
1940,0.386
1950,0.371
1960,0.388
1970,0.391
1980,0.405
1990,0.401
2000,0.376
2010,0.398
2020,0.405
2030,0.388
2040,0.391
2050,0.383
2060,0.382
2070,0.376
2080,0.388
2090,0.386
2100,0.368
2110,0.353
2120,0.375
2130,0.375
2140,0.371
2150,0.356
2160,0.378
2170,0.357
2180,0.356
2190,0.337
2200,0.327
2210,0.340
2220,0.338
2230,0.336
2240,0.327
2250,0.344
2260,0.326
2270,0.345
2280,0.337
2290,0.341
2300,0.350
2310,0.353
2320,0.357
2330,0.375
2340,0.379
2350,0.364
2360,0.361
2370,0.367
2380,0.355
2390,0.360
2400,0.352
2410,0.348
2420,0.344
2430,0.344
2440,0.371
2450,0.357
2460,0.344
2470,0.342
2480,0.348
2490,0.346
2500,0.345
2510,0.332
2520,0.337
2530,0.336
2540,0.337
2550,0.322
2560,0.327
2570,0.326
2580,0.333
2590,0.337
2600,0.350
2610,0.322
2620,0.338
2630,0.332
2640,0.334
2650,0.337
2660,0.326
2670,0.327
2680,0.334
2690,0.345
2700,0.355
2710,0.353
2720,0.348
2730,0.334
2740,0.344
2750,0.352
2760,0.344
2770,0.333
2780,0.313
2790,0.327
2800,0.319
2810,0.321
2820,0.329
2830,0.337
2840,0.330
2850,0.334
2860,0.313
2870,0.326
2880,0.332
2890,0.340
2900,0.323
2910,0.337
2920,0.346
2930,0.344
2940,0.376
2950,0.353
2960,0.337
2970,0.356
2980,0.342
2990,0.342
3000,0.342
3010,0.344
3020,0.333
3030,0.329
3040,0.344
3050,0.338
3060,0.313
3070,0.323
3080,0.304
3090,0.349
3100,0.345
3110,0.314
3120,0.349
3130,0.333
3140,0.327
3150,0.352
3160,0.313
3170,0.326
3180,0.337
3190,0.355
3200,0.344
3210,0.342
3220,0.330
3230,0.325
3240,0.322
3250,0.319
3260,0.321
3270,0.325
3280,0.303
3290,0.299
3300,0.298
3310,0.309
3320,0.317
3330,0.313
3340,0.332
3350,0.336
3360,0.330
3370,0.318
3380,0.317
3390,0.326
3400,0.330
3410,0.326
3420,0.319
3430,0.337
3440,0.336
3450,0.329
3460,0.332
3470,0.340
3480,0.338
3490,0.337
3500,0.325
3510,0.337
3520,0.350
3530,0.355
3540,0.349
3550,0.346
3560,0.349
3570,0.332
3580,0.336
3590,0.333
3600,0.327
3610,0.313
3620,0.326
3630,0.350
3640,0.341
3650,0.322
3660,0.344
3670,0.337
3680,0.332
3690,0.340
3700,0.341
3710,0.327
3720,0.315
3730,0.311
3740,0.307
3750,0.321
3760,0.344
3770,0.353
3780,0.336
3790,0.345
3800,0.342
3810,0.334
3820,0.327
3830,0.329
3840,0.329
3850,0.341
3860,0.326
3870,0.330
3880,0.341
3890,0.330
3900,0.344
3910,0.346
3920,0.336
3930,0.332
3940,0.321
3950,0.326
3960,0.315
3970,0.306
3980,0.327
3990,0.317
4000,0.326
4010,0.317
4020,0.317
4030,0.322
4040,0.314
4050,0.326
4060,0.322
4070,0.325
4080,0.322
4090,0.330
4100,0.323
4110,0.323
4120,0.322
4130,0.303
4140,0.309
4150,0.303
4160,0.327
4170,0.334
4180,0.307
4190,0.306
4200,0.309
4210,0.311
4220,0.334
4230,0.321
4240,0.327
4250,0.327
4260,0.325
4270,0.327
4280,0.318
4290,0.334
4300,0.311
4310,0.313
4320,0.318
4330,0.315
4340,0.303
4350,0.302
4360,0.303
4370,0.304
4380,0.323
4390,0.322
4400,0.314
4410,0.313
4420,0.326
4430,0.319
4440,0.315
4450,0.341
4460,0.327
4470,0.323
4480,0.314
4490,0.321
4500,0.322
4510,0.329
4520,0.344
4530,0.353
4540,0.345
4550,0.341
4560,0.355
4570,0.345
4580,0.359
4590,0.341
4600,0.336
4610,0.344
4620,0.330
4630,0.329
4640,0.332
4650,0.352
4660,0.346
4670,0.327
4680,0.344
4690,0.348
4700,0.368
4710,0.349
4720,0.345
4730,0.350
4740,0.330
4750,0.344
4760,0.329
4770,0.321
4780,0.326
4790,0.327
4800,0.319
4810,0.299
4820,0.314
