# time, fQ
0,0.851
10,0.759
20,0.731
30,0.762
40,0.729
50,0.704
60,0.713
70,0.663
80,0.685
90,0.666
100,0.681
110,0.670
120,0.674
130,0.663
140,0.670
150,0.662
160,0.643
170,0.621
180,0.635
190,0.647
200,0.647
210,0.645
220,0.654
230,0.647
240,0.605
250,0.597
260,0.586
270,0.610
280,0.585
290,0.543
300,0.566
310,0.602
320,0.608
330,0.610
340,0.610
350,0.613
360,0.604
370,0.643
380,0.625
390,0.593
400,0.617
410,0.579
420,0.571
430,0.606
440,0.598
450,0.587
460,0.606
470,0.602
480,0.621
490,0.575
500,0.606
510,0.618
520,0.621
530,0.606
540,0.628
550,0.618
560,0.593
570,0.582
580,0.568
590,0.598
600,0.578
610,0.570
620,0.578
630,0.595
640,0.579
650,0.547
660,0.575
670,0.567
680,0.585
690,0.572
700,0.582
710,0.572
720,0.591
730,0.597
740,0.595
750,0.578
760,0.574
770,0.586
780,0.562
790,0.541
800,0.560
810,0.571
820,0.560
830,0.544
840,0.560
850,0.579
860,0.566
870,0.570
880,0.568
890,0.543
900,0.540
910,0.566
920,0.553
930,0.571
940,0.571
950,0.549
960,0.536
970,0.532
980,0.537
990,0.558
1000,0.537
1010,0.556
1020,0.556
1030,0.551
1040,0.545
1050,0.528
1060,0.535
1070,0.551
1080,0.522
1090,0.535
1100,0.524
1110,0.521
1120,0.530
1130,0.536
1140,0.528
1150,0.510
1160,0.533
1170,0.532
1180,0.506
1190,0.514
1200,0.521
1210,0.524
1220,0.497
1230,0.520
1240,0.482
1250,0.503
1260,0.491
1270,0.468
1280,0.455
1290,0.447
1300,0.445
1310,0.455
1320,0.465
1330,0.447
1340,0.460
1350,0.475
1360,0.441
1370,0.470
1380,0.475
1390,0.460
1400,0.463
1410,0.457
1420,0.468
1430,0.494
1440,0.483
1450,0.484
1460,0.457
1470,0.460
1480,0.463
1490,0.465
1500,0.471
1510,0.452
1520,0.478
1530,0.476
1540,0.468
1550,0.463
1560,0.463
1570,0.465
1580,0.482
1590,0.484
1600,0.455
1610,0.445
1620,0.459
1630,0.487
1640,0.490
1650,0.505
1660,0.484
1670,0.476
1680,0.464
1690,0.471
1700,0.475
1710,0.465
1720,0.487
1730,0.463
1740,0.478
1750,0.475
1760,0.475
1770,0.457
1780,0.433
1790,0.440
1800,0.455
1810,0.457
1820,0.465
1830,0.463
1840,0.442
1850,0.476
1860,0.468
1870,0.455
1880,0.425
1890,0.441
1900,0.424
1910,0.451
1920,0.429
1930,0.421
1940,0.440
1950,0.438
1960,0.434
1970,0.419
1980,0.440
1990,0.407
2000,0.409
2010,0.417
2020,0.437
2030,0.429
2040,0.428
2050,0.413
2060,0.407
2070,0.386
2080,0.395
2090,0.394
2100,0.428
2110,0.410
2120,0.402
2130,0.414
2140,0.411
2150,0.406
2160,0.403
2170,0.406
2180,0.419
2190,0.436
2200,0.422
2210,0.407
2220,0.401
2230,0.417
2240,0.414
2250,0.417
2260,0.429
2270,0.406
2280,0.395
2290,0.402
2300,0.402
2310,0.382
2320,0.406
2330,0.402
2340,0.388
2350,0.379
2360,0.368
2370,0.364
2380,0.367
