# time, fQ
0,0.704
10,0.563
20,0.513
30,0.479
40,0.479
50,0.453
60,0.424
70,0.421
80,0.444
90,0.425
100,0.415
110,0.395
120,0.373
130,0.391
140,0.361
150,0.349
160,0.367
170,0.355
180,0.341
190,0.344
200,0.323
210,0.317
220,0.306
230,0.284
240,0.315
250,0.277
260,0.280
270,0.257
280,0.249
290,0.250
300,0.252
310,0.245
320,0.226
330,0.206
340,0.202
350,0.198
360,0.195
370,0.200
380,0.208
390,0.200
400,0.195
410,0.204
420,0.169
430,0.152
440,0.142
450,0.158
460,0.166
470,0.184
480,0.168
490,0.134
500,0.142
510,0.127
520,0.110
530,0.127
540,0.118
550,0.123
560,0.116
570,0.095
580,0.085
590,0.101
600,0.084
610,0.083
620,0.085
630,0.092
640,0.078
650,0.088
660,0.084
670,0.088
680,0.088
690,0.073
700,0.066
710,0.072
720,0.060
730,0.054
740,0.057
750,0.081
760,0.070
770,0.072
780,0.083
790,0.062
800,0.062
810,0.062
820,0.069
830,0.072
840,0.068
850,0.054
860,0.057
870,0.073
880,0.080
890,0.060
900,0.050
910,0.043
920,0.038
930,0.032
940,0.024
950,0.023
960,0.058
970,0.047
980,0.050
990,0.047
1000,0.031
1010,0.037
1020,0.041
1030,0.062
1040,0.051
1050,0.057
1060,0.041
1070,0.047
1080,0.039
1090,0.054
1100,0.045
1110,0.047
1120,0.054
1130,0.046
1140,0.060
1150,0.062
1160,0.066
1170,0.051
1180,0.054
1190,0.049
1200,0.050
1210,0.037
1220,0.046
1230,0.047
1240,0.060
1250,0.043
1260,0.046
1270,0.049
1280,0.054
1290,0.062
1300,0.053
1310,0.047
1320,0.053
1330,0.046
1340,0.039
1350,0.032
1360,0.032
1370,0.038
1380,0.034
1390,0.042
1400,0.041
1410,0.030
1420,0.034
1430,0.028
1440,0.035
1450,0.035
1460,0.032
1470,0.043
1480,0.043
1490,0.049
1500,0.057
1510,0.047
1520,0.045
1530,0.047
1540,0.031
1550,0.023
1560,0.031
1570,0.020
1580,0.032
1590,0.030
1600,0.035
1610,0.020
1620,0.023
1630,0.038
1640,0.032
1650,0.024
1660,0.028
1670,0.027
1680,0.024
1690,0.034
1700,0.031
1710,0.041
1720,0.028
1730,0.031
1740,0.026
1750,0.038
1760,0.034
1770,0.034
1780,0.041
1790,0.034
1800,0.031
1810,0.035
1820,0.027
1830,0.035
1840,0.042
1850,0.046
1860,0.043
1870,0.050
1880,0.051
1890,0.055
1900,0.051
1910,0.051
1920,0.054
1930,0.037
1940,0.046
1950,0.046
1960,0.035
1970,0.038
1980,0.031
1990,0.042
2000,0.038
2010,0.043
2020,0.032
2030,0.034
2040,0.019
2050,0.020
2060,0.026
2070,0.023
2080,0.034
2090,0.027
2100,0.026
2110,0.022
2120,0.020
2130,0.026
2140,0.022
2150,0.022
2160,0.026
2170,0.027
2180,0.034
2190,0.046
2200,0.039
2210,0.046
2220,0.041
2230,0.053
2240,0.039
2250,0.043
2260,0.032
2270,0.022
2280,0.042
2290,0.043
2300,0.037
2310,0.028
2320,0.046
2330,0.042
2340,0.046
2350,0.046
2360,0.035
2370,0.038
2380,0.039
2390,0.038
2400,0.034
2410,0.037
2420,0.028
2430,0.035
2440,0.038
2450,0.039
2460,0.042
2470,0.037
2480,0.034
2490,0.027
2500,0.031
2510,0.041
2520,0.039
2530,0.038
2540,0.030
2550,0.023
2560,0.028
2570,0.027
2580,0.031
2590,0.032
2600,0.028
2610,0.019
2620,0.026
2630,0.027
2640,0.027
2650,0.027
2660,0.023
2670,0.030
2680,0.039
2690,0.028
2700,0.034
2710,0.030
2720,0.030
2730,0.043
2740,0.039
2750,0.038
2760,0.039
2770,0.043
2780,0.053
2790,0.047
2800,0.058
2810,0.047
2820,0.054
2830,0.043
2840,0.055
2850,0.047
2860,0.045
2870,0.041
2880,0.039
2890,0.051
2900,0.057
2910,0.051
2920,0.049
2930,0.042
2940,0.046
2950,0.039
2960,0.042
2970,0.037
2980,0.045
2990,0.032
3000,0.035
