# time, fQ
0,1.000
10,0.945
20,0.881
30,0.859
40,0.867
50,0.882
60,0.843
70,0.821
80,0.825
90,0.804
100,0.796
110,0.775
120,0.808
130,0.819
140,0.811
150,0.812
160,0.832
170,0.824
180,0.825
190,0.808
200,0.775
210,0.763
220,0.739
230,0.705
240,0.697
250,0.696
260,0.716
270,0.714
280,0.705
290,0.706
300,0.702
310,0.698
320,0.704
330,0.736
340,0.751
350,0.706
360,0.709
370,0.712
380,0.702
390,0.685
400,0.733
410,0.706
420,0.725
430,0.706
440,0.705
450,0.713
460,0.693
470,0.700
480,0.683
490,0.696
500,0.674
510,0.690
520,0.643
530,0.644
540,0.632
550,0.627
560,0.647
570,0.636
580,0.647
590,0.610
600,0.617
610,0.604
620,0.602
630,0.572
640,0.574
650,0.578
660,0.552
670,0.572
680,0.563
690,0.572
700,0.567
710,0.570
720,0.564
730,0.591
740,0.582
750,0.564
760,0.559
770,0.563
780,0.548
790,0.595
800,0.564
810,0.594
820,0.589
830,0.594
840,0.594
850,0.593
860,0.595
870,0.567
880,0.572
890,0.537
900,0.532
910,0.549
920,0.559
930,0.568
940,0.574
950,0.555
960,0.544
970,0.549
980,0.558
990,0.562
1000,0.558
1010,0.533
1020,0.549
1030,0.530
1040,0.510
1050,0.479
1060,0.497
1070,0.503
1080,0.486
1090,0.516
1100,0.498
1110,0.499
1120,0.522
1130,0.513
1140,0.514
1150,0.483
1160,0.507
1170,0.513
1180,0.539
1190,0.517
1200,0.488
1210,0.468
1220,0.465
1230,0.476
1240,0.459
1250,0.491
1260,0.472
1270,0.471
1280,0.482
1290,0.482
1300,0.468
1310,0.461
1320,0.447
1330,0.461
1340,0.441
1350,0.430
1360,0.429
1370,0.460
1380,0.441
1390,0.471
1400,0.460
1410,0.433
1420,0.425
1430,0.434
1440,0.448
1450,0.417
1460,0.434
1470,0.414
1480,0.402
1490,0.430
1500,0.453
1510,0.392
1520,0.417
1530,0.399
1540,0.375
1550,0.387
1560,0.373
1570,0.349
1580,0.363
1590,0.350
1600,0.363
1610,0.348
1620,0.342
1630,0.356
1640,0.342
1650,0.327
1660,0.356
1670,0.322
1680,0.304
1690,0.287
1700,0.286
1710,0.310
1720,0.296
1730,0.294
1740,0.288
1750,0.283
1760,0.260
1770,0.288
1780,0.283
1790,0.273
1800,0.275
1810,0.263
1820,0.253
1830,0.252
1840,0.250
1850,0.254
1860,0.249
1870,0.237
1880,0.231
1890,0.240
1900,0.235
1910,0.230
1920,0.225
1930,0.240
1940,0.230
1950,0.231
1960,0.233
1970,0.231
1980,0.229
1990,0.240
2000,0.238
2010,0.252
2020,0.254
2030,0.252
2040,0.253
2050,0.234
2060,0.230
2070,0.223
2080,0.222
2090,0.207
2100,0.202
2110,0.196
2120,0.191
2130,0.202
2140,0.202
2150,0.206
2160,0.202
2170,0.210
2180,0.210
2190,0.179
2200,0.180
2210,0.187
2220,0.181
2230,0.183
2240,0.180
2250,0.184
2260,0.175
2270,0.179
2280,0.162
2290,0.161
2300,0.143
2310,0.154
2320,0.147
2330,0.149
2340,0.143
2350,0.129
2360,0.133
2370,0.143
2380,0.139
2390,0.142
2400,0.150
2410,0.147
2420,0.145
2430,0.161
2440,0.157
2450,0.161
2460,0.180
2470,0.165
2480,0.169
2490,0.171
2500,0.149
2510,0.161
2520,0.146
2530,0.150
2540,0.154
2550,0.146
2560,0.142
2570,0.135
2580,0.134
2590,0.127
2600,0.124
2610,0.116
2620,0.092
2630,0.093
2640,0.101
2650,0.107
2660,0.111
2670,0.126
2680,0.123
2690,0.119
2700,0.138
2710,0.145
2720,0.135
2730,0.138
2740,0.134
2750,0.116
2760,0.122
2770,0.124
2780,0.123
2790,0.127
2800,0.091
2810,0.085
2820,0.074
2830,0.070
2840,0.062
2850,0.051
2860,0.055
2870,0.054
2880,0.051
2890,0.055
2900,0.055
2910,0.058
2920,0.055
2930,0.049
2940,0.047
2950,0.053
2960,0.053
2970,0.058
2980,0.051
2990,0.061
3000,0.060
3010,0.072
3020,0.047
3030,0.058
3040,0.061
3050,0.049
3060,0.062
3070,0.060
3080,0.069
3090,0.062
3100,0.041
3110,0.042
3120,0.045
3130,0.041
3140,0.039
3150,0.046
3160,0.042
3170,0.041
3180,0.047
3190,0.032
3200,0.031
3210,0.028
3220,0.023
3230,0.026
3240,0.018
3250,0.023
3260,0.015
3270,0.027
3280,0.032
3290,0.030
3300,0.035
3310,0.042
3320,0.039
3330,0.027
3340,0.032
3350,0.032
3360,0.035
3370,0.039
3380,0.034
3390,0.030
3400,0.032
3410,0.028
3420,0.038
3430,0.035
3440,0.031
3450,0.030
3460,0.039
3470,0.027
3480,0.023
3490,0.034
3500,0.023
3510,0.030
3520,0.031
3530,0.034
3540,0.041
3550,0.035
3560,0.031
3570,0.046
3580,0.035
3590,0.035
3600,0.031
3610,0.032
3620,0.030
3630,0.035
3640,0.031
3650,0.034
3660,0.032
3670,0.035
3680,0.030
3690,0.042
3700,0.042
3710,0.041
3720,0.035
3730,0.032
3740,0.028
3750,0.020
3760,0.023
3770,0.019
3780,0.023
3790,0.030
3800,0.032
3810,0.030
3820,0.046
3830,0.034
3840,0.035
3850,0.031
3860,0.030
3870,0.031
3880,0.030
3890,0.031
3900,0.031
3910,0.035
3920,0.032
3930,0.035
3940,0.034
3950,0.038
3960,0.026
3970,0.024
3980,0.022
3990,0.030
4000,0.045
