# time, fQ
0,1.000
10,0.957
20,0.912
30,0.896
40,0.912
50,0.903
60,0.876
70,0.871
80,0.894
90,0.839
100,0.834
110,0.836
120,0.853
130,0.829
140,0.823
150,0.832
160,0.863
170,0.823
180,0.831
190,0.847
200,0.840
210,0.840
220,0.825
230,0.829
240,0.819
250,0.824
260,0.806
270,0.783
280,0.762
290,0.789
300,0.813
310,0.801
320,0.779
330,0.774
340,0.796
350,0.778
360,0.760
370,0.756
380,0.794
390,0.801
400,0.773
410,0.778
420,0.769
430,0.765
440,0.743
450,0.758
460,0.739
470,0.739
480,0.767
490,0.750
500,0.755
510,0.742
520,0.717
530,0.704
540,0.714
550,0.710
560,0.714
570,0.725
580,0.732
590,0.685
600,0.681
610,0.643
620,0.678
630,0.685
640,0.689
650,0.689
660,0.685
670,0.691
680,0.659
690,0.702
700,0.686
710,0.658
720,0.696
730,0.697
740,0.664
750,0.658
760,0.659
770,0.659
780,0.671
790,0.664
800,0.632
810,0.627
820,0.645
830,0.609
840,0.624
850,0.613
860,0.610
870,0.617
880,0.610
890,0.632
900,0.609
910,0.621
920,0.608
930,0.618
940,0.613
950,0.594
960,0.597
970,0.583
980,0.564
990,0.570
1000,0.591
1010,0.563
1020,0.572
1030,0.572
1040,0.544
1050,0.556
1060,0.547
1070,0.547
1080,0.520
1090,0.548
1100,0.524
1110,0.507
1120,0.513
1130,0.517
1140,0.498
1150,0.522
1160,0.516
1170,0.513
1180,0.501
1190,0.528
1200,0.518
1210,0.505
1220,0.491
1230,0.497
1240,0.487
1250,0.478
1260,0.486
1270,0.474
1280,0.465
1290,0.471
1300,0.428
1310,0.411
1320,0.411
1330,0.405
1340,0.417
1350,0.449
1360,0.429
1370,0.407
1380,0.428
1390,0.430
1400,0.405
1410,0.419
1420,0.418
1430,0.402
1440,0.413
1450,0.403
1460,0.402
1470,0.401
1480,0.384
1490,0.403
1500,0.392
1510,0.383
1520,0.368
1530,0.368
1540,0.353
1550,0.350
1560,0.334
1570,0.348
1580,0.357
1590,0.337
1600,0.327
1610,0.327
1620,0.304
1630,0.315
1640,0.323
1650,0.326
1660,0.315
1670,0.327
1680,0.322
1690,0.332
1700,0.326
1710,0.336
1720,0.322
1730,0.314
1740,0.307
1750,0.280
1760,0.310
1770,0.332
1780,0.327
1790,0.340
1800,0.321
1810,0.321
1820,0.337
1830,0.315
1840,0.306
1850,0.299
1860,0.306
1870,0.294
1880,0.291
1890,0.303
1900,0.291
1910,0.271
1920,0.288
1930,0.286
1940,0.286
1950,0.280
1960,0.280
1970,0.284
1980,0.261
1990,0.267
2000,0.264
2010,0.265
2020,0.253
2030,0.252
2040,0.248
2050,0.244
2060,0.231
2070,0.241
2080,0.230
2090,0.245
2100,0.203
2110,0.212
2120,0.202
2130,0.207
2140,0.194
2150,0.189
2160,0.196
2170,0.189
2180,0.188
2190,0.194
2200,0.179
2210,0.179
2220,0.191
2230,0.198
2240,0.212
2250,0.202
2260,0.196
2270,0.171
2280,0.179
2290,0.172
2300,0.162
2310,0.165
2320,0.162
2330,0.177
2340,0.172
2350,0.176
2360,0.180
2370,0.162
2380,0.158
2390,0.168
2400,0.166
2410,0.139
2420,0.156
2430,0.153
2440,0.161
2450,0.146
2460,0.156
2470,0.127
2480,0.150
2490,0.141
2500,0.146
2510,0.149
2520,0.145
2530,0.142
2540,0.137
2550,0.126
2560,0.126
2570,0.116
2580,0.147
2590,0.129
2600,0.127
2610,0.120
2620,0.123
2630,0.100
2640,0.116
2650,0.120
2660,0.119
2670,0.110
2680,0.110
2690,0.087
2700,0.103
2710,0.087
2720,0.087
2730,0.078
2740,0.087
2750,0.085
2760,0.072
2770,0.076
2780,0.081
2790,0.092
2800,0.089
2810,0.084
2820,0.080
2830,0.078
2840,0.080
2850,0.073
2860,0.061
2870,0.065
2880,0.057
2890,0.064
2900,0.060
2910,0.068
2920,0.061
2930,0.065
2940,0.057
2950,0.061
2960,0.074
2970,0.068
2980,0.054
2990,0.072
3000,0.077
3010,0.084
3020,0.080
3030,0.083
3040,0.076
3050,0.081
3060,0.074
3070,0.070
3080,0.080
3090,0.074
3100,0.062
3110,0.066
3120,0.073
3130,0.068
3140,0.064
3150,0.069
3160,0.049
3170,0.057
3180,0.062
3190,0.073
3200,0.058
3210,0.058
3220,0.061
3230,0.060
3240,0.043
3250,0.045
3260,0.050
3270,0.053
3280,0.047
3290,0.045
3300,0.065
3310,0.051
3320,0.051
3330,0.039
3340,0.047
3350,0.050
3360,0.049
3370,0.051
3380,0.055
3390,0.045
3400,0.060
3410,0.050
3420,0.051
3430,0.046
3440,0.035
3450,0.050
3460,0.041
3470,0.038
3480,0.035
3490,0.032
3500,0.034
3510,0.042
3520,0.042
3530,0.030
3540,0.042
3550,0.027
3560,0.032
3570,0.034
3580,0.032
3590,0.030
3600,0.034
3610,0.041
3620,0.051
3630,0.046
3640,0.039
3650,0.058
3660,0.050
3670,0.039
3680,0.032
3690,0.026
3700,0.028
3710,0.026
3720,0.028
3730,0.030
3740,0.032
3750,0.042
3760,0.031
3770,0.032
3780,0.042
3790,0.038
3800,0.045
3810,0.046
3820,0.046
3830,0.039
3840,0.043
3850,0.043
3860,0.055
3870,0.057
3880,0.050
3890,0.070
3900,0.060
3910,0.053
3920,0.038
3930,0.028
3940,0.037
3950,0.038
3960,0.041
3970,0.045
3980,0.037
3990,0.039
4000,0.042
