# time, fQ
0,1.000
10,0.947
20,0.904
30,0.867
40,0.871
50,0.857
60,0.842
70,0.858
80,0.839
90,0.844
100,0.853
110,0.817
120,0.820
130,0.777
140,0.815
150,0.801
160,0.782
170,0.801
180,0.806
190,0.805
200,0.797
210,0.770
220,0.779
230,0.792
240,0.747
250,0.777
260,0.771
270,0.766
280,0.721
290,0.725
300,0.719
310,0.719
320,0.727
330,0.746
340,0.743
350,0.727
360,0.702
370,0.717
380,0.719
390,0.719
400,0.725
410,0.727
420,0.710
430,0.694
440,0.691
450,0.651
460,0.683
470,0.644
480,0.660
490,0.639
500,0.668
510,0.687
520,0.673
530,0.658
540,0.640
550,0.652
560,0.650
570,0.636
580,0.655
590,0.629
600,0.637
610,0.612
620,0.624
630,0.593
640,0.604
650,0.579
660,0.609
670,0.613
680,0.597
690,0.591
700,0.601
710,0.553
720,0.560
730,0.549
740,0.537
750,0.510
760,0.529
770,0.491
780,0.495
790,0.490
800,0.505
810,0.503
820,0.514
830,0.521
840,0.502
850,0.517
860,0.510
870,0.499
880,0.486
890,0.516
900,0.499
910,0.495
920,0.448
930,0.460
940,0.475
950,0.475
960,0.460
970,0.461
980,0.451
990,0.464
1000,0.444
1010,0.442
1020,0.419
1030,0.432
1040,0.428
1050,0.405
1060,0.405
1070,0.387
1080,0.410
1090,0.395
1100,0.388
1110,0.403
1120,0.398
1130,0.403
1140,0.390
1150,0.359
1160,0.369
1170,0.338
1180,0.360
1190,0.344
1200,0.340
1210,0.322
1220,0.311
1230,0.283
1240,0.280
1250,0.267
1260,0.267
1270,0.269
1280,0.268
1290,0.272
1300,0.286
1310,0.267
1320,0.268
1330,0.291
1340,0.304
1350,0.314
1360,0.317
1370,0.298
1380,0.279
1390,0.280
1400,0.273
1410,0.254
1420,0.267
1430,0.254
1440,0.244
1450,0.260
1460,0.257
1470,0.257
1480,0.249
1490,0.268
1500,0.275
1510,0.261
1520,0.252
1530,0.245
1540,0.252
1550,0.252
1560,0.242
1570,0.257
1580,0.245
1590,0.240
1600,0.237
1610,0.233
1620,0.254
1630,0.223
1640,0.222
1650,0.233
1660,0.237
1670,0.242
1680,0.229
1690,0.218
1700,0.225
1710,0.225
1720,0.227
1730,0.219
1740,0.218
1750,0.210
1760,0.207
1770,0.217
1780,0.238
1790,0.271
1800,0.240
1810,0.231
1820,0.211
1830,0.225
1840,0.211
1850,0.226
1860,0.225
1870,0.237
1880,0.248
1890,0.242
1900,0.250
1910,0.258
1920,0.245
1930,0.234
1940,0.242
1950,0.217
1960,0.207
1970,0.196
1980,0.206
1990,0.219
2000,0.215
2010,0.198
2020,0.198
2030,0.191
2040,0.183
2050,0.194
2060,0.199
2070,0.185
2080,0.195
2090,0.188
2100,0.189
2110,0.189
2120,0.184
2130,0.195
2140,0.198
2150,0.172
2160,0.183
2170,0.169
2180,0.173
2190,0.161
2200,0.164
2210,0.152
2220,0.161
2230,0.158
2240,0.168
2250,0.143
2260,0.134
2270,0.131
2280,0.118
2290,0.120
2300,0.123
2310,0.126
2320,0.137
2330,0.130
2340,0.138
2350,0.131
2360,0.130
2370,0.135
2380,0.118
2390,0.139
2400,0.139
2410,0.145
2420,0.141
2430,0.133
2440,0.145
2450,0.130
2460,0.138
2470,0.135
2480,0.126
2490,0.116
2500,0.129
2510,0.122
2520,0.123
2530,0.119
2540,0.110
2550,0.129
2560,0.118
2570,0.131
2580,0.131
2590,0.108
2600,0.120
2610,0.110
2620,0.093
2630,0.108
2640,0.097
2650,0.119
2660,0.114
2670,0.112
2680,0.119
2690,0.122
2700,0.101
2710,0.114
2720,0.119
2730,0.120
2740,0.112
2750,0.110
2760,0.106
2770,0.104
2780,0.101
2790,0.106
2800,0.100
2810,0.089
2820,0.108
2830,0.085
2840,0.089
2850,0.064
2860,0.076
2870,0.081
2880,0.070
2890,0.070
2900,0.066
2910,0.070
2920,0.080
2930,0.074
2940,0.072
2950,0.073
2960,0.072
2970,0.072
2980,0.068
2990,0.072
3000,0.069
3010,0.072
3020,0.076
3030,0.051
3040,0.057
3050,0.051
3060,0.055
3070,0.055
3080,0.051
3090,0.043
3100,0.042
3110,0.043
3120,0.053
3130,0.046
3140,0.051
3150,0.057
3160,0.055
3170,0.064
3180,0.058
3190,0.047
3200,0.045
3210,0.042
3220,0.054
3230,0.042
3240,0.039
3250,0.039
3260,0.042
3270,0.047
3280,0.054
3290,0.060
3300,0.049
3310,0.039
3320,0.042
3330,0.050
3340,0.060
3350,0.047
3360,0.045
3370,0.039
3380,0.030
3390,0.035
3400,0.045
3410,0.034
3420,0.042
3430,0.041
3440,0.042
3450,0.034
3460,0.038
3470,0.041
3480,0.043
3490,0.046
3500,0.039
3510,0.035
3520,0.038
3530,0.038
3540,0.041
3550,0.037
3560,0.034
3570,0.037
3580,0.037
3590,0.037
3600,0.046
3610,0.049
3620,0.054
3630,0.058
3640,0.054
3650,0.047
3660,0.042
3670,0.047
3680,0.046
3690,0.060
3700,0.043
3710,0.043
3720,0.043
3730,0.045
3740,0.045
3750,0.041
3760,0.037
3770,0.042
3780,0.034
3790,0.026
3800,0.026
3810,0.026
3820,0.026
3830,0.024
3840,0.030
3850,0.023
3860,0.023
3870,0.026
3880,0.035
3890,0.028
3900,0.042
3910,0.034
3920,0.037
3930,0.034
3940,0.038
3950,0.030
3960,0.019
3970,0.027
3980,0.027
3990,0.027
4000,0.022
