# time, fQ
0,1.000
10,0.935
20,0.928
30,0.908
40,0.889
50,0.874
60,0.888
70,0.848
80,0.835
90,0.811
100,0.813
110,0.794
120,0.813
130,0.766
140,0.794
150,0.785
160,0.767
170,0.774
180,0.777
190,0.744
200,0.733
210,0.739
220,0.727
230,0.740
240,0.737
250,0.704
260,0.687
270,0.705
280,0.698
290,0.710
300,0.674
310,0.671
320,0.682
330,0.668
340,0.664
350,0.678
360,0.678
370,0.702
380,0.667
390,0.670
400,0.645
410,0.648
420,0.639
430,0.651
440,0.621
450,0.612
460,0.627
470,0.644
480,0.635
490,0.629
500,0.608
510,0.579
520,0.581
530,0.585
540,0.589
550,0.575
560,0.549
570,0.583
580,0.597
590,0.590
600,0.532
610,0.553
620,0.558
630,0.540
640,0.558
650,0.597
660,0.583
670,0.576
680,0.571
690,0.601
700,0.586
710,0.581
720,0.556
730,0.552
740,0.526
750,0.539
760,0.535
770,0.522
780,0.512
790,0.525
800,0.533
810,0.518
820,0.530
830,0.548
840,0.524
850,0.548
860,0.507
870,0.525
880,0.499
890,0.487
900,0.487
910,0.479
920,0.483
930,0.483
940,0.488
950,0.463
960,0.486
970,0.498
980,0.498
990,0.472
1000,0.483
1010,0.484
1020,0.453
1030,0.455
1040,0.453
1050,0.467
1060,0.487
1070,0.463
1080,0.471
1090,0.453
1100,0.470
1110,0.448
1120,0.448
1130,0.432
1140,0.438
1150,0.465
1160,0.445
1170,0.436
1180,0.410
1190,0.418
1200,0.438
1210,0.430
1220,0.437
1230,0.426
1240,0.432
1250,0.442
1260,0.453
1270,0.441
1280,0.442
1290,0.434
1300,0.429
1310,0.417
1320,0.428
1330,0.411
1340,0.402
1350,0.414
1360,0.394
1370,0.384
1380,0.411
1390,0.386
1400,0.396
1410,0.391
1420,0.382
1430,0.367
1440,0.387
1450,0.353
1460,0.346
1470,0.369
1480,0.330
1490,0.348
1500,0.341
1510,0.319
1520,0.310
1530,0.300
1540,0.300
1550,0.332
1560,0.322
1570,0.307
1580,0.317
1590,0.298
1600,0.277
1610,0.280
1620,0.276
1630,0.281
1640,0.268
1650,0.281
1660,0.263
1670,0.267
1680,0.240
1690,0.263
1700,0.269
1710,0.246
1720,0.261
1730,0.244
1740,0.258
1750,0.237
1760,0.235
1770,0.223
1780,0.233
1790,0.231
1800,0.237
1810,0.237
1820,0.249
1830,0.223
1840,0.235
1850,0.222
1860,0.260
1870,0.221
1880,0.215
1890,0.225
1900,0.233
1910,0.221
1920,0.237
1930,0.221
1940,0.204
1950,0.235
1960,0.223
1970,0.210
1980,0.212
1990,0.204
2000,0.212
2010,0.214
2020,0.195
2030,0.211
2040,0.200
2050,0.219
2060,0.211
2070,0.215
2080,0.221
2090,0.200
2100,0.195
2110,0.202
2120,0.198
2130,0.208
2140,0.211
2150,0.204
2160,0.207
2170,0.191
2180,0.196
2190,0.177
2200,0.184
2210,0.175
2220,0.183
2230,0.188
2240,0.200
2250,0.173
2260,0.169
2270,0.177
2280,0.152
2290,0.160
2300,0.172
2310,0.176
2320,0.179
2330,0.196
2340,0.177
2350,0.188
2360,0.181
2370,0.164
2380,0.162
2390,0.166
2400,0.147
2410,0.160
2420,0.156
2430,0.161
2440,0.157
2450,0.147
2460,0.154
2470,0.141
2480,0.142
2490,0.139
2500,0.135
2510,0.123
2520,0.135
2530,0.119
2540,0.120
2550,0.129
2560,0.124
2570,0.119
2580,0.108
2590,0.122
2600,0.108
2610,0.118
2620,0.099
2630,0.099
2640,0.107
2650,0.111
2660,0.123
2670,0.131
2680,0.107
2690,0.112
2700,0.107
2710,0.107
2720,0.124
2730,0.114
2740,0.114
2750,0.126
2760,0.134
2770,0.139
2780,0.141
2790,0.130
2800,0.114
2810,0.106
2820,0.119
2830,0.112
2840,0.114
2850,0.112
2860,0.108
2870,0.107
2880,0.123
2890,0.104
2900,0.122
2910,0.122
2920,0.118
2930,0.099
2940,0.100
2950,0.116
2960,0.092
2970,0.097
2980,0.106
2990,0.101
3000,0.107
3010,0.089
3020,0.099
3030,0.103
3040,0.091
3050,0.092
3060,0.104
3070,0.069
3080,0.064
3090,0.055
3100,0.057
3110,0.066
3120,0.065
3130,0.064
3140,0.050
3150,0.064
3160,0.057
3170,0.041
3180,0.039
3190,0.046
3200,0.053
3210,0.061
3220,0.050
3230,0.054
3240,0.047
3250,0.037
3260,0.043
3270,0.031
3280,0.039
3290,0.050
3300,0.047
3310,0.039
3320,0.047
3330,0.051
3340,0.050
3350,0.050
3360,0.045
3370,0.053
3380,0.043
3390,0.051
3400,0.049
3410,0.053
3420,0.055
3430,0.058
3440,0.043
3450,0.061
3460,0.057
3470,0.057
3480,0.060
3490,0.066
3500,0.060
3510,0.055
3520,0.060
3530,0.057
3540,0.061
3550,0.061
3560,0.060
3570,0.055
3580,0.047
3590,0.043
3600,0.042
3610,0.043
3620,0.045
3630,0.042
3640,0.051
3650,0.038
3660,0.034
3670,0.037
3680,0.032
3690,0.032
3700,0.028
3710,0.031
3720,0.055
3730,0.031
3740,0.032
3750,0.034
3760,0.035
3770,0.038
3780,0.035
3790,0.038
3800,0.028
3810,0.039
3820,0.034
3830,0.049
3840,0.037
3850,0.031
3860,0.054
3870,0.055
3880,0.043
3890,0.037
3900,0.039
3910,0.024
3920,0.037
3930,0.026
3940,0.037
3950,0.046
3960,0.039
3970,0.041
3980,0.046
3990,0.046
4000,0.043
