# time, fQ
0,1.000
10,0.959
20,0.935
30,0.901
40,0.907
50,0.880
60,0.869
70,0.846
80,0.835
90,0.804
100,0.794
110,0.792
120,0.797
130,0.775
140,0.750
150,0.743
160,0.717
170,0.732
180,0.714
190,0.712
200,0.713
210,0.735
220,0.708
230,0.713
240,0.691
250,0.771
260,0.701
270,0.713
280,0.719
290,0.689
300,0.694
310,0.671
320,0.683
330,0.694
340,0.681
350,0.700
360,0.641
370,0.664
380,0.659
390,0.632
400,0.683
410,0.652
420,0.659
430,0.677
440,0.671
450,0.629
460,0.593
470,0.636
480,0.625
490,0.612
500,0.593
510,0.614
520,0.612
530,0.598
540,0.583
550,0.589
560,0.591
570,0.609
580,0.568
590,0.576
600,0.572
610,0.567
620,0.553
630,0.548
640,0.547
650,0.543
660,0.571
670,0.563
680,0.521
690,0.524
700,0.524
710,0.509
720,0.486
730,0.506
740,0.478
750,0.455
760,0.483
770,0.484
780,0.490
790,0.480
800,0.444
810,0.482
820,0.474
830,0.472
840,0.467
850,0.478
860,0.460
870,0.444
880,0.426
890,0.399
900,0.390
910,0.378
920,0.361
930,0.367
940,0.371
950,0.372
960,0.340
970,0.321
980,0.345
990,0.321
1000,0.322
1010,0.315
1020,0.295
1030,0.321
1040,0.306
1050,0.288
1060,0.286
1070,0.295
1080,0.309
1090,0.309
1100,0.294
1110,0.283
1120,0.284
1130,0.283
1140,0.288
1150,0.306
1160,0.286
1170,0.272
1180,0.263
1190,0.261
1200,0.264
1210,0.264
1220,0.250
1230,0.263
1240,0.256
1250,0.252
1260,0.244
1270,0.241
1280,0.254
1290,0.250
1300,0.237
1310,0.242
1320,0.231
1330,0.221
1340,0.233
1350,0.246
1360,0.234
1370,0.249
1380,0.225
1390,0.225
1400,0.227
1410,0.191
1420,0.200
1430,0.192
1440,0.200
1450,0.203
1460,0.207
1470,0.208
1480,0.195
1490,0.204
1500,0.199
1510,0.191
1520,0.188
1530,0.202
1540,0.195
1550,0.183
1560,0.150
1570,0.131
1580,0.131
1590,0.120
1600,0.134
1610,0.135
1620,0.114
1630,0.120
1640,0.115
1650,0.126
1660,0.108
1670,0.103
1680,0.095
1690,0.093
1700,0.091
1710,0.095
1720,0.087
1730,0.097
1740,0.072
1750,0.068
1760,0.066
1770,0.081
1780,0.076
1790,0.069
1800,0.077
1810,0.072
1820,0.080
1830,0.068
1840,0.070
1850,0.055
1860,0.055
1870,0.034
1880,0.051
1890,0.062
1900,0.039
1910,0.037
1920,0.031
1930,0.030
1940,0.027
1950,0.032
1960,0.030
1970,0.026
1980,0.032
1990,0.037
2000,0.046
2010,0.043
2020,0.047
2030,0.050
2040,0.042
2050,0.046
2060,0.049
2070,0.049
2080,0.053
2090,0.032
2100,0.049
2110,0.051
2120,0.046
2130,0.042
2140,0.035
2150,0.047
2160,0.057
2170,0.042
2180,0.039
2190,0.041
2200,0.038
2210,0.038
2220,0.042
2230,0.051
2240,0.060
2250,0.069
2260,0.065
2270,0.054
2280,0.061
2290,0.060
2300,0.055
2310,0.061
2320,0.060
2330,0.051
2340,0.062
2350,0.066
2360,0.058
2370,0.065
2380,0.051
2390,0.068
2400,0.054
2410,0.049
2420,0.053
2430,0.054
2440,0.061
2450,0.055
2460,0.058
2470,0.068
2480,0.061
2490,0.060
2500,0.069
2510,0.061
2520,0.065
2530,0.057
2540,0.061
2550,0.068
2560,0.070
2570,0.058
2580,0.050
2590,0.058
2600,0.047
2610,0.062
2620,0.046
2630,0.060
2640,0.051
2650,0.055
2660,0.053
2670,0.049
2680,0.055
2690,0.055
2700,0.050
2710,0.043
2720,0.034
2730,0.041
2740,0.038
2750,0.043
2760,0.046
2770,0.034
2780,0.041
2790,0.045
2800,0.037
2810,0.028
2820,0.038
2830,0.026
2840,0.031
2850,0.038
2860,0.039
2870,0.042
2880,0.037
2890,0.041
2900,0.043
2910,0.043
2920,0.032
2930,0.037
2940,0.031
2950,0.028
2960,0.043
2970,0.046
2980,0.062
2990,0.047
3000,0.054
3010,0.051
3020,0.053
3030,0.054
3040,0.050
3050,0.045
3060,0.046
3070,0.046
3080,0.058
3090,0.049
3100,0.053
3110,0.038
3120,0.034
3130,0.047
3140,0.050
3150,0.050
3160,0.042
3170,0.042
3180,0.041
3190,0.020
3200,0.042
3210,0.046
3220,0.037
3230,0.024
3240,0.026
3250,0.032
3260,0.043
3270,0.041
3280,0.041
3290,0.028
3300,0.038
3310,0.047
3320,0.041
3330,0.045
3340,0.053
3350,0.032
3360,0.032
3370,0.031
3380,0.028
3390,0.038
3400,0.028
3410,0.027
3420,0.027
3430,0.024
3440,0.026
3450,0.030
3460,0.027
3470,0.027
3480,0.026
3490,0.030
3500,0.028
3510,0.024
3520,0.038
3530,0.030
3540,0.026
3550,0.026
3560,0.024
3570,0.035
3580,0.028
3590,0.032
3600,0.035
3610,0.032
3620,0.027
3630,0.022
3640,0.031
3650,0.046
3660,0.032
3670,0.027
3680,0.041
3690,0.041
3700,0.030
3710,0.046
3720,0.041
3730,0.032
3740,0.034
3750,0.039
3760,0.043
3770,0.047
3780,0.045
3790,0.051
3800,0.050
3810,0.049
3820,0.049
3830,0.039
3840,0.046
3850,0.047
3860,0.043
3870,0.055
3880,0.041
3890,0.030
3900,0.031
3910,0.028
3920,0.026
3930,0.026
3940,0.027
3950,0.026
3960,0.023
3970,0.024
3980,0.030
3990,0.043
4000,0.043
