# time, fQ
0,1.000
10,0.942
20,0.907
30,0.878
40,0.854
50,0.859
60,0.858
70,0.866
80,0.854
90,0.855
100,0.854
110,0.811
120,0.811
130,0.798
140,0.777
150,0.777
160,0.775
170,0.788
180,0.796
190,0.777
200,0.740
210,0.735
220,0.713
230,0.697
240,0.668
250,0.664
260,0.675
270,0.679
280,0.681
290,0.673
300,0.675
310,0.670
320,0.660
330,0.652
340,0.636
350,0.643
360,0.633
370,0.591
380,0.589
390,0.595
400,0.574
410,0.590
420,0.582
430,0.595
440,0.594
450,0.597
460,0.602
470,0.585
480,0.582
490,0.590
500,0.571
510,0.568
520,0.549
530,0.571
540,0.556
550,0.522
560,0.545
570,0.567
580,0.560
590,0.532
600,0.533
610,0.540
620,0.553
630,0.562
640,0.553
650,0.543
660,0.529
670,0.545
680,0.551
690,0.539
700,0.562
710,0.545
720,0.536
730,0.544
740,0.549
750,0.541
760,0.520
770,0.558
780,0.521
790,0.503
800,0.506
810,0.437
820,0.445
830,0.464
840,0.449
850,0.436
860,0.456
870,0.455
880,0.449
890,0.453
900,0.484
910,0.494
920,0.497
930,0.494
940,0.475
950,0.467
960,0.464
970,0.499
980,0.474
990,0.490
1000,0.478
1010,0.452
1020,0.472
1030,0.455
1040,0.456
1050,0.456
1060,0.460
1070,0.467
1080,0.460
1090,0.464
1100,0.426
1110,0.437
1120,0.419
1130,0.402
1140,0.391
1150,0.396
1160,0.379
1170,0.394
1180,0.373
1190,0.345
1200,0.349
1210,0.325
1220,0.342
1230,0.353
1240,0.330
1250,0.314
1260,0.345
1270,0.333
1280,0.365
1290,0.338
1300,0.349
1310,0.325
1320,0.319
1330,0.371
1340,0.350
1350,0.363
1360,0.340
1370,0.332
1380,0.337
1390,0.329
1400,0.311
1410,0.306
1420,0.330
1430,0.310
1440,0.304
1450,0.294
1460,0.304
1470,0.292
1480,0.277
1490,0.269
1500,0.250
1510,0.234
1520,0.242
1530,0.252
1540,0.260
1550,0.257
1560,0.254
1570,0.268
1580,0.249
1590,0.248
1600,0.234
1610,0.218
1620,0.235
1630,0.234
1640,0.249
1650,0.264
1660,0.260
1670,0.245
1680,0.225
1690,0.242
1700,0.249
1710,0.238
1720,0.215
1730,0.215
1740,0.210
1750,0.210
1760,0.217
1770,0.211
1780,0.200
1790,0.214
1800,0.210
1810,0.218
1820,0.210
1830,0.189
1840,0.198
1850,0.179
1860,0.180
1870,0.203
1880,0.207
1890,0.191
1900,0.187
1910,0.198
1920,0.156
1930,0.187
1940,0.157
1950,0.179
1960,0.158
1970,0.150
1980,0.157
1990,0.152
2000,0.156
2010,0.165
2020,0.160
2030,0.164
2040,0.143
2050,0.129
2060,0.146
2070,0.154
2080,0.143
2090,0.141
2100,0.139
2110,0.161
2120,0.158
2130,0.142
2140,0.149
2150,0.150
2160,0.139
2170,0.138
2180,0.145
2190,0.145
2200,0.127
2210,0.134
2220,0.141
2230,0.133
2240,0.123
2250,0.126
2260,0.124
2270,0.114
2280,0.099
2290,0.106
2300,0.101
2310,0.096
2320,0.116
2330,0.108
2340,0.107
2350,0.087
2360,0.087
2370,0.074
2380,0.083
2390,0.084
2400,0.093
2410,0.110
2420,0.116
2430,0.106
2440,0.112
2450,0.112
2460,0.101
2470,0.097
2480,0.099
2490,0.092
2500,0.093
2510,0.095
2520,0.084
2530,0.081
2540,0.099
2550,0.087
2560,0.085
2570,0.093
2580,0.096
2590,0.088
2600,0.083
2610,0.069
2620,0.083
2630,0.076
2640,0.092
2650,0.092
2660,0.083
2670,0.084
2680,0.073
2690,0.073
2700,0.081
2710,0.076
2720,0.077
2730,0.076
2740,0.069
2750,0.058
2760,0.057
2770,0.073
2780,0.066
2790,0.076
2800,0.069
2810,0.081
2820,0.080
2830,0.074
2840,0.061
2850,0.065
2860,0.066
2870,0.066
2880,0.073
2890,0.078
2900,0.058
2910,0.062
2920,0.049
2930,0.051
2940,0.054
2950,0.055
2960,0.047
2970,0.042
2980,0.054
2990,0.047
3000,0.045
3010,0.042
3020,0.042
3030,0.046
3040,0.055
3050,0.049
3060,0.053
3070,0.054
3080,0.054
3090,0.060
3100,0.049
3110,0.046
3120,0.039
3130,0.028
3140,0.046
3150,0.057
3160,0.053
3170,0.038
3180,0.055
3190,0.043
3200,0.041
3210,0.060
3220,0.043
3230,0.047
3240,0.053
3250,0.066
3260,0.068
3270,0.061
3280,0.055
3290,0.051
3300,0.046
3310,0.055
3320,0.047
3330,0.050
3340,0.050
3350,0.051
3360,0.037
3370,0.061
3380,0.058
3390,0.054
3400,0.045
3410,0.055
3420,0.042
3430,0.046
3440,0.047
3450,0.037
3460,0.045
3470,0.035
3480,0.038
3490,0.037
3500,0.022
3510,0.031
3520,0.027
3530,0.027
3540,0.032
3550,0.034
3560,0.051
3570,0.028
3580,0.034
3590,0.046
3600,0.035
3610,0.042
3620,0.042
3630,0.043
3640,0.039
3650,0.042
3660,0.037
3670,0.031
3680,0.030
3690,0.026
3700,0.024
3710,0.020
3720,0.026
3730,0.020
3740,0.020
3750,0.027
3760,0.034
3770,0.039
3780,0.032
3790,0.038
3800,0.032
3810,0.031
3820,0.023
3830,0.038
3840,0.037
3850,0.030
3860,0.045
3870,0.034
3880,0.028
3890,0.038
3900,0.031
3910,0.028
3920,0.019
3930,0.020
3940,0.016
3950,0.030
3960,0.026
3970,0.032
3980,0.031
3990,0.027
4000,0.030
