# time, fQ
0,1.000
10,0.936
20,0.938
30,0.909
40,0.916
50,0.930
60,0.917
70,0.870
80,0.907
90,0.909
100,0.850
110,0.876
120,0.873
130,0.874
140,0.863
150,0.863
160,0.858
170,0.867
180,0.819
190,0.806
200,0.808
210,0.812
220,0.829
230,0.797
240,0.800
250,0.767
260,0.785
270,0.755
280,0.775
290,0.743
300,0.793
310,0.777
320,0.765
330,0.750
340,0.727
350,0.778
360,0.728
370,0.729
380,0.750
390,0.725
400,0.732
410,0.708
420,0.747
430,0.716
440,0.712
450,0.727
460,0.721
470,0.698
480,0.691
490,0.679
500,0.685
510,0.679
520,0.697
530,0.678
540,0.701
550,0.701
560,0.689
570,0.687
580,0.687
590,0.708
600,0.685
610,0.687
620,0.681
630,0.696
640,0.691
650,0.689
660,0.685
670,0.709
680,0.686
690,0.693
700,0.687
710,0.635
720,0.647
730,0.647
740,0.639
750,0.647
760,0.631
770,0.627
780,0.637
790,0.635
800,0.612
810,0.598
820,0.563
830,0.601
840,0.617
850,0.579
860,0.613
870,0.614
880,0.606
890,0.610
900,0.618
910,0.617
920,0.617
930,0.640
940,0.633
950,0.617
960,0.624
970,0.579
980,0.601
990,0.637
1000,0.628
1010,0.613
1020,0.591
1030,0.609
1040,0.612
1050,0.572
1060,0.579
1070,0.572
1080,0.560
1090,0.574
1100,0.564
1110,0.570
1120,0.537
1130,0.543
1140,0.502
1150,0.503
1160,0.495
1170,0.467
1180,0.470
1190,0.444
1200,0.451
1210,0.465
1220,0.484
1230,0.470
1240,0.428
1250,0.452
1260,0.442
1270,0.452
1280,0.448
1290,0.447
1300,0.434
1310,0.449
1320,0.471
1330,0.432
1340,0.433
1350,0.414
1360,0.429
1370,0.414
1380,0.407
1390,0.414
1400,0.426
1410,0.432
1420,0.424
1430,0.425
1440,0.410
1450,0.398
1460,0.407
1470,0.378
1480,0.378
1490,0.363
1500,0.376
1510,0.360
1520,0.346
1530,0.326
1540,0.330
1550,0.350
1560,0.334
1570,0.321
1580,0.326
1590,0.318
1600,0.314
1610,0.311
1620,0.319
1630,0.306
1640,0.322
1650,0.318
1660,0.318
1670,0.350
1680,0.302
1690,0.327
1700,0.352
1710,0.311
1720,0.327
1730,0.337
1740,0.317
1750,0.302
1760,0.287
1770,0.287
1780,0.286
1790,0.288
1800,0.275
1810,0.291
1820,0.291
1830,0.264
1840,0.245
1850,0.244
1860,0.254
1870,0.250
1880,0.256
1890,0.267
1900,0.291
1910,0.273
1920,0.242
1930,0.233
1940,0.245
1950,0.233
1960,0.237
1970,0.253
1980,0.225
1990,0.208
2000,0.230
2010,0.241
2020,0.229
2030,0.200
2040,0.206
2050,0.192
2060,0.202
2070,0.212
2080,0.189
2090,0.198
2100,0.195
2110,0.189
2120,0.181
2130,0.192
2140,0.187
2150,0.206
2160,0.202
2170,0.226
2180,0.212
2190,0.226
2200,0.203
2210,0.200
2220,0.192
2230,0.202
2240,0.203
2250,0.199
2260,0.195
2270,0.181
2280,0.172
2290,0.173
2300,0.171
2310,0.165
2320,0.160
2330,0.168
2340,0.160
2350,0.172
2360,0.139
2370,0.152
2380,0.150
2390,0.154
2400,0.161
2410,0.160
2420,0.156
2430,0.150
2440,0.145
2450,0.161
2460,0.141
2470,0.131
2480,0.134
2490,0.146
2500,0.149
2510,0.147
2520,0.134
2530,0.134
2540,0.143
2550,0.135
2560,0.124
2570,0.130
2580,0.126
2590,0.129
2600,0.123
2610,0.124
2620,0.112
2630,0.110
2640,0.093
2650,0.081
2660,0.104
2670,0.107
2680,0.095
2690,0.077
2700,0.076
2710,0.076
2720,0.078
2730,0.076
2740,0.076
2750,0.074
2760,0.062
2770,0.062
2780,0.069
2790,0.070
2800,0.073
2810,0.069
2820,0.069
2830,0.065
2840,0.060
2850,0.065
2860,0.061
2870,0.049
2880,0.054
2890,0.053
2900,0.057
2910,0.047
2920,0.053
2930,0.050
2940,0.050
2950,0.062
2960,0.058
2970,0.055
2980,0.057
2990,0.066
3000,0.062
3010,0.070
3020,0.058
3030,0.061
3040,0.066
3050,0.057
3060,0.049
3070,0.047
3080,0.053
3090,0.055
3100,0.055
3110,0.043
3120,0.046
3130,0.046
3140,0.039
3150,0.051
3160,0.049
3170,0.050
3180,0.038
3190,0.046
3200,0.055
3210,0.039
3220,0.045
3230,0.046
3240,0.055
3250,0.058
3260,0.057
3270,0.055
3280,0.050
3290,0.065
3300,0.051
3310,0.046
3320,0.049
3330,0.039
3340,0.055
3350,0.043
3360,0.043
3370,0.037
3380,0.043
3390,0.054
3400,0.045
3410,0.050
3420,0.032
3430,0.042
3440,0.046
3450,0.046
3460,0.043
3470,0.045
3480,0.047
3490,0.050
3500,0.051
3510,0.055
3520,0.049
3530,0.049
3540,0.045
3550,0.049
3560,0.047
3570,0.043
3580,0.045
3590,0.031
3600,0.045
3610,0.034
3620,0.034
3630,0.032
3640,0.041
3650,0.046
3660,0.053
3670,0.042
3680,0.049
3690,0.065
3700,0.046
3710,0.038
3720,0.051
3730,0.037
3740,0.039
3750,0.038
3760,0.042
3770,0.038
3780,0.037
3790,0.041
3800,0.038
3810,0.034
3820,0.030
3830,0.038
3840,0.035
3850,0.046
3860,0.038
3870,0.041
3880,0.039
3890,0.041
3900,0.051
3910,0.045
3920,0.045
3930,0.038
3940,0.046
3950,0.045
3960,0.038
3970,0.043
3980,0.041
3990,0.032
4000,0.041
