# time, fQ
0,1.000
10,0.949
20,0.913
30,0.913
40,0.911
50,0.900
60,0.882
70,0.889
80,0.885
90,0.865
100,0.874
110,0.857
120,0.848
130,0.884
140,0.846
150,0.846
160,0.812
170,0.842
180,0.854
190,0.851
200,0.859
210,0.839
220,0.853
230,0.832
240,0.825
250,0.829
260,0.808
270,0.819
280,0.832
290,0.819
300,0.824
310,0.801
320,0.790
330,0.809
340,0.790
350,0.769
360,0.773
370,0.765
380,0.760
390,0.762
400,0.775
410,0.783
420,0.777
430,0.765
440,0.756
450,0.760
460,0.735
470,0.708
480,0.723
490,0.729
500,0.725
510,0.700
520,0.717
530,0.683
540,0.660
550,0.693
560,0.670
570,0.660
580,0.677
590,0.645
600,0.659
610,0.635
620,0.645
630,0.635
640,0.643
650,0.625
660,0.632
670,0.622
680,0.635
690,0.639
700,0.589
710,0.570
720,0.589
730,0.594
740,0.572
750,0.571
760,0.601
770,0.605
780,0.572
790,0.610
800,0.627
810,0.633
820,0.636
830,0.590
840,0.585
850,0.545
860,0.522
870,0.510
880,0.502
890,0.463
900,0.480
910,0.467
920,0.460
930,0.440
940,0.451
950,0.441
960,0.419
970,0.429
980,0.415
990,0.417
1000,0.395
1010,0.388
1020,0.342
1030,0.344
1040,0.332
1050,0.336
1060,0.345
1070,0.330
1080,0.357
1090,0.353
1100,0.309
1110,0.307
1120,0.319
1130,0.329
1140,0.311
1150,0.344
1160,0.317
1170,0.330
1180,0.321
1190,0.306
1200,0.317
1210,0.309
1220,0.309
1230,0.318
1240,0.319
1250,0.300
1260,0.306
1270,0.325
1280,0.319
1290,0.344
1300,0.311
1310,0.318
1320,0.314
1330,0.299
1340,0.314
1350,0.288
1360,0.321
1370,0.300
1380,0.315
1390,0.309
1400,0.321
1410,0.313
1420,0.292
1430,0.300
1440,0.296
1450,0.287
1460,0.281
1470,0.288
1480,0.281
1490,0.300
1500,0.273
1510,0.283
1520,0.284
1530,0.287
1540,0.273
1550,0.256
1560,0.264
1570,0.240
1580,0.254
1590,0.241
1600,0.231
1610,0.223
1620,0.230
1630,0.212
1640,0.212
1650,0.204
1660,0.204
1670,0.204
1680,0.183
1690,0.189
1700,0.177
1710,0.179
1720,0.175
1730,0.180
1740,0.176
1750,0.184
1760,0.185
1770,0.175
1780,0.189
1790,0.185
1800,0.180
1810,0.195
1820,0.198
1830,0.187
1840,0.180
1850,0.188
1860,0.195
1870,0.200
1880,0.191
1890,0.203
1900,0.192
1910,0.200
1920,0.194
1930,0.195
1940,0.196
1950,0.191
1960,0.162
1970,0.165
1980,0.154
1990,0.150
2000,0.168
2010,0.156
2020,0.149
2030,0.131
2040,0.157
2050,0.142
2060,0.137
2070,0.154
2080,0.173
2090,0.177
2100,0.156
2110,0.164
2120,0.152
2130,0.181
2140,0.176
2150,0.183
2160,0.169
2170,0.204
2180,0.176
2190,0.160
2200,0.139
2210,0.108
2220,0.115
2230,0.133
2240,0.147
2250,0.123
2260,0.147
2270,0.153
2280,0.156
2290,0.146
2300,0.147
2310,0.145
2320,0.149
2330,0.142
2340,0.134
2350,0.119
2360,0.124
2370,0.138
2380,0.129
2390,0.120
2400,0.112
2410,0.114
2420,0.103
2430,0.089
2440,0.096
2450,0.085
2460,0.110
2470,0.112
2480,0.099
2490,0.100
2500,0.103
2510,0.104
2520,0.085
2530,0.103
2540,0.084
2550,0.089
2560,0.085
2570,0.110
2580,0.101
2590,0.084
2600,0.073
2610,0.060
2620,0.064
2630,0.069
2640,0.054
2650,0.041
2660,0.050
2670,0.057
2680,0.060
2690,0.050
2700,0.045
2710,0.045
2720,0.046
2730,0.061
2740,0.046
2750,0.055
2760,0.057
2770,0.054
2780,0.051
2790,0.047
2800,0.042
2810,0.038
2820,0.030
2830,0.043
2840,0.035
2850,0.028
2860,0.038
2870,0.035
2880,0.031
2890,0.028
2900,0.035
2910,0.039
2920,0.032
2930,0.037
2940,0.035
2950,0.043
2960,0.038
2970,0.038
2980,0.039
2990,0.028
3000,0.038
3010,0.049
3020,0.039
3030,0.035
3040,0.037
3050,0.038
3060,0.037
3070,0.023
3080,0.026
3090,0.023
3100,0.035
3110,0.034
3120,0.037
3130,0.041
3140,0.031
3150,0.032
3160,0.034
3170,0.034
3180,0.039
3190,0.039
3200,0.046
3210,0.045
3220,0.031
3230,0.038
3240,0.038
3250,0.047
3260,0.041
3270,0.037
3280,0.041
3290,0.038
3300,0.043
3310,0.035
3320,0.043
3330,0.037
3340,0.038
3350,0.055
3360,0.053
3370,0.049
3380,0.051
3390,0.045
3400,0.045
3410,0.045
3420,0.047
3430,0.051
3440,0.055
3450,0.055
3460,0.066
3470,0.050
3480,0.055
3490,0.062
3500,0.050
3510,0.046
3520,0.053
3530,0.050
3540,0.045
3550,0.054
3560,0.042
3570,0.051
3580,0.043
3590,0.031
3600,0.019
3610,0.015
3620,0.020
3630,0.024
3640,0.016
3650,0.020
3660,0.019
3670,0.016
3680,0.019
3690,0.022
3700,0.016
3710,0.020
3720,0.022
3730,0.024
3740,0.027
3750,0.024
3760,0.020
3770,0.018
3780,0.019
3790,0.022
3800,0.020
3810,0.019
3820,0.022
3830,0.022
3840,0.027
3850,0.022
3860,0.019
3870,0.018
3880,0.020
3890,0.028
3900,0.016
3910,0.027
3920,0.030
3930,0.032
3940,0.032
3950,0.032
3960,0.027
3970,0.027
3980,0.032
3990,0.031
4000,0.030
