# time, fQ
0,1.000
10,0.936
20,0.919
30,0.893
40,0.851
50,0.855
60,0.843
70,0.781
80,0.823
90,0.817
100,0.811
110,0.779
120,0.792
130,0.770
140,0.756
150,0.728
160,0.763
170,0.747
180,0.751
190,0.710
200,0.736
210,0.736
220,0.737
230,0.727
240,0.719
250,0.696
260,0.710
270,0.746
280,0.752
290,0.714
300,0.687
310,0.694
320,0.704
330,0.702
340,0.731
350,0.720
360,0.710
370,0.686
380,0.687
390,0.698
400,0.713
410,0.716
420,0.686
430,0.677
440,0.705
450,0.687
460,0.704
470,0.701
480,0.694
490,0.696
500,0.673
510,0.650
520,0.624
530,0.641
540,0.624
550,0.631
560,0.625
570,0.608
580,0.606
590,0.567
600,0.568
610,0.537
620,0.560
630,0.543
640,0.549
650,0.555
660,0.540
670,0.541
680,0.514
690,0.518
700,0.518
710,0.513
720,0.526
730,0.525
740,0.514
750,0.513
760,0.525
770,0.514
780,0.522
790,0.513
800,0.545
810,0.545
820,0.518
830,0.532
840,0.520
850,0.514
860,0.495
870,0.488
880,0.488
890,0.464
900,0.464
910,0.428
920,0.432
930,0.430
940,0.414
950,0.364
960,0.359
970,0.340
980,0.341
990,0.340
1000,0.326
1010,0.326
1020,0.309
1030,0.304
1040,0.299
1050,0.333
1060,0.298
1070,0.326
1080,0.318
1090,0.304
1100,0.317
1110,0.302
1120,0.318
1130,0.337
1140,0.310
1150,0.322
1160,0.307
1170,0.306
1180,0.306
1190,0.280
1200,0.277
1210,0.258
1220,0.260
1230,0.263
1240,0.275
1250,0.250
1260,0.257
1270,0.237
1280,0.242
1290,0.219
1300,0.221
1310,0.221
1320,0.217
1330,0.226
1340,0.212
1350,0.168
1360,0.181
1370,0.198
1380,0.195
1390,0.194
1400,0.150
1410,0.160
1420,0.184
1430,0.175
1440,0.171
1450,0.180
1460,0.173
1470,0.168
1480,0.176
1490,0.169
1500,0.161
1510,0.185
1520,0.168
1530,0.181
1540,0.164
1550,0.160
1560,0.150
1570,0.118
1580,0.133
1590,0.133
1600,0.137
1610,0.139
1620,0.139
1630,0.131
1640,0.134
1650,0.137
1660,0.120
1670,0.129
1680,0.106
1690,0.118
1700,0.116
1710,0.123
1720,0.123
1730,0.123
1740,0.130
1750,0.127
1760,0.133
1770,0.141
1780,0.139
1790,0.139
1800,0.123
1810,0.123
1820,0.120
1830,0.129
1840,0.131
1850,0.112
1860,0.118
1870,0.110
1880,0.101
1890,0.103
1900,0.114
1910,0.130
1920,0.134
1930,0.129
1940,0.115
1950,0.112
1960,0.119
1970,0.111
1980,0.111
1990,0.131
2000,0.123
2010,0.104
2020,0.114
2030,0.118
2040,0.112
2050,0.112
2060,0.114
2070,0.106
2080,0.107
2090,0.126
2100,0.114
2110,0.103
2120,0.116
2130,0.115
2140,0.120
2150,0.118
2160,0.104
2170,0.097
2180,0.108
2190,0.106
2200,0.110
2210,0.110
2220,0.106
2230,0.107
2240,0.116
2250,0.108
2260,0.108
2270,0.119
2280,0.115
2290,0.114
2300,0.115
2310,0.111
2320,0.106
2330,0.096
2340,0.104
2350,0.120
2360,0.120
2370,0.111
2380,0.116
2390,0.114
2400,0.114
2410,0.111
2420,0.118
2430,0.106
2440,0.099
2450,0.110
2460,0.115
2470,0.096
2480,0.097
2490,0.101
2500,0.106
2510,0.115
2520,0.107
2530,0.080
2540,0.081
2550,0.085
2560,0.081
2570,0.083
2580,0.083
2590,0.077
2600,0.062
2610,0.053
2620,0.073
2630,0.049
2640,0.051
2650,0.068
2660,0.060
2670,0.047
2680,0.031
2690,0.032
2700,0.046
2710,0.047
2720,0.049
2730,0.053
2740,0.045
2750,0.038
2760,0.034
2770,0.043
2780,0.038
2790,0.034
2800,0.041
2810,0.041
2820,0.046
2830,0.039
2840,0.034
2850,0.035
2860,0.041
2870,0.049
2880,0.050
2890,0.047
2900,0.053
2910,0.047
2920,0.037
2930,0.038
2940,0.039
2950,0.041
2960,0.047
2970,0.053
2980,0.046
2990,0.042
3000,0.049
3010,0.041
3020,0.042
3030,0.047
3040,0.051
3050,0.043
3060,0.045
3070,0.050
3080,0.041
3090,0.042
3100,0.034
3110,0.034
3120,0.037
3130,0.027
3140,0.031
3150,0.038
3160,0.045
3170,0.034
3180,0.035
3190,0.034
3200,0.037
3210,0.038
3220,0.031
3230,0.023
3240,0.030
3250,0.031
3260,0.031
3270,0.034
3280,0.028
3290,0.043
3300,0.046
3310,0.046
3320,0.046
3330,0.053
3340,0.045
3350,0.026
3360,0.032
3370,0.035
3380,0.037
3390,0.031
3400,0.045
3410,0.049
3420,0.050
3430,0.045
3440,0.053
3450,0.061
3460,0.058
3470,0.046
3480,0.045
3490,0.043
3500,0.049
3510,0.053
3520,0.049
3530,0.054
3540,0.054
3550,0.054
3560,0.047
3570,0.051
3580,0.043
3590,0.055
3600,0.047
3610,0.055
3620,0.043
3630,0.046
3640,0.053
3650,0.043
3660,0.042
3670,0.030
3680,0.035
3690,0.039
3700,0.046
3710,0.051
3720,0.042
3730,0.049
3740,0.045
3750,0.042
3760,0.039
3770,0.038
3780,0.043
3790,0.039
3800,0.047
3810,0.041
3820,0.042
3830,0.032
3840,0.038
3850,0.039
3860,0.043
3870,0.037
3880,0.026
3890,0.024
3900,0.027
3910,0.027
3920,0.026
3930,0.034
3940,0.028
3950,0.024
3960,0.028
3970,0.027
3980,0.024
3990,0.024
4000,0.022
