# time, fQ
0,1.000
10,0.932
20,0.935
30,0.913
40,0.908
50,0.889
60,0.870
70,0.859
80,0.886
90,0.854
100,0.813
110,0.817
120,0.825
130,0.802
140,0.815
150,0.815
160,0.808
170,0.771
180,0.779
190,0.783
200,0.783
210,0.765
220,0.775
230,0.773
240,0.760
250,0.771
260,0.760
270,0.755
280,0.737
290,0.735
300,0.751
310,0.750
320,0.742
330,0.746
340,0.733
350,0.747
360,0.723
370,0.719
380,0.716
390,0.708
400,0.701
410,0.719
420,0.706
430,0.714
440,0.698
450,0.721
460,0.717
470,0.704
480,0.700
490,0.689
500,0.654
510,0.659
520,0.629
530,0.640
540,0.627
550,0.631
560,0.599
570,0.587
580,0.594
590,0.608
600,0.586
610,0.598
620,0.582
630,0.558
640,0.539
650,0.516
660,0.564
670,0.556
680,0.526
690,0.520
700,0.533
710,0.517
720,0.529
730,0.552
740,0.518
750,0.513
760,0.555
770,0.536
780,0.541
790,0.553
800,0.536
810,0.533
820,0.522
830,0.502
840,0.480
850,0.494
860,0.455
870,0.447
880,0.442
890,0.447
900,0.433
910,0.430
920,0.418
930,0.426
940,0.415
950,0.430
960,0.406
970,0.398
980,0.394
990,0.388
1000,0.375
1010,0.407
1020,0.388
1030,0.383
1040,0.386
1050,0.387
1060,0.368
1070,0.388
1080,0.375
1090,0.376
1100,0.373
1110,0.373
1120,0.417
1130,0.388
1140,0.390
1150,0.402
1160,0.406
1170,0.409
1180,0.388
1190,0.380
1200,0.380
1210,0.387
1220,0.392
1230,0.379
1240,0.376
1250,0.368
1260,0.387
1270,0.382
1280,0.375
1290,0.386
1300,0.376
1310,0.383
1320,0.363
1330,0.342
1340,0.357
1350,0.348
1360,0.338
1370,0.330
1380,0.341
1390,0.332
1400,0.318
1410,0.306
1420,0.291
1430,0.307
1440,0.303
1450,0.313
1460,0.302
1470,0.295
1480,0.279
1490,0.290
1500,0.272
1510,0.269
1520,0.269
1530,0.288
1540,0.272
1550,0.272
1560,0.271
1570,0.275
1580,0.264
1590,0.268
1600,0.281
1610,0.296
1620,0.264
1630,0.265
1640,0.281
1650,0.271
1660,0.254
1670,0.261
1680,0.241
1690,0.257
1700,0.253
1710,0.235
1720,0.233
1730,0.231
1740,0.235
1750,0.229
1760,0.226
1770,0.187
1780,0.189
1790,0.188
1800,0.188
1810,0.204
1820,0.189
1830,0.200
1840,0.208
1850,0.188
1860,0.206
1870,0.198
1880,0.183
1890,0.180
1900,0.199
1910,0.192
1920,0.189
1930,0.185
1940,0.194
1950,0.196
1960,0.169
1970,0.162
1980,0.169
1990,0.162
2000,0.149
2010,0.150
2020,0.154
2030,0.171
2040,0.172
2050,0.189
2060,0.172
2070,0.165
2080,0.166
2090,0.157
2100,0.149
2110,0.150
2120,0.152
2130,0.166
2140,0.153
2150,0.156
2160,0.157
2170,0.164
2180,0.172
2190,0.168
2200,0.158
2210,0.160
2220,0.168
2230,0.169
2240,0.161
2250,0.154
2260,0.165
2270,0.172
2280,0.179
2290,0.173
2300,0.184
2310,0.157
2320,0.153
2330,0.143
2340,0.165
2350,0.161
2360,0.171
2370,0.161
2380,0.176
2390,0.177
2400,0.165
2410,0.152
2420,0.145
2430,0.158
2440,0.168
2450,0.142
2460,0.145
2470,0.166
2480,0.152
2490,0.154
2500,0.142
2510,0.141
2520,0.139
2530,0.137
2540,0.123
2550,0.119
2560,0.127
2570,0.122
2580,0.118
2590,0.122
2600,0.124
2610,0.134
2620,0.123
2630,0.130
2640,0.131
2650,0.137
2660,0.130
2670,0.134
2680,0.118
2690,0.118
2700,0.135
2710,0.133
2720,0.129
2730,0.130
2740,0.134
2750,0.135
2760,0.139
2770,0.150
2780,0.138
2790,0.142
2800,0.120
2810,0.127
2820,0.123
2830,0.131
2840,0.126
2850,0.134
2860,0.137
2870,0.124
2880,0.134
2890,0.135
2900,0.146
2910,0.133
2920,0.139
2930,0.138
2940,0.133
2950,0.123
2960,0.123
2970,0.108
2980,0.103
2990,0.091
3000,0.101
3010,0.087
3020,0.096
3030,0.100
3040,0.093
3050,0.095
3060,0.100
3070,0.087
3080,0.089
3090,0.096
3100,0.103
3110,0.092
3120,0.092
3130,0.106
3140,0.077
3150,0.095
3160,0.087
3170,0.083
3180,0.085
3190,0.091
3200,0.092
3210,0.076
3220,0.070
3230,0.069
3240,0.074
3250,0.081
3260,0.076
3270,0.069
3280,0.091
3290,0.101
3300,0.091
3310,0.107
3320,0.112
3330,0.114
3340,0.108
3350,0.101
3360,0.095
3370,0.093
3380,0.089
3390,0.091
3400,0.087
3410,0.084
3420,0.095
3430,0.101
3440,0.099
3450,0.089
3460,0.087
3470,0.103
3480,0.084
3490,0.078
3500,0.081
3510,0.087
3520,0.097
3530,0.085
3540,0.088
3550,0.080
3560,0.081
3570,0.099
3580,0.096
3590,0.103
3600,0.092
3610,0.097
3620,0.088
3630,0.072
3640,0.078
3650,0.085
3660,0.103
3670,0.091
3680,0.085
3690,0.091
3700,0.099
3710,0.095
3720,0.099
3730,0.101
3740,0.108
3750,0.084
3760,0.076
3770,0.068
3780,0.062
3790,0.065
3800,0.058
3810,0.064
3820,0.055
3830,0.058
3840,0.062
3850,0.039
3860,0.037
3870,0.039
3880,0.037
3890,0.043
3900,0.042
3910,0.050
3920,0.046
3930,0.050
3940,0.050
3950,0.043
3960,0.042
3970,0.037
3980,0.038
3990,0.027
4000,0.028
