# time, fQ
0,0.760
10,0.647
20,0.643
30,0.624
40,0.605
50,0.566
60,0.572
70,0.570
80,0.593
90,0.595
100,0.591
110,0.575
120,0.566
130,0.586
140,0.589
150,0.583
160,0.601
170,0.593
180,0.576
190,0.602
200,0.579
210,0.578
220,0.590
230,0.563
240,0.551
250,0.564
260,0.556
270,0.545
280,0.537
290,0.543
300,0.528
310,0.493
320,0.493
330,0.482
340,0.490
350,0.493
360,0.487
370,0.510
380,0.514
390,0.499
400,0.529
410,0.530
420,0.536
430,0.533
440,0.530
450,0.507
460,0.521
470,0.556
480,0.537
490,0.548
500,0.553
510,0.521
520,0.520
530,0.506
540,0.497
550,0.499
560,0.482
570,0.498
580,0.498
590,0.494
600,0.493
610,0.493
620,0.452
630,0.478
640,0.445
650,0.471
660,0.476
670,0.486
680,0.505
690,0.490
700,0.465
710,0.433
720,0.437
730,0.434
740,0.452
750,0.452
760,0.463
770,0.468
780,0.465
790,0.495
800,0.488
810,0.464
820,0.442
830,0.460
840,0.490
850,0.472
860,0.447
870,0.445
880,0.441
890,0.453
900,0.451
910,0.456
920,0.467
930,0.471
940,0.452
950,0.461
960,0.453
970,0.456
980,0.463
990,0.452
1000,0.474
1010,0.444
1020,0.470
1030,0.465
1040,0.448
1050,0.472
1060,0.448
1070,0.441
1080,0.430
1090,0.448
1100,0.429
1110,0.421
1120,0.432
1130,0.424
1140,0.411
1150,0.437
1160,0.451
1170,0.436
1180,0.421
1190,0.434
1200,0.409
1210,0.417
1220,0.422
1230,0.406
1240,0.403
1250,0.398
1260,0.387
1270,0.394
1280,0.396
1290,0.371
1300,0.379
1310,0.371
1320,0.373
1330,0.379
1340,0.365
1350,0.388
1360,0.382
1370,0.371
1380,0.372
1390,0.388
1400,0.392
1410,0.402
1420,0.380
1430,0.383
1440,0.406
1450,0.403
1460,0.421
1470,0.413
1480,0.399
1490,0.395
1500,0.394
1510,0.367
1520,0.387
1530,0.398
1540,0.395
1550,0.373
1560,0.383
1570,0.386
1580,0.367
1590,0.388
1600,0.364
1610,0.357
1620,0.364
1630,0.340
1640,0.330
1650,0.348
1660,0.326
1670,0.336
1680,0.330
1690,0.345
1700,0.341
1710,0.340
1720,0.336
1730,0.348
1740,0.325
1750,0.322
1760,0.323
1770,0.313
1780,0.319
1790,0.304
1800,0.313
1810,0.299
1820,0.319
1830,0.330
1840,0.321
1850,0.310
1860,0.299
1870,0.296
1880,0.307
1890,0.288
1900,0.288
1910,0.283
1920,0.276
1930,0.291
1940,0.303
1950,0.302
1960,0.276
1970,0.288
1980,0.306
1990,0.309
2000,0.307
2010,0.318
2020,0.298
2030,0.303
2040,0.302
2050,0.307
2060,0.298
2070,0.306
2080,0.300
2090,0.283
2100,0.294
2110,0.292
2120,0.310
2130,0.298
2140,0.292
2150,0.317
2160,0.292
2170,0.295
2180,0.307
2190,0.317
2200,0.314
2210,0.321
2220,0.326
2230,0.319
2240,0.325
2250,0.319
2260,0.330
2270,0.336
2280,0.342
2290,0.340
2300,0.326
2310,0.332
2320,0.332
2330,0.323
2340,0.314
2350,0.329
2360,0.341
2370,0.323
2380,0.340
2390,0.332
2400,0.325
2410,0.336
2420,0.318
2430,0.318
2440,0.300
2450,0.313
2460,0.311
2470,0.291
2480,0.313
2490,0.300
2500,0.299
2510,0.317
2520,0.327
2530,0.323
2540,0.310
2550,0.310
2560,0.317
2570,0.317
2580,0.318
2590,0.313
2600,0.321
2610,0.307
2620,0.295
2630,0.277
2640,0.307
2650,0.306
2660,0.283
2670,0.292
2680,0.306
2690,0.299
2700,0.294
2710,0.284
2720,0.307
2730,0.329
2740,0.330
2750,0.322
2760,0.321
2770,0.302
2780,0.317
2790,0.314
2800,0.300
2810,0.295
2820,0.303
2830,0.300
2840,0.313
2850,0.291
2860,0.290
2870,0.290
2880,0.277
2890,0.275
2900,0.294
2910,0.261
2920,0.280
2930,0.280
2940,0.284
2950,0.290
2960,0.303
2970,0.292
2980,0.303
2990,0.304
3000,0.306
3010,0.299
3020,0.302
3030,0.288
3040,0.288
3050,0.284
3060,0.313
3070,0.298
3080,0.272
3090,0.275
3100,0.292
3110,0.277
3120,0.290
3130,0.307
3140,0.277
3150,0.294
3160,0.291
3170,0.272
3180,0.273
3190,0.280
3200,0.281
3210,0.276
3220,0.281
3230,0.275
3240,0.275
3250,0.261
3260,0.279
3270,0.276
3280,0.279
3290,0.272
3300,0.277
3310,0.283
3320,0.261
3330,0.275
3340,0.264
3350,0.237
3360,0.267
3370,0.261
3380,0.257
3390,0.287
3400,0.283
3410,0.276
3420,0.275
3430,0.279
3440,0.261
3450,0.269
3460,0.257
3470,0.258
3480,0.264
3490,0.267
3500,0.235
3510,0.269
3520,0.253
3530,0.260
3540,0.271
3550,0.235
3560,0.237
3570,0.214
3580,0.227
3590,0.235
3600,0.215
3610,0.231
3620,0.225
3630,0.234
3640,0.217
3650,0.221
3660,0.258
3670,0.257
3680,0.233
3690,0.234
3700,0.206
3710,0.207
3720,0.203
3730,0.210
3740,0.207
3750,0.204
3760,0.195
3770,0.219
3780,0.212
3790,0.203
3800,0.217
3810,0.200
3820,0.203
3830,0.208
3840,0.191
3850,0.206
3860,0.194
3870,0.196
3880,0.196
3890,0.192
3900,0.207
3910,0.188
3920,0.188
3930,0.171
3940,0.185
3950,0.176
3960,0.185
3970,0.196
3980,0.184
3990,0.165
4000,0.191
4010,0.187
4020,0.185
4030,0.161
4040,0.166
4050,0.173
4060,0.172
4070,0.169
4080,0.157
4090,0.184
4100,0.176
4110,0.192
4120,0.176
4130,0.173
4140,0.169
4150,0.158
4160,0.165
4170,0.173
4180,0.169
4190,0.168
4200,0.166
4210,0.183
4220,0.169
4230,0.156
4240,0.165
4250,0.175
4260,0.154
4270,0.162
4280,0.147
4290,0.133
4300,0.145
4310,0.137
4320,0.134
4330,0.150
4340,0.156
4350,0.139
4360,0.139
4370,0.141
4380,0.139
4390,0.141
4400,0.142
4410,0.145
4420,0.142
4430,0.146
4440,0.133
4450,0.156
4460,0.147
4470,0.156
4480,0.160
4490,0.149
4500,0.160
4510,0.171
4520,0.147
4530,0.137
4540,0.143
4550,0.149
4560,0.139
4570,0.145
4580,0.147
4590,0.146
4600,0.142
