# time, fQ
0,0.704
10,0.568
20,0.540
30,0.502
40,0.463
50,0.424
60,0.403
70,0.373
80,0.369
90,0.360
100,0.386
110,0.363
120,0.356
130,0.344
140,0.327
150,0.322
160,0.326
170,0.330
180,0.287
190,0.298
200,0.268
210,0.265
220,0.242
230,0.234
240,0.235
250,0.231
260,0.254
270,0.227
280,0.226
290,0.192
300,0.199
310,0.184
320,0.157
330,0.143
340,0.122
350,0.131
360,0.131
370,0.133
380,0.120
390,0.126
400,0.130
410,0.127
420,0.135
430,0.118
440,0.116
450,0.127
460,0.123
470,0.126
480,0.116
490,0.116
500,0.110
510,0.101
520,0.104
530,0.097
540,0.084
550,0.085
560,0.078
570,0.074
580,0.072
590,0.077
600,0.068
610,0.080
620,0.064
630,0.060
640,0.068
650,0.069
660,0.085
670,0.074
680,0.065
690,0.072
700,0.058
710,0.076
720,0.088
730,0.072
740,0.074
750,0.073
760,0.069
770,0.072
780,0.068
790,0.074
800,0.065
810,0.066
820,0.072
830,0.053
840,0.046
850,0.046
860,0.054
870,0.058
880,0.051
890,0.046
900,0.035
910,0.045
920,0.046
930,0.039
940,0.038
950,0.031
960,0.038
970,0.034
980,0.042
990,0.038
1000,0.041
1010,0.030
1020,0.028
1030,0.031
1040,0.028
1050,0.035
1060,0.038
1070,0.030
1080,0.023
1090,0.035
1100,0.037
1110,0.034
1120,0.034
1130,0.030
1140,0.038
1150,0.034
1160,0.047
1170,0.031
1180,0.039
1190,0.039
1200,0.043
1210,0.039
1220,0.030
1230,0.039
1240,0.037
1250,0.034
1260,0.035
1270,0.045
1280,0.041
1290,0.034
1300,0.035
1310,0.039
1320,0.032
1330,0.038
1340,0.024
1350,0.034
1360,0.026
1370,0.024
1380,0.028
1390,0.027
1400,0.027
1410,0.016
1420,0.019
1430,0.012
1440,0.020
1450,0.015
1460,0.023
1470,0.026
1480,0.022
1490,0.028
1500,0.030
1510,0.028
1520,0.037
1530,0.030
1540,0.026
1550,0.023
1560,0.027
1570,0.032
1580,0.031
1590,0.026
1600,0.038
1610,0.041
1620,0.045
1630,0.038
1640,0.042
1650,0.043
1660,0.035
1670,0.045
1680,0.030
1690,0.049
1700,0.038
1710,0.042
1720,0.027
1730,0.020
1740,0.024
1750,0.028
1760,0.024
1770,0.028
1780,0.028
1790,0.042
1800,0.043
1810,0.038
1820,0.047
1830,0.030
1840,0.032
1850,0.026
1860,0.034
1870,0.020
1880,0.023
1890,0.015
1900,0.019
1910,0.022
1920,0.022
1930,0.030
1940,0.032
1950,0.039
1960,0.032
1970,0.030
1980,0.034
1990,0.023
2000,0.030
