# time, fQ
0,1.000
10,0.940
20,0.950
30,0.935
40,0.947
50,0.932
60,0.920
70,0.905
80,0.912
90,0.916
100,0.923
110,0.873
120,0.911
130,0.892
140,0.893
150,0.873
160,0.873
170,0.866
180,0.858
190,0.871
200,0.859
210,0.896
220,0.900
230,0.842
240,0.866
250,0.859
260,0.847
270,0.853
280,0.865
290,0.842
300,0.843
310,0.820
320,0.839
330,0.812
340,0.793
350,0.778
360,0.777
370,0.792
380,0.797
390,0.782
400,0.773
410,0.812
420,0.790
430,0.806
440,0.786
450,0.792
460,0.785
470,0.771
480,0.783
490,0.760
500,0.775
510,0.777
520,0.788
530,0.765
540,0.786
550,0.765
560,0.789
570,0.743
580,0.766
590,0.748
600,0.750
610,0.756
620,0.779
630,0.777
640,0.794
650,0.756
660,0.756
670,0.766
680,0.774
690,0.779
700,0.762
710,0.775
720,0.790
730,0.762
740,0.758
750,0.754
760,0.744
770,0.743
780,0.759
790,0.743
800,0.788
810,0.777
820,0.785
830,0.773
840,0.755
850,0.754
860,0.728
870,0.735
880,0.755
890,0.721
900,0.760
910,0.756
920,0.756
930,0.758
940,0.721
950,0.736
960,0.723
970,0.767
980,0.748
990,0.752
1000,0.750
1010,0.750
1020,0.756
1030,0.770
1040,0.786
1050,0.788
1060,0.771
1070,0.750
1080,0.755
1090,0.766
1100,0.755
1110,0.765
1120,0.751
1130,0.746
1140,0.746
1150,0.752
1160,0.779
1170,0.760
1180,0.771
1190,0.767
1200,0.777
1210,0.774
1220,0.788
1230,0.798
1240,0.788
1250,0.770
1260,0.779
1270,0.767
1280,0.760
1290,0.778
1300,0.758
1310,0.737
1320,0.758
1330,0.743
1340,0.739
1350,0.736
1360,0.756
1370,0.769
1380,0.755
1390,0.746
1400,0.751
1410,0.762
1420,0.740
1430,0.747
1440,0.748
1450,0.723
1460,0.723
1470,0.702
1480,0.721
1490,0.719
1500,0.677
1510,0.716
1520,0.710
1530,0.706
1540,0.710
1550,0.732
1560,0.712
1570,0.735
1580,0.700
