# time, fQ
0,1.000
10,0.966
20,0.940
30,0.928
40,0.922
50,0.889
60,0.897
70,0.930
80,0.882
90,0.867
100,0.877
110,0.894
120,0.900
130,0.892
140,0.911
150,0.896
160,0.877
170,0.903
180,0.896
190,0.867
200,0.869
210,0.873
220,0.857
230,0.880
240,0.877
250,0.892
260,0.903
270,0.873
280,0.880
290,0.874
300,0.834
310,0.869
320,0.855
330,0.853
340,0.835
350,0.861
360,0.835
370,0.863
380,0.846
390,0.834
400,0.840
410,0.817
420,0.831
430,0.825
440,0.823
450,0.838
460,0.847
470,0.843
480,0.838
490,0.839
500,0.842
510,0.846
520,0.827
530,0.809
540,0.824
550,0.812
560,0.823
570,0.782
580,0.813
590,0.823
600,0.851
610,0.851
620,0.832
630,0.825
640,0.820
650,0.813
660,0.811
670,0.825
680,0.831
690,0.824
700,0.796
710,0.775
720,0.790
730,0.781
740,0.783
750,0.789
760,0.771
770,0.759
780,0.747
790,0.763
800,0.770
810,0.731
820,0.765
830,0.783
840,0.779
850,0.797
860,0.760
870,0.766
880,0.767
890,0.783
900,0.765
910,0.766
920,0.755
930,0.765
940,0.783
950,0.769
960,0.783
970,0.756
980,0.754
990,0.767
1000,0.778
1010,0.774
1020,0.751
1030,0.758
1040,0.754
1050,0.765
1060,0.748
1070,0.762
1080,0.769
1090,0.782
1100,0.760
1110,0.765
1120,0.767
1130,0.767
1140,0.771
1150,0.789
1160,0.785
1170,0.800
1180,0.793
1190,0.771
1200,0.770
1210,0.760
1220,0.737
1230,0.758
1240,0.771
1250,0.785
1260,0.781
1270,0.727
1280,0.719
1290,0.725
1300,0.739
1310,0.744
1320,0.747
1330,0.759
1340,0.731
1350,0.735
1360,0.725
1370,0.744
1380,0.728
1390,0.731
1400,0.706
1410,0.721
1420,0.708
1430,0.716
1440,0.728
1450,0.727
1460,0.705
1470,0.700
1480,0.697
1490,0.691
1500,0.689
1510,0.693
1520,0.690
1530,0.719
1540,0.721
1550,0.717
1560,0.706
1570,0.740
1580,0.720
1590,0.728
1600,0.701
1610,0.690
1620,0.700
1630,0.719
1640,0.664
1650,0.691
1660,0.670
1670,0.693
1680,0.700
1690,0.691
1700,0.701
1710,0.677
1720,0.675
1730,0.683
