# time, fQ
0,1.000
10,0.972
20,0.974
30,0.954
40,0.951
50,0.942
60,0.950
70,0.943
80,0.939
90,0.935
100,0.927
110,0.912
120,0.903
130,0.873
140,0.889
150,0.893
160,0.885
170,0.859
180,0.840
190,0.844
200,0.873
210,0.876
220,0.861
230,0.836
240,0.831
250,0.858
260,0.858
270,0.858
280,0.838
290,0.817
300,0.811
310,0.824
320,0.800
330,0.819
340,0.820
350,0.811
360,0.806
370,0.794
380,0.809
390,0.820
400,0.778
410,0.805
420,0.825
430,0.825
440,0.828
450,0.846
460,0.823
470,0.817
480,0.815
490,0.820
500,0.824
510,0.824
520,0.809
530,0.843
540,0.809
550,0.823
560,0.813
570,0.827
580,0.820
590,0.804
600,0.775
610,0.786
620,0.760
630,0.762
640,0.805
650,0.793
660,0.794
670,0.790
680,0.770
690,0.793
700,0.801
710,0.771
720,0.766
730,0.777
740,0.792
750,0.797
760,0.802
770,0.798
780,0.801
790,0.792
800,0.775
810,0.770
820,0.792
830,0.785
840,0.790
850,0.796
860,0.794
870,0.793
880,0.782
890,0.808
900,0.813
910,0.802
920,0.781
930,0.794
940,0.808
950,0.802
960,0.790
970,0.805
980,0.785
990,0.777
1000,0.804
1010,0.788
1020,0.809
1030,0.801
1040,0.808
1050,0.782
1060,0.781
1070,0.775
1080,0.794
1090,0.781
1100,0.808
1110,0.804
1120,0.802
1130,0.794
1140,0.789
1150,0.792
1160,0.798
1170,0.817
1180,0.790
1190,0.801
1200,0.792
1210,0.781
1220,0.773
1230,0.771
1240,0.743
1250,0.754
1260,0.742
1270,0.750
1280,0.763
1290,0.752
1300,0.736
1310,0.746
1320,0.762
1330,0.752
1340,0.748
1350,0.767
1360,0.781
1370,0.755
1380,0.762
1390,0.752
1400,0.744
1410,0.729
1420,0.724
1430,0.702
1440,0.717
1450,0.740
1460,0.717
1470,0.710
1480,0.709
1490,0.648
1500,0.675
1510,0.690
1520,0.681
1530,0.696
1540,0.704
1550,0.704
1560,0.712
1570,0.701
1580,0.690
1590,0.685
1600,0.679
1610,0.662
1620,0.681
1630,0.685
1640,0.693
1650,0.685
1660,0.698
1670,0.705
1680,0.698
1690,0.693
1700,0.690
1710,0.673
1720,0.678
1730,0.679
1740,0.693
