# time, fQ
0,1.000
10,0.973
20,0.935
30,0.939
40,0.924
50,0.938
60,0.927
70,0.911
80,0.908
90,0.882
100,0.905
110,0.905
120,0.892
130,0.884
140,0.870
150,0.871
160,0.881
170,0.889
180,0.889
190,0.870
200,0.871
210,0.850
220,0.880
230,0.874
240,0.876
250,0.900
260,0.894
270,0.901
280,0.889
290,0.896
300,0.920
310,0.911
320,0.928
330,0.923
340,0.927
350,0.942
360,0.935
370,0.923
380,0.911
390,0.915
400,0.931
410,0.903
420,0.889
430,0.897
440,0.900
450,0.892
460,0.873
470,0.871
480,0.871
490,0.884
500,0.886
510,0.857
520,0.882
530,0.886
540,0.881
550,0.874
560,0.884
570,0.892
580,0.893
590,0.889
600,0.889
610,0.840
620,0.844
630,0.854
640,0.851
650,0.858
660,0.838
670,0.835
680,0.834
690,0.834
700,0.828
710,0.857
720,0.835
730,0.829
740,0.812
750,0.804
760,0.813
770,0.778
780,0.790
790,0.773
800,0.754
810,0.790
820,0.785
830,0.769
840,0.793
850,0.797
860,0.774
870,0.812
880,0.792
890,0.786
900,0.794
910,0.808
920,0.811
930,0.819
940,0.777
950,0.771
960,0.786
970,0.804
980,0.790
990,0.797
1000,0.802
1010,0.806
1020,0.751
1030,0.771
1040,0.765
1050,0.752
1060,0.781
1070,0.758
1080,0.733
1090,0.733
1100,0.720
1110,0.766
1120,0.765
1130,0.755
1140,0.779
1150,0.751
1160,0.758
1170,0.762
1180,0.755
1190,0.742
1200,0.774
1210,0.770
1220,0.746
1230,0.742
1240,0.754
1250,0.763
1260,0.765
1270,0.766
1280,0.760
1290,0.755
1300,0.771
1310,0.766
1320,0.783
1330,0.785
1340,0.779
1350,0.778
1360,0.771
1370,0.782
1380,0.786
1390,0.781
1400,0.763
1410,0.792
1420,0.775
1430,0.790
1440,0.786
1450,0.801
1460,0.793
1470,0.788
1480,0.775
1490,0.800
1500,0.779
1510,0.760
1520,0.779
1530,0.755
1540,0.765
1550,0.767
1560,0.758
1570,0.770
1580,0.759
1590,0.756
1600,0.708
1610,0.746
1620,0.728
1630,0.736
1640,0.744
1650,0.759
1660,0.727
1670,0.756
1680,0.769
1690,0.767
1700,0.751
1710,0.750
1720,0.739
1730,0.716
1740,0.716
1750,0.755
1760,0.737
1770,0.698
1780,0.723
1790,0.719
1800,0.750
1810,0.716
1820,0.721
1830,0.732
1840,0.723
1850,0.714
1860,0.719
1870,0.687
1880,0.694
1890,0.697
1900,0.700
1910,0.666
1920,0.685
1930,0.663
1940,0.697
1950,0.704
1960,0.706
1970,0.714
1980,0.723
1990,0.728
2000,0.701
2010,0.710
2020,0.683
2030,0.668
2040,0.693
2050,0.673
2060,0.679
2070,0.700
2080,0.700
2090,0.696
2100,0.683
2110,0.702
2120,0.709
2130,0.725
2140,0.717
2150,0.744
2160,0.693
2170,0.686
2180,0.694
2190,0.700
2200,0.702
2210,0.691
2220,0.686
2230,0.687
2240,0.697
2250,0.698
2260,0.713
2270,0.691
2280,0.683
2290,0.717
2300,0.723
2310,0.728
2320,0.704
2330,0.709
2340,0.710
2350,0.710
2360,0.694
2370,0.696
2380,0.727
2390,0.704
2400,0.706
2410,0.690
2420,0.702
2430,0.685
2440,0.675
2450,0.685
2460,0.698
2470,0.689
2480,0.687
2490,0.690
2500,0.678
2510,0.682
2520,0.682
2530,0.664
2540,0.685
2550,0.712
2560,0.723
2570,0.713
2580,0.700
2590,0.691
2600,0.690
2610,0.687
2620,0.693
2630,0.678
2640,0.714
2650,0.683
2660,0.714
2670,0.708
2680,0.709
2690,0.717
2700,0.696
2710,0.717
2720,0.697
2730,0.668
2740,0.690
2750,0.682
2760,0.700
2770,0.690
2780,0.694
2790,0.678
2800,0.664
2810,0.651
2820,0.686
2830,0.673
2840,0.667
2850,0.704
2860,0.686
2870,0.650
2880,0.677
2890,0.701
2900,0.693
2910,0.710
2920,0.679
2930,0.700
2940,0.683
2950,0.673
2960,0.697
2970,0.694
2980,0.679
2990,0.705
3000,0.660
3010,0.678
3020,0.670
3030,0.687
3040,0.679
3050,0.693
3060,0.666
3070,0.690
3080,0.690
3090,0.728
3100,0.725
3110,0.687
3120,0.721
3130,0.701
3140,0.724
3150,0.721
3160,0.687
3170,0.708
3180,0.682
3190,0.690
3200,0.694
3210,0.693
3220,0.681
3230,0.673
3240,0.660
3250,0.677
3260,0.687
3270,0.677
3280,0.679
3290,0.675
3300,0.677
3310,0.677
3320,0.683
3330,0.693
3340,0.700
3350,0.683
3360,0.659
3370,0.683
3380,0.656
3390,0.668
3400,0.698
3410,0.698
3420,0.678
3430,0.670
3440,0.677
3450,0.668
3460,0.679
3470,0.668
3480,0.674
3490,0.696
3500,0.704
3510,0.698
3520,0.671
3530,0.677
3540,0.690
3550,0.681
3560,0.685
3570,0.694
3580,0.682
3590,0.697
3600,0.683
3610,0.689
3620,0.678
3630,0.686
3640,0.678
3650,0.689
3660,0.681
3670,0.654
3680,0.673
3690,0.710
3700,0.708
3710,0.701
3720,0.700
3730,0.697
3740,0.685
3750,0.677
3760,0.662
3770,0.697
3780,0.679
3790,0.690
3800,0.690
3810,0.689
3820,0.687
3830,0.667
3840,0.650
3850,0.650
3860,0.641
3870,0.648
3880,0.628
3890,0.621
3900,0.629
3910,0.637
3920,0.614
3930,0.616
3940,0.633
3950,0.633
3960,0.648
3970,0.627
3980,0.625
3990,0.614
4000,0.609
4010,0.576
4020,0.612
4030,0.616
4040,0.601
4050,0.617
4060,0.574
4070,0.559
4080,0.568
4090,0.551
4100,0.593
4110,0.574
4120,0.581
4130,0.601
4140,0.595
4150,0.587
4160,0.586
4170,0.595
4180,0.598
4190,0.567
4200,0.585
4210,0.576
4220,0.563
4230,0.591
4240,0.582
4250,0.571
4260,0.566
4270,0.564
4280,0.578
4290,0.579
4300,0.564
4310,0.556
4320,0.559
4330,0.579
4340,0.583
4350,0.555
4360,0.570
4370,0.570
4380,0.541
4390,0.574
4400,0.548
4410,0.547
4420,0.558
4430,0.545
4440,0.564
4450,0.536
4460,0.560
4470,0.556
4480,0.559
4490,0.567
4500,0.549
4510,0.570
4520,0.562
4530,0.595
4540,0.587
4550,0.575
4560,0.593
4570,0.589
4580,0.581
4590,0.593
4600,0.585
4610,0.564
4620,0.583
4630,0.598
4640,0.594
4650,0.599
4660,0.604
4670,0.574
4680,0.578
4690,0.564
4700,0.585
4710,0.583
4720,0.571
4730,0.581
4740,0.585
4750,0.582
4760,0.590
4770,0.591
4780,0.575
4790,0.568
4800,0.578
4810,0.562
4820,0.562
4830,0.572
4840,0.587
4850,0.576
4860,0.575
4870,0.562
4880,0.576
4890,0.585
4900,0.570
4910,0.582
4920,0.562
4930,0.581
4940,0.574
4950,0.586
4960,0.572
4970,0.576
4980,0.589
4990,0.583
5000,0.594
5010,0.586
5020,0.575
5030,0.583
5040,0.581
5050,0.558
5060,0.544
5070,0.575
5080,0.553
5090,0.587
5100,0.591
5110,0.536
5120,0.560
5130,0.548
5140,0.568
5150,0.548
5160,0.548
5170,0.558
5180,0.545
5190,0.572
5200,0.571
5210,0.572
5220,0.545
5230,0.551
5240,0.570
5250,0.568
5260,0.572
5270,0.578
5280,0.567
5290,0.547
5300,0.545
5310,0.529
5320,0.551
5330,0.562
5340,0.536
5350,0.547
5360,0.525
5370,0.544
5380,0.562
5390,0.553
5400,0.530
5410,0.525
5420,0.536
5430,0.549
5440,0.539
5450,0.543
5460,0.539
5470,0.536
5480,0.543
5490,0.529
5500,0.524
5510,0.514
5520,0.509
5530,0.502
5540,0.506
5550,0.499
5560,0.502
5570,0.513
5580,0.514
5590,0.518
5600,0.518
5610,0.507
5620,0.514
5630,0.536
5640,0.528
5650,0.522
5660,0.530
5670,0.497
5680,0.518
5690,0.526
5700,0.512
5710,0.516
5720,0.507
5730,0.507
5740,0.524
5750,0.498
5760,0.494
5770,0.502
5780,0.488
5790,0.491
5800,0.491
5810,0.495
5820,0.512
5830,0.510
5840,0.475
5850,0.503
5860,0.503
5870,0.498
5880,0.486
5890,0.478
5900,0.471
5910,0.507
5920,0.480
5930,0.506
5940,0.486
5950,0.467
5960,0.479
5970,0.490
5980,0.491
5990,0.465
6000,0.479
6010,0.494
6020,0.472
6030,0.463
6040,0.483
6050,0.470
6060,0.488
6070,0.482
6080,0.471
6090,0.468
6100,0.491
6110,0.455
6120,0.474
6130,0.444
6140,0.459
6150,0.442
6160,0.471
6170,0.453
6180,0.451
6190,0.438
6200,0.471
6210,0.468
6220,0.480
6230,0.478
6240,0.470
6250,0.486
6260,0.495
6270,0.501
6280,0.497
6290,0.478
6300,0.495
6310,0.503
6320,0.495
6330,0.480
6340,0.487
6350,0.488
