# time, fQ
0,1.000
10,0.962
20,0.955
30,0.924
40,0.936
50,0.926
60,0.908
70,0.920
80,0.928
90,0.894
100,0.907
110,0.871
120,0.885
130,0.873
140,0.886
150,0.896
160,0.882
170,0.888
180,0.885
190,0.834
200,0.842
210,0.861
220,0.870
230,0.851
240,0.844
250,0.871
260,0.865
270,0.847
280,0.781
290,0.821
300,0.834
310,0.827
320,0.836
330,0.820
340,0.815
350,0.809
360,0.802
370,0.792
380,0.851
390,0.794
400,0.824
410,0.825
420,0.794
430,0.815
440,0.800
450,0.800
460,0.805
470,0.809
480,0.796
490,0.823
500,0.789
510,0.800
520,0.806
530,0.819
540,0.827
550,0.812
560,0.811
570,0.806
580,0.831
590,0.816
600,0.842
610,0.834
620,0.831
630,0.848
640,0.820
650,0.825
660,0.801
670,0.838
680,0.829
690,0.831
700,0.813
710,0.838
720,0.840
730,0.850
740,0.819
750,0.813
760,0.827
770,0.846
780,0.853
790,0.853
800,0.854
810,0.859
820,0.842
830,0.827
840,0.820
850,0.820
860,0.802
870,0.794
880,0.778
890,0.792
900,0.821
910,0.801
920,0.816
930,0.801
940,0.782
950,0.796
960,0.802
970,0.752
980,0.782
990,0.758
1000,0.759
1010,0.786
1020,0.771
1030,0.775
1040,0.782
1050,0.774
1060,0.779
1070,0.786
1080,0.783
1090,0.788
1100,0.786
1110,0.821
1120,0.804
1130,0.792
1140,0.798
1150,0.794
1160,0.797
1170,0.778
1180,0.765
1190,0.743
1200,0.731
1210,0.751
1220,0.737
1230,0.750
1240,0.748
1250,0.748
1260,0.777
1270,0.744
1280,0.747
1290,0.720
1300,0.725
1310,0.723
1320,0.733
1330,0.756
1340,0.719
1350,0.740
1360,0.750
1370,0.744
1380,0.733
1390,0.732
1400,0.717
1410,0.744
1420,0.744
1430,0.728
1440,0.736
1450,0.736
1460,0.766
1470,0.748
1480,0.736
1490,0.720
1500,0.723
1510,0.702
1520,0.728
1530,0.712
1540,0.716
1550,0.736
1560,0.719
1570,0.720
1580,0.723
1590,0.705
1600,0.698
1610,0.709
1620,0.709
1630,0.710
1640,0.717
1650,0.747
1660,0.740
1670,0.731
1680,0.727
1690,0.717
1700,0.743
1710,0.728
1720,0.710
1730,0.727
1740,0.754
1750,0.733
1760,0.756
1770,0.731
1780,0.735
1790,0.690
1800,0.708
1810,0.729
1820,0.743
1830,0.724
1840,0.735
1850,0.709
1860,0.724
1870,0.729
1880,0.736
1890,0.727
1900,0.723
1910,0.740
1920,0.736
1930,0.723
1940,0.739
1950,0.729
1960,0.727
1970,0.728
1980,0.732
1990,0.751
2000,0.743
2010,0.729
2020,0.696
2030,0.724
2040,0.750
2050,0.740
2060,0.732
2070,0.766
2080,0.742
2090,0.748
2100,0.759
2110,0.724
2120,0.746
2130,0.755
2140,0.732
2150,0.748
2160,0.736
2170,0.748
2180,0.750
2190,0.747
2200,0.760
2210,0.728
2220,0.721
2230,0.729
2240,0.723
2250,0.700
2260,0.719
2270,0.731
2280,0.725
2290,0.752
2300,0.756
2310,0.728
2320,0.744
2330,0.733
2340,0.750
2350,0.755
2360,0.733
2370,0.732
2380,0.710
2390,0.723
2400,0.728
2410,0.736
2420,0.736
2430,0.719
2440,0.721
2450,0.732
2460,0.735
2470,0.732
2480,0.742
2490,0.760
2500,0.763
2510,0.731
2520,0.729
2530,0.724
2540,0.751
2550,0.733
2560,0.742
2570,0.737
2580,0.735
2590,0.750
2600,0.743
2610,0.747
2620,0.760
2630,0.748
2640,0.748
2650,0.714
2660,0.724
2670,0.740
2680,0.755
2690,0.762
2700,0.750
2710,0.746
2720,0.729
2730,0.728
2740,0.719
2750,0.733
2760,0.710
2770,0.716
2780,0.717
2790,0.714
2800,0.720
2810,0.723
2820,0.714
2830,0.702
2840,0.693
2850,0.691
2860,0.714
2870,0.689
2880,0.677
2890,0.683
2900,0.662
2910,0.693
