# time, fQ
0,1.000
10,0.949
20,0.953
30,0.936
40,0.932
50,0.926
60,0.913
70,0.924
80,0.911
90,0.935
100,0.892
110,0.899
120,0.916
130,0.904
140,0.893
150,0.924
160,0.913
170,0.916
180,0.919
190,0.912
200,0.911
210,0.896
220,0.913
230,0.922
240,0.911
250,0.924
260,0.913
270,0.905
280,0.907
290,0.884
300,0.897
310,0.901
320,0.913
330,0.885
340,0.874
350,0.874
360,0.886
370,0.880
380,0.866
390,0.843
400,0.862
410,0.866
420,0.847
430,0.839
440,0.834
450,0.851
460,0.867
470,0.842
480,0.854
490,0.844
500,0.819
510,0.816
520,0.774
530,0.809
540,0.775
550,0.781
560,0.798
570,0.789
580,0.767
590,0.796
600,0.806
610,0.828
620,0.798
630,0.762
640,0.792
650,0.771
660,0.779
670,0.794
680,0.789
690,0.770
700,0.774
710,0.774
720,0.765
730,0.783
740,0.777
750,0.789
760,0.786
770,0.785
780,0.797
790,0.786
800,0.796
810,0.781
820,0.789
830,0.773
840,0.801
850,0.792
860,0.771
870,0.788
880,0.782
890,0.765
900,0.781
910,0.773
920,0.775
930,0.777
940,0.766
950,0.782
960,0.777
970,0.779
980,0.786
990,0.782
1000,0.778
1010,0.781
1020,0.789
1030,0.793
1040,0.789
1050,0.763
1060,0.781
1070,0.767
1080,0.779
1090,0.778
1100,0.774
1110,0.785
1120,0.763
1130,0.781
1140,0.758
1150,0.792
1160,0.783
1170,0.788
1180,0.778
1190,0.794
1200,0.781
1210,0.793
1220,0.793
1230,0.767
1240,0.769
1250,0.778
1260,0.782
1270,0.793
1280,0.789
1290,0.777
1300,0.773
1310,0.770
1320,0.752
1330,0.758
1340,0.742
1350,0.739
1360,0.754
1370,0.740
1380,0.747
1390,0.742
1400,0.748
1410,0.751
1420,0.763
1430,0.747
1440,0.743
1450,0.728
1460,0.735
1470,0.740
1480,0.739
1490,0.720
1500,0.729
1510,0.736
1520,0.742
1530,0.751
1540,0.751
1550,0.752
1560,0.765
1570,0.773
1580,0.765
1590,0.739
1600,0.750
1610,0.763
1620,0.765
1630,0.779
1640,0.766
1650,0.748
1660,0.765
1670,0.755
1680,0.770
1690,0.779
1700,0.758
1710,0.742
1720,0.750
1730,0.737
1740,0.742
1750,0.752
1760,0.747
1770,0.751
1780,0.752
1790,0.732
1800,0.751
1810,0.743
1820,0.725
1830,0.746
1840,0.739
1850,0.725
1860,0.750
1870,0.748
1880,0.759
1890,0.756
1900,0.767
1910,0.770
1920,0.750
1930,0.769
1940,0.756
1950,0.755
1960,0.740
1970,0.746
1980,0.733
1990,0.752
2000,0.758
2010,0.733
2020,0.747
2030,0.739
2040,0.728
2050,0.724
2060,0.731
2070,0.751
2080,0.721
2090,0.729
2100,0.727
2110,0.702
2120,0.717
2130,0.723
2140,0.720
2150,0.740
2160,0.727
2170,0.746
2180,0.724
2190,0.728
2200,0.725
2210,0.724
2220,0.712
2230,0.720
2240,0.728
2250,0.705
2260,0.705
2270,0.706
2280,0.698
2290,0.708
2300,0.712
2310,0.691
2320,0.677
2330,0.698
2340,0.668
2350,0.686
2360,0.675
2370,0.660
2380,0.670
2390,0.652
2400,0.660
2410,0.667
2420,0.685
2430,0.675
2440,0.674
2450,0.639
2460,0.650
2470,0.631
2480,0.637
2490,0.651
2500,0.641
2510,0.618
2520,0.633
2530,0.647
2540,0.641
2550,0.663
2560,0.644
2570,0.648
2580,0.640
2590,0.673
2600,0.655
2610,0.654
2620,0.640
2630,0.652
2640,0.641
2650,0.620
2660,0.632
2670,0.658
2680,0.648
2690,0.640
2700,0.641
2710,0.651
2720,0.652
2730,0.656
2740,0.644
2750,0.632
2760,0.631
2770,0.637
2780,0.637
2790,0.635
2800,0.636
2810,0.633
2820,0.637
2830,0.655
