# time, fQ
0,0.851
10,0.696
20,0.683
30,0.662
40,0.666
50,0.668
60,0.632
70,0.664
80,0.621
90,0.631
100,0.574
110,0.539
120,0.520
130,0.506
140,0.442
150,0.437
160,0.373
170,0.392
180,0.411
190,0.383
200,0.390
210,0.375
220,0.337
230,0.304
240,0.314
250,0.299
260,0.299
270,0.292
280,0.250
290,0.227
300,0.253
310,0.254
320,0.280
330,0.254
340,0.252
350,0.230
360,0.240
370,0.234
380,0.242
390,0.240
400,0.208
410,0.206
420,0.191
430,0.177
440,0.166
450,0.164
460,0.162
470,0.165
480,0.149
490,0.150
500,0.115
510,0.116
520,0.139
530,0.119
540,0.134
550,0.129
560,0.123
570,0.122
580,0.127
590,0.115
600,0.122
610,0.115
620,0.119
630,0.112
640,0.106
650,0.100
660,0.112
670,0.103
680,0.089
690,0.085
700,0.089
710,0.076
720,0.080
730,0.087
740,0.097
750,0.084
760,0.088
770,0.074
780,0.061
790,0.058
800,0.065
810,0.061
820,0.053
830,0.049
840,0.064
850,0.068
860,0.077
870,0.074
880,0.073
890,0.058
900,0.068
910,0.069
920,0.065
930,0.072
940,0.060
950,0.076
960,0.068
970,0.064
980,0.057
990,0.051
1000,0.051
1010,0.055
1020,0.061
1030,0.053
1040,0.039
1050,0.035
1060,0.042
1070,0.042
1080,0.043
1090,0.039
1100,0.039
1110,0.045
1120,0.041
1130,0.045
1140,0.043
1150,0.039
1160,0.050
1170,0.042
1180,0.039
1190,0.039
1200,0.023
1210,0.027
1220,0.030
1230,0.030
1240,0.035
1250,0.041
1260,0.027
1270,0.030
1280,0.037
1290,0.039
1300,0.024
1310,0.027
1320,0.022
1330,0.026
1340,0.037
1350,0.035
1360,0.022
1370,0.026
1380,0.022
1390,0.020
1400,0.023
1410,0.020
1420,0.028
1430,0.023
1440,0.022
1450,0.022
1460,0.028
1470,0.027
1480,0.026
1490,0.022
1500,0.024
1510,0.026
1520,0.032
1530,0.024
1540,0.028
1550,0.028
1560,0.034
1570,0.026
1580,0.024
1590,0.022
1600,0.031
1610,0.028
1620,0.030
1630,0.022
1640,0.024
1650,0.019
1660,0.020
1670,0.015
1680,0.009
1690,0.015
1700,0.014
1710,0.012
1720,0.011
1730,0.020
1740,0.009
1750,0.019
1760,0.012
1770,0.019
1780,0.022
1790,0.009
1800,0.011
1810,0.007
1820,0.012
1830,0.011
1840,0.015
1850,0.019
1860,0.019
1870,0.012
1880,0.019
1890,0.019
1900,0.018
1910,0.023
1920,0.016
1930,0.016
1940,0.019
1950,0.026
1960,0.020
1970,0.016
1980,0.008
1990,0.016
2000,0.018
