# time, fQ
0,0.851
10,0.762
20,0.740
30,0.713
40,0.725
50,0.690
60,0.694
70,0.677
80,0.690
90,0.679
100,0.673
110,0.651
120,0.645
130,0.660
140,0.654
150,0.595
160,0.587
170,0.591
180,0.617
190,0.556
200,0.572
210,0.563
220,0.539
230,0.537
240,0.532
250,0.564
260,0.568
270,0.572
280,0.560
290,0.547
300,0.547
310,0.499
320,0.506
330,0.474
340,0.513
350,0.493
360,0.518
370,0.516
380,0.509
390,0.528
400,0.502
410,0.512
420,0.518
430,0.525
440,0.517
450,0.493
460,0.491
470,0.518
480,0.493
490,0.465
500,0.447
510,0.472
520,0.465
530,0.465
540,0.449
550,0.452
560,0.456
570,0.475
580,0.470
590,0.456
600,0.467
610,0.451
620,0.465
630,0.456
640,0.438
650,0.451
660,0.465
670,0.475
680,0.467
690,0.448
700,0.448
710,0.429
720,0.438
730,0.438
740,0.432
750,0.441
760,0.445
770,0.395
780,0.387
790,0.384
800,0.398
810,0.364
820,0.369
830,0.383
840,0.373
850,0.409
860,0.387
870,0.367
880,0.356
890,0.349
900,0.325
910,0.296
920,0.327
930,0.327
940,0.322
950,0.340
960,0.322
970,0.315
980,0.309
990,0.303
1000,0.281
1010,0.286
1020,0.263
1030,0.244
1040,0.258
1050,0.268
1060,0.275
1070,0.234
1080,0.221
1090,0.221
1100,0.219
1110,0.235
1120,0.237
1130,0.227
1140,0.233
1150,0.217
1160,0.222
1170,0.223
1180,0.244
1190,0.244
1200,0.244
1210,0.256
1220,0.234
1230,0.245
1240,0.258
1250,0.227
1260,0.240
1270,0.226
1280,0.222
1290,0.229
1300,0.210
1310,0.218
1320,0.189
1330,0.181
1340,0.173
1350,0.157
1360,0.164
1370,0.160
1380,0.162
1390,0.173
1400,0.165
1410,0.162
1420,0.161
1430,0.145
1440,0.152
1450,0.138
1460,0.131
1470,0.138
1480,0.138
1490,0.145
1500,0.146
1510,0.146
1520,0.137
1530,0.146
1540,0.146
1550,0.138
1560,0.139
1570,0.154
1580,0.149
1590,0.135
1600,0.138
1610,0.158
1620,0.126
1630,0.107
1640,0.106
1650,0.118
1660,0.115
1670,0.107
1680,0.099
1690,0.106
1700,0.099
1710,0.115
1720,0.095
1730,0.097
1740,0.108
1750,0.108
1760,0.108
1770,0.129
1780,0.104
1790,0.101
1800,0.114
1810,0.130
1820,0.111
1830,0.111
1840,0.106
1850,0.119
1860,0.097
1870,0.091
1880,0.100
1890,0.084
1900,0.101
1910,0.092
1920,0.072
1930,0.092
1940,0.080
1950,0.081
1960,0.093
1970,0.084
1980,0.092
1990,0.076
2000,0.087
2010,0.070
2020,0.077
2030,0.077
2040,0.081
2050,0.072
2060,0.083
2070,0.076
2080,0.076
2090,0.066
2100,0.055
2110,0.046
2120,0.050
2130,0.060
2140,0.084
2150,0.085
2160,0.081
2170,0.089
2180,0.081
2190,0.081
2200,0.088
2210,0.083
2220,0.084
2230,0.081
2240,0.069
2250,0.088
2260,0.083
2270,0.074
2280,0.077
2290,0.062
2300,0.058
2310,0.077
2320,0.055
2330,0.073
2340,0.066
2350,0.066
2360,0.069
2370,0.070
2380,0.069
2390,0.073
2400,0.077
2410,0.073
2420,0.070
2430,0.072
2440,0.074
2450,0.070
2460,0.073
2470,0.080
2480,0.064
2490,0.074
2500,0.084
2510,0.072
2520,0.066
2530,0.050
2540,0.066
2550,0.068
2560,0.062
2570,0.064
2580,0.073
2590,0.065
2600,0.062
2610,0.062
2620,0.061
2630,0.072
2640,0.072
2650,0.057
2660,0.055
2670,0.051
2680,0.062
2690,0.068
2700,0.061
2710,0.061
2720,0.058
2730,0.058
2740,0.047
2750,0.049
2760,0.053
2770,0.054
2780,0.069
2790,0.061
2800,0.054
2810,0.053
2820,0.055
2830,0.062
2840,0.047
2850,0.057
2860,0.060
2870,0.058
2880,0.055
2890,0.060
2900,0.065
2910,0.057
2920,0.037
2930,0.045
2940,0.051
2950,0.055
2960,0.053
2970,0.043
2980,0.061
2990,0.073
3000,0.060
3010,0.065
3020,0.060
3030,0.054
3040,0.054
3050,0.046
3060,0.037
3070,0.043
3080,0.062
3090,0.047
3100,0.050
3110,0.047
3120,0.046
3130,0.045
3140,0.037
3150,0.042
3160,0.042
3170,0.043
3180,0.047
3190,0.050
3200,0.054
3210,0.055
3220,0.054
3230,0.049
3240,0.039
3250,0.049
3260,0.041
3270,0.045
3280,0.051
3290,0.046
3300,0.042
3310,0.045
3320,0.038
3330,0.026
3340,0.039
3350,0.034
3360,0.031
3370,0.035
3380,0.042
3390,0.039
3400,0.041
3410,0.046
3420,0.038
3430,0.041
3440,0.050
3450,0.043
3460,0.049
3470,0.047
3480,0.023
3490,0.022
3500,0.024
3510,0.023
3520,0.024
3530,0.022
3540,0.023
3550,0.028
3560,0.026
3570,0.030
3580,0.030
3590,0.031
3600,0.038
3610,0.030
3620,0.026
3630,0.020
3640,0.018
3650,0.022
3660,0.023
3670,0.034
3680,0.041
3690,0.041
3700,0.034
3710,0.041
3720,0.038
3730,0.039
3740,0.030
3750,0.037
3760,0.038
3770,0.030
3780,0.032
3790,0.031
3800,0.031
3810,0.032
3820,0.031
3830,0.032
3840,0.027
3850,0.028
3860,0.032
3870,0.035
3880,0.030
3890,0.037
3900,0.031
3910,0.031
3920,0.024
3930,0.026
3940,0.028
3950,0.038
3960,0.039
3970,0.034
3980,0.023
3990,0.023
4000,0.018
