# time, fQ
0,0.760
10,0.590
20,0.578
30,0.548
40,0.541
50,0.518
60,0.528
70,0.525
80,0.528
90,0.526
100,0.516
110,0.493
120,0.502
130,0.524
140,0.491
150,0.517
160,0.486
170,0.463
180,0.445
190,0.461
200,0.453
210,0.410
220,0.424
230,0.410
240,0.379
250,0.372
260,0.359
270,0.326
280,0.326
290,0.318
300,0.345
310,0.336
320,0.326
330,0.298
340,0.300
350,0.272
360,0.272
370,0.254
380,0.264
390,0.261
400,0.261
410,0.250
420,0.277
430,0.280
440,0.245
450,0.254
460,0.238
470,0.256
480,0.253
490,0.257
500,0.275
510,0.280
520,0.275
530,0.264
540,0.253
550,0.269
560,0.242
570,0.230
580,0.217
590,0.199
600,0.215
610,0.191
620,0.212
630,0.192
640,0.202
650,0.204
660,0.196
670,0.185
680,0.208
690,0.175
700,0.173
710,0.168
720,0.164
730,0.168
740,0.150
750,0.171
760,0.171
770,0.156
780,0.177
790,0.172
800,0.145
810,0.131
820,0.143
830,0.131
840,0.145
850,0.129
860,0.110
870,0.108
880,0.103
890,0.119
900,0.107
910,0.107
920,0.106
930,0.101
940,0.089
950,0.111
960,0.118
970,0.107
980,0.107
990,0.104
1000,0.101
1010,0.112
1020,0.111
1030,0.100
1040,0.093
1050,0.104
1060,0.103
1070,0.087
1080,0.084
1090,0.097
1100,0.084
1110,0.103
1120,0.092
1130,0.100
1140,0.091
1150,0.073
1160,0.085
1170,0.081
1180,0.096
1190,0.087
1200,0.083
1210,0.074
1220,0.068
1230,0.072
1240,0.074
1250,0.066
1260,0.073
1270,0.066
1280,0.058
1290,0.061
1300,0.070
1310,0.073
1320,0.076
1330,0.074
1340,0.066
1350,0.070
1360,0.060
1370,0.058
1380,0.068
1390,0.060
1400,0.070
1410,0.073
1420,0.095
1430,0.089
1440,0.080
1450,0.068
1460,0.069
1470,0.064
1480,0.073
1490,0.070
1500,0.066
1510,0.065
1520,0.060
1530,0.054
1540,0.049
1550,0.045
1560,0.043
1570,0.046
1580,0.055
1590,0.043
1600,0.049
1610,0.037
1620,0.046
1630,0.037
1640,0.054
1650,0.050
1660,0.051
1670,0.049
1680,0.046
1690,0.046
1700,0.032
1710,0.042
1720,0.019
1730,0.031
1740,0.019
1750,0.019
1760,0.027
1770,0.032
1780,0.045
1790,0.032
1800,0.039
1810,0.037
1820,0.031
1830,0.042
1840,0.050
1850,0.031
1860,0.030
1870,0.037
1880,0.030
1890,0.051
1900,0.034
1910,0.035
1920,0.041
1930,0.047
1940,0.047
1950,0.034
1960,0.039
1970,0.030
1980,0.039
1990,0.032
2000,0.045
2010,0.046
2020,0.038
2030,0.031
2040,0.037
2050,0.049
2060,0.051
2070,0.039
2080,0.039
2090,0.035
2100,0.032
2110,0.027
2120,0.035
2130,0.035
2140,0.023
2150,0.032
2160,0.031
2170,0.027
2180,0.041
2190,0.037
2200,0.023
2210,0.019
2220,0.024
2230,0.030
2240,0.031
2250,0.026
2260,0.030
2270,0.030
2280,0.019
2290,0.037
2300,0.034
2310,0.027
2320,0.022
2330,0.027
2340,0.024
2350,0.011
2360,0.015
2370,0.014
2380,0.020
2390,0.016
2400,0.018
2410,0.020
2420,0.027
2430,0.019
2440,0.026
2450,0.016
2460,0.026
2470,0.014
2480,0.024
2490,0.026
2500,0.023
2510,0.022
2520,0.016
2530,0.019
2540,0.016
2550,0.019
2560,0.020
2570,0.020
2580,0.022
2590,0.022
2600,0.016
2610,0.019
2620,0.028
2630,0.027
2640,0.027
2650,0.027
2660,0.023
2670,0.022
2680,0.027
2690,0.027
2700,0.019
2710,0.023
2720,0.016
2730,0.022
2740,0.027
2750,0.027
2760,0.028
2770,0.027
2780,0.024
2790,0.026
2800,0.023
2810,0.034
2820,0.028
2830,0.038
2840,0.032
2850,0.028
2860,0.035
2870,0.032
2880,0.034
2890,0.032
2900,0.046
2910,0.042
2920,0.039
2930,0.038
2940,0.027
2950,0.032
2960,0.035
2970,0.039
2980,0.041
2990,0.041
3000,0.032
